역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강남구청,하차,일반,686,10922,32349,99571,95297,39515,21695,18234,19877,16300,14893,15459,17949,20161,12325,7784,6001,5098,3626,1568,459310
강남구청,하차,중고생,0,0,2,0,0,0,1,0,4,2,1,8,6,0,0,4,3,1,0,1,33
강남구청,하차,청소년,4,55,577,341,682,523,423,538,573,384,429,662,774,491,245,192,180,255,85,34,7447
강동,승차,어린이,1,1,24,178,99,94,118,133,151,216,277,180,168,90,85,45,23,14,2,0,1899
강동,승차,외국인,1,1,1,3,2,9,5,3,13,2,6,6,2,3,7,1,2,3,0,0,70
강동,승차,우대권,4407,4458,5875,7798,8386,9286,9231,9043,8243,9403,9896,10087,8099,5472,3698,2609,1681,908,325,43,118948
강동,승차,일반,7336,17141,49257,64757,30065,18568,17029,18894,17842,16934,18499,22297,35543,41118,19982,13690,11156,8599,3653,615,432975
강동,승차,중고생,0,0,12,1,1,3,2,1,1,0,1,1,1,1,0,1,0,1,0,0,27
강동,승차,청소년,32,242,1758,618,479,294,305,394,388,368,558,578,574,464,394,350,236,202,101,23,8358
강동,하차,어린이,0,3,34,61,67,82,77,94,107,164,278,217,183,197,112,84,66,27,13,9,1875
강동,하차,외국인,0,0,0,2,6,4,2,1,3,8,6,14,7,4,4,1,1,2,5,10,80
강동,하차,우대권,890,3628,4503,7411,8215,7483,8070,8070,10285,9876,9803,9253,8614,7094,5061,3345,2840,1718,778,266,117203
강동,하차,일반,548,8009,24631,47819,23000,12567,11213,12682,15782,14359,16293,20577,30793,51872,37362,25238,24523,21913,14349,6322,419852
강동,하차,중고생,0,0,0,0,0,0,0,1,2,3,0,2,0,3,3,2,0,1,1,0,18
강동,하차,청소년,0,18,257,425,235,251,272,371,417,445,738,1104,996,669,606,491,579,713,275,98,8960
강동구청,승차,어린이,0,4,41,68,69,86,97,113,143,165,151,135,134,113,49,22,18,8,2,0,1418
강동구청,승차,외국인,0,0,0,0,0,5,7,13,13,0,4,3,6,4,3,3,1,1,0,0,63
강동구청,승차,우대권,2853,2960,3778,5426,6426,6995,5942,5492,5870,5708,5530,4894,4445,3248,1713,1410,879,546,141,20,74276
강동구청,승차,일반,2826,9328,26976,34776,18390,10939,9194,9621,9558,8620,9582,12351,17926,24382,9265,7310,6345,4917,1941,392,234639
강동구청,승차,중고생,0,0,0,0,0,3,0,3,0,1,2,1,0,1,0,0,0,1,0,0,12
강동구청,승차,청소년,2,89,849,498,402,326,321,395,409,353,628,1231,688,541,316,191,186,189,43,3,7660
강동구청,하차,어린이,0,2,41,63,37,39,66,66,75,101,134,146,128,152,105,63,76,46,6,0,1346
강동구청,하차,외국인,0,0,0,0,0,4,2,3,5,5,4,7,1,3,0,11,4,0,0,1,50
강동구청,하차,우대권,474,2099,3172,4339,3997,4740,4716,4843,5440,5625,7112,7057,6743,4968,3717,2578,2071,1171,510,154,75526
강동구청,하차,일반,312,3817,12811,30989,12613,7299,6028,7450,9049,8187,9631,12422,19807,30246,23120,13719,12745,11318,7194,2107,240864
강동구청,하차,중고생,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,7
강동구청,하차,청소년,0,33,803,191,161,233,246,384,460,507,616,775,678,556,491,391,484,583,168,33,7793
강변,승차,어린이,5,2,31,216,341,343,300,369,363,447,443,416,367,277,208,123,65,27,2,0,4345
강변,승차,외국인,1,6,3,29,35,83,59,61,71,43,51,69,52,49,61,41,19,14,5,0,752
강변,승차,우대권,2529,3447,4835,8197,9969,10542,9928,8457,8639,8975,9534,9389,7934,6781,5475,4122,2618,1220,362,37,122990
강변,승차,일반,6460,20108,60576,95411,66333,49219,41821,38817,36641,34869,35407,39402,44373,49954,34891,29182,23304,15514,5427,746,728455
강변,승차,중고생,0,0,0,7,26,32,21,19,24,11,18,2,8,6,3,6,5,3,3,1,195
강변,승차,청소년,33,166,1130,2056,2486,1811,2195,2001,1726,1502,1681,1837,2224,1461,1076,942,778,512,149,22,25788
강변,하차,어린이,0,43,35,122,92,131,153,207,232,347,482,450,503,410,364,274,197,83,14,0,4139
강변,하차,외국인,0,3,9,12,17,24,42,30,48,30,39,61,44,48,62,72,35,36,20,0,632
강변,하차,우대권,487,5958,5528,6190,6848,8297,8799,8393,8616,9657,11278,10359,9019,7217,4873,3377,2399,1507,539,100,119441
강변,하차,일반,1332,16483,18683,35740,28181,26682,24688,29546,33925,35967,43533,48208,62757,87360,59755,41194,34787,29608,17008,4898,680335
강변,하차,중고생,0,3,1,4,1,1,2,7,13,9,15,17,15,22,29,22,1,3,3,0,168
강변,하차,청소년,10,170,245,306,448,515,727,1139,1157,1313,1726,2197,2552,2822,2584,2288,1907,1944,500,120,24670
강일,승차,어린이,1,8,99,55,86,131,100,138,121,201,168,164,150,112,57,35,32,4,1,0,1663
강일,승차,외국인,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,6
강일,승차,우대권,1450,2161,3691,5566,5897,5543,4003,3464,3442,2818,3138,2609,1898,1731,794,525,286,226,44,23,49309
강일,승차,일반,1621,7375,25145,20599,10512,6822,5541,5734,4873,4245,4931,5989,7038,7477,2960,2398,1828,1458,525,167,127238
강일,승차,중고생,0,0,13,7,2,1,0,1,2,1,0,0,2,1,1,0,0,0,0,0,31
강일,승차,청소년,50,282,1201,1351,485,366,360,460,551,411,565,754,717,415,243,125,88,103,31,9,8567
강일,하차,어린이,0,1,7,72,9,11,27,40,64,124,144,134,214,192,165,90,110,53,16,0,1473
강일,하차,외국인,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
강일,하차,우대권,373,1501,2187,2079,1359,1676,2349,3339,2536,3407,4527,4525,5083,3609,2952,2086,1610,989,507,105,46799
강일,하차,일반,366,1713,3547,6986,3374,1930,1958,2892,3170,3769,4446,5390,9412,15619,16832,8907,8174,7730,5319,1904,113438
강일,하차,중고생,0,0,0,0,3,3,0,3,1,3,1,1,1,0,1,1,0,1,0,0,19
강일,하차,청소년,4,12,77,136,74,100,149,492,395,427,622,899,945,729,810,745,903,1096,361,70,9046
개롱,승차,어린이,1,2,80,117,80,75,99,92,81,144,179,179,116,84,29,13,15,4,0,0,1390
개롱,승차,외국인,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
개롱,승차,우대권,1776,2134,3262,5026,5127,5361,4420,4614,4303,3753,3762,3746,3311,2358,1368,894,658,253,64,9,56199
개롱,승차,일반,2182,7538,20232,19549,9552,6490,6025,6384,5900,4884,4915,6621,8213,10566,4470,3198,3114,2034,756,75,132698
개롱,승차,중고생,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
개롱,승차,청소년,10,219,1387,858,689,499,513,679,661,310,843,2803,1596,789,416,290,389,208,47,11,13217
개롱,하차,어린이,0,4,3,83,13,15,24,54,96,112,164,219,183,146,148,90,64,49,8,2,1477
개롱,하차,외국인,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,7
개롱,하차,우대권,706,1298,2208,2827,2647,3123,3371,3366,3996,4499,5287,5961,5459,4161,2986,2197,1517,1162,505,119,57395
개롱,하차,일반,186,1016,4545,12765,6066,3402,3236,3473,4760,5099,5414,8474,11676,18156,16847,8940,7910,8880,5232,1844,137921
개롱,하차,중고생,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,5
개롱,하차,청소년,0,13,873,1077,313,281,267,415,766,452,954,1276,1177,733,700,591,683,1319,260,66,12216
개화산,승차,어린이,1,3,27,78,41,47,30,108,104,148,169,96,133,28,20,8,11,6,4,0,1062
개화산,승차,외국인,0,4,0,0,0,0,2,0,0,1,0,2,0,1,2,0,1,0,0,0,13
개화산,승차,우대권,2069,2282,3011,3539,4103,3791,3313,3439,3512,3397,2889,2569,2131,1724,871,656,624,442,102,15,44479
개화산,승차,일반,2763,6967,20303,19700,8592,5632,5235,5174,4911,4567,4592,6687,10842,12794,5106,2991,2729,2749,699,111,133144
개화산,승차,청소년,33,223,658,516,307,180,168,186,218,190,228,383,472,234,174,88,74,44,22,2,4400
개화산,하차,어린이,0,2,2,10,26,12,28,36,57,82,125,120,146,142,111,94,44,27,6,0,1070
개화산,하차,외국인,0,0,0,0,0,0,4,0,3,0,3,1,0,0,2,3,0,4,0,0,20
개화산,하차,우대권,95,1255,1331,2438,2323,2759,3108,3147,2915,3088,3715,3841,3783,2860,2118,1391,1110,731,398,87,42493
개화산,하차,일반,40,2709,5168,14820,5270,3042,3085,4286,3881,3889,4696,5999,9570,16208,13800,8279,8138,7314,4473,1688,126355
개화산,하차,청소년,0,8,188,28,43,37,89,148,188,173,243,419,504,351,336,376,394,400,134,54,4113
거여,승차,어린이,0,2,57,138,108,107,130,136,132,137,155,128,123,83,35,25,10,7,0,1,1514
거여,승차,외국인,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5
거여,승차,우대권,2706,3807,5310,6943,7316,6628,5529,5607,5179,4675,4962,4571,3941,2343,1592,970,756,460,118,22,73435
거여,승차,일반,4144,13104,38926,37934,18628,10915,9138,9514,8866,7663,7498,9864,12291,12941,6000,4386,4019,3009,1041,154,220035
거여,승차,중고생,0,0,22,1,0,0,2,6,1,2,6,0,2,0,0,0,1,0,0,0,43
거여,승차,청소년,45,388,2933,924,783,355,473,547,667,541,920,1210,1011,603,360,240,261,113,24,7,12405
거여,하차,어린이,0,0,19,53,27,18,43,69,90,82,140,163,206,169,167,75,113,64,17,2,1517
거여,하차,외국인,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,7
거여,하차,우대권,388,1777,2405,3353,3463,3278,3985,3706,5004,4735,6452,7807,6682,6081,4087,2684,2277,1715,766,171,70816
거여,하차,일반,256,1994,5385,15089,6338,4168,4379,4837,7232,6678,8492,12246,18378,33612,28064,14745,12800,13868,8006,2955,209522
거여,하차,중고생,0,0,0,0,0,0,2,1,3,0,8,12,8,2,3,2,2,2,0,0,45
거여,하차,청소년,0,31,533,1187,206,242,257,374,824,498,1292,1516,1141,870,780,706,789,1425,324,91,13086
건대입구,승차,어린이,1,16,53,69,164,187,225,254,340,462,523,596,606,433,410,358,219,82,30,3,5031
건대입구,승차,외국인,3,9,13,29,41,51,96,72,115,106,97,108,113,106,91,83,84,37,34,0,1288
건대입구,승차,우대권,4754,4657,6622,8496,10707,11517,12420,11673,12671,14334,15229,14164,11206,8837,6568,5536,3616,2356,955,83,166401
건대입구,승차,일반,15011,22826,60731,106070,71294,46135,47719,54786,59423,65602,73080,87126,111375,115230,84847,89273,90741,90730,54050,9128,1355177
건대입구,승차,중고생,0,1,0,2,0,2,11,5,8,9,18,16,15,12,20,8,11,12,2,0,152
건대입구,승차,청소년,166,379,1716,965,844,755,1873,1956,1997,2285,3453,4060,4317,3886,4331,3885,3851,3377,1134,144,45374
건대입구,하차,어린이,0,18,15,122,97,207,312,404,547,564,614,649,597,492,291,185,129,101,29,16,5389
건대입구,하차,외국인,1,6,3,10,14,40,65,78,70,96,67,131,101,121,104,80,76,51,42,20,1176
건대입구,하차,우대권,1129,6723,6578,8948,10585,11516,13334,12707,12599,13205,14024,13509,12548,9922,6160,4394,3164,2050,882,301,164278
건대입구,하차,일반,1842,18307,37822,95859,70130,62702,56985,64352,71149,68465,74184,90212,128233,187311,125481,77162,71361,63352,38854,14671,1418434
건대입구,하차,중고생,0,0,1,5,3,3,13,10,14,13,15,8,15,14,6,7,1,2,1,0,131
건대입구,하차,청소년,25,72,1096,1296,1412,1669,2872,3618,4064,3712,4285,5309,5093,4451,2987,1743,1570,1484,564,193,47515
경복궁,승차,어린이,0,7,22,72,98,121,368,441,645,831,1111,1448,1094,505,240,147,72,12,1,0,7235
경복궁,승차,외국인,5,9,10,6,68,249,509,756,938,1126,1081,1258,1018,440,222,99,66,39,12,0,7911
경복궁,승차,우대권,680,1407,1793,3353,4856,5403,6254,6474,8596,11641,13946,13311,10701,7998,4655,3571,2687,1206,447,39,109018
경복궁,승차,일반,1630,4791,11735,18016,16803,15395,22464,29938,37834,47097,59756,80579,104554,121045,51836,41367,37887,25557,9404,1164,738852
경복궁,승차,중고생,0,0,0,0,1,2,6,4,1,5,2,9,7,1,2,1,2,1,0,0,44
경복궁,승차,청소년,1,80,674,412,532,840,2002,2187,1539,1682,2883,3664,2491,1478,936,688,572,579,72,7,23319
경복궁,하차,어린이,0,1,50,199,879,969,1143,1215,1212,974,606,404,222,191,154,76,45,46,2,0,8388
경복궁,하차,외국인,0,2,17,263,1166,1465,1634,1134,854,733,607,355,189,128,88,38,47,25,21,5,8771
경복궁,하차,우대권,610,3464,4698,7136,11414,12959,12490,10032,8796,8118,7480,7736,6035,3755,2139,1503,1202,642,329,57,110595
경복궁,하차,일반,1004,11798,35492,130490,90100,62808,57162,53048,55926,47544,44550,39534,35773,34350,21340,11759,9931,8582,4937,1483,757611
경복궁,하차,중고생,0,0,0,0,10,2,7,3,6,8,8,4,2,4,0,0,1,1,0,0,56
경복궁,하차,청소년,0,71,2710,1774,3333,1572,1115,1440,1442,1232,1342,1422,1082,780,555,451,440,587,213,26,21587
경찰병원,승차,어린이,2,5,30,48,50,45,56,50,49,127,108,71,92,40,18,7,4,1,1,0,804
경찰병원,승차,외국인,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
경찰병원,승차,우대권,1317,1394,2545,3103,4090,4638,4165,3425,3705,3858,3787,2950,2684,1849,1098,1046,687,340,59,11,46751
경찰병원,승차,일반,2018,6812,21349,23889,12330,7575,6951,7033,6476,6435,6990,7642,13690,17995,6137,4720,4189,3039,1023,130,166423
경찰병원,승차,중고생,0,0,0,6,2,0,1,3,1,0,0,1,1,0,1,1,0,0,0,0,17
경찰병원,승차,청소년,9,106,577,351,200,158,155,217,205,176,221,353,339,230,137,53,45,48,33,4,3617
경찰병원,하차,어린이,0,0,2,8,8,18,7,22,48,66,54,61,131,106,83,65,62,38,18,2,799
경찰병원,하차,외국인,0,0,0,0,0,1,0,1,0,0,0,2,1,1,2,0,1,0,0,0,9
경찰병원,하차,우대권,235,1542,1991,2987,3196,3302,3122,3458,3687,3487,4080,3855,4149,3358,2155,1707,1138,785,299,92,48625
경찰병원,하차,일반,74,1892,7776,25430,12241,5635,3884,4667,5936,5279,5912,6956,11912,19787,15451,9063,8088,7495,4895,1518,163891
경찰병원,하차,중고생,0,0,0,0,0,1,0,0,0,1,1,2,3,3,1,0,5,9,0,0,26
경찰병원,하차,청소년,0,2,15,101,117,88,84,172,221,201,325,365,373,306,247,228,296,664,139,33,3977
고덕,승차,어린이,1,13,66,144,98,105,152,234,228,224,346,342,325,371,215,170,136,76,2,0,3248
고덕,승차,외국인,0,0,0,1,0,3,2,3,7,4,3,6,7,2,4,0,0,0,0,0,42
고덕,승차,우대권,1384,2076,2950,4301,6087,7074,8481,7727,6502,7020,7314,7555,5544,2626,1778,1364,1039,656,120,39,81637
고덕,승차,일반,2870,8993,25394,21555,11531,8630,8630,9334,8593,8479,10477,15881,19928,15170,8088,6491,6239,6570,1689,321,204863
고덕,승차,중고생,0,0,0,2,1,1,5,1,3,1,3,2,4,1,0,2,1,0,1,0,28
고덕,승차,청소년,23,193,708,1079,1172,818,837,1116,2107,1217,2002,4221,2260,1775,1622,1403,1611,2039,180,28,26411
고덕,하차,어린이,0,2,13,97,66,112,111,168,206,265,451,375,391,414,196,165,125,53,6,0,3216
고덕,하차,외국인,0,0,0,0,0,5,2,0,2,1,1,2,0,1,5,0,0,0,0,0,19
고덕,하차,우대권,1098,3439,3912,4964,6362,7387,5517,5053,6876,5901,6851,5995,4594,4344,2731,1979,1555,1003,376,63,80000
고덕,하차,일반,906,7703,11249,17644,9434,6572,5326,6602,9674,8459,9872,10889,13367,24187,20063,10499,10264,9394,5743,2449,200296
고덕,하차,중고생,0,0,0,0,2,1,1,2,1,1,3,1,2,2,0,2,0,5,0,0,23
고덕,하차,청소년,9,210,3551,1216,536,690,680,1029,1307,982,1293,2123,2212,1779,1236,727,802,788,321,88,21579
고려대,승차,어린이,4,21,7,13,20,28,46,93,81,161,90,99,80,53,32,23,5,11,2,0,869
고려대,승차,외국인,0,1,0,1,4,5,6,7,25,5,5,7,18,10,5,4,0,0,3,0,106
고려대,승차,우대권,1379,1470,2205,2946,2996,2862,2585,3309,2903,2899,2815,2865,2158,1656,1137,896,512,366,106,12,38077
고려대,승차,일반,2503,6004,18401,24882,12355,10045,9512,10593,12396,14137,12593,20355,24497,21377,10695,9057,12178,7695,3202,680,243157
고려대,승차,중고생,0,0,0,0,0,2,0,0,0,2,3,2,1,0,4,2,4,0,0,0,20
고려대,승차,청소년,16,47,567,482,232,500,586,602,630,923,684,829,498,316,253,194,117,118,48,5,7647
고려대,하차,어린이,0,0,7,22,41,55,59,139,59,55,65,75,81,46,39,32,26,12,2,1,816
고려대,하차,외국인,0,1,0,4,4,4,17,1,7,3,4,5,6,11,8,7,7,8,3,1,101
고려대,하차,우대권,440,970,1731,2656,2287,2473,2293,2289,2404,2449,3063,3487,2964,2815,2008,1259,904,677,347,119,37635
고려대,하차,일반,585,4099,10923,27581,14206,13937,10243,8967,11658,9778,8402,10848,14199,24744,17411,10928,11218,11049,7725,2427,230928
고려대,하차,중고생,0,0,1,2,0,0,1,1,0,2,0,1,1,5,0,0,1,2,0,0,17
고려대,하차,청소년,0,101,1469,436,774,393,599,440,458,355,385,432,286,311,214,251,282,280,134,32,7632
고속터미널,승차,어린이,2,10,68,167,534,556,607,698,803,956,1091,1084,1016,864,714,567,305,122,28,3,10195
고속터미널,승차,외국인,2,7,12,19,84,100,161,204,265,248,332,473,400,426,322,373,149,38,19,1,3635
고속터미널,승차,우대권,2467,2969,4148,7599,13523,16480,20633,22472,25102,32502,38510,34947,27279,20480,17614,14733,8852,4554,1232,108,316204
고속터미널,승차,일반,4812,8316,33345,60017,70781,67071,78560,92962,99801,110868,128152,143487,178398,171045,142748,160941,105995,71896,25405,2464,1757064
고속터미널,승차,중고생,0,2,5,2,5,13,13,12,14,13,12,14,16,10,8,7,7,12,3,0,168
고속터미널,승차,청소년,71,138,1452,2034,3341,3094,3298,3652,3556,3015,3288,3429,3726,3151,3043,2766,2377,2129,533,65,48158
고속터미널,하차,어린이,6,46,122,189,252,445,601,757,859,1013,1120,1077,1133,809,500,283,194,83,13,1,9503
고속터미널,하차,외국인,3,6,30,61,74,197,201,209,174,266,250,242,248,223,133,76,40,22,19,3,2477
고속터미널,하차,우대권,2310,12929,12341,15886,19188,26077,31138,27839,27024,27422,26171,21243,16430,10829,6631,4693,2921,1397,690,123,293282
고속터미널,하차,일반,4534,46609,76824,114750,122215,110424,107848,101972,105438,107254,110166,114823,129170,137743,84881,53256,45043,29269,15342,3107,1620668
고속터미널,하차,중고생,0,0,4,1,1,4,12,17,6,13,7,12,20,14,2,7,6,3,0,0,129
고속터미널,하차,청소년,25,252,534,846,1291,1535,2232,2777,2810,2549,3499,4496,4722,4338,3338,2827,2646,1882,497,50,43146
공덕,승차,어린이,11,13,107,199,148,178,206,223,301,290,397,285,294,187,160,113,46,44,14,0,3216
공덕,승차,외국인,17,44,57,110,266,280,278,270,194,134,171,167,203,189,126,96,75,51,21,5,2754
공덕,승차,우대권,2689,3419,4478,6415,8884,8850,9523,10414,12283,12366,13916,11455,9942,9245,5394,4860,3562,1755,705,88,140243
공덕,승차,일반,4490,10966,38970,61283,35564,27273,28895,31368,34622,32742,37441,51281,96862,142368,57566,46027,45727,34954,15645,2168,836212
공덕,승차,중고생,0,0,0,0,1,2,3,4,1,0,0,1,3,1,2,2,0,0,0,0,20
공덕,승차,청소년,23,143,1343,597,392,408,471,1009,1138,701,2638,2378,1483,1133,720,613,662,668,184,23,16727
공덕,하차,어린이,0,1,32,151,83,129,144,168,176,228,405,349,394,373,232,169,81,90,26,6,3237
공덕,하차,외국인,2,27,15,37,44,44,83,130,157,158,152,187,235,246,254,224,231,206,173,71,2676
공덕,하차,우대권,1573,4995,6963,8117,9370,9459,10963,10739,9447,9757,10050,11147,10480,7544,4502,2967,2218,1473,677,191,132632
공덕,하차,일반,1653,15631,62143,169917,86170,34031,29208,27118,30369,27767,29009,37733,58647,88647,47155,29639,27739,24630,16315,5938,849459
공덕,하차,중고생,0,0,2,1,1,1,0,2,0,2,0,6,6,1,2,1,1,0,0,0,26
공덕,하차,청소년,30,90,1993,3791,695,489,650,628,702,624,923,1633,1471,974,694,542,610,736,253,79,17607
공릉,승차,어린이,1,19,51,56,76,73,77,116,117,135,111,116,128,82,48,28,17,4,3,0,1258
공릉,승차,외국인,0,2,0,0,0,3,0,0,3,0,1,5,2,3,2,1,3,1,0,0,26
공릉,승차,우대권,2703,3843,4945,6074,6866,6876,6780,7054,6305,5620,5908,4938,4063,3011,2240,1265,1106,624,274,51,80546
공릉,승차,일반,3823,11365,32252,37049,17982,11557,11992,13336,14210,13675,14616,20128,20748,21011,11924,10049,9940,8816,4585,876,289934
공릉,승차,중고생,0,0,0,0,0,2,3,3,0,0,2,1,1,4,1,1,1,0,0,0,19
공릉,승차,청소년,36,197,1154,646,500,372,765,577,1491,928,1877,2558,1228,774,581,386,293,257,115,13,14748
공릉,하차,어린이,0,0,7,29,30,28,39,73,69,96,112,167,152,147,89,73,61,32,10,2,1216
공릉,하차,외국인,0,0,0,0,1,0,0,3,1,0,2,0,0,4,0,0,0,0,0,0,11
공릉,하차,우대권,600,1700,2512,3596,4910,4690,5498,5853,5687,6038,7731,8047,7586,5911,4201,2509,2008,1270,614,140,81101
공릉,하차,일반,437,2512,7226,19604,15383,9865,8760,11270,12676,10638,12261,15288,22555,36953,31568,18025,15733,16169,10957,4070,281950
공릉,하차,중고생,0,0,1,0,0,0,0,1,2,0,2,9,3,2,0,0,0,1,0,0,21
공릉,하차,청소년,8,153,2431,1426,438,314,517,798,852,481,636,900,830,742,757,533,563,666,286,58,13389
