역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강동,하차,우대권,799,3573,4173,6932,7742,6788,7130,7629,9821,8569,8756,8266,7547,6535,4757,3323,2761,1574,713,262,107650
강동,하차,일반,473,6827,22610,42199,19449,11395,10384,11410,14262,13184,15045,18414,25538,44372,33125,22780,21581,19927,13404,5873,372252
강동,하차,중고생,0,0,0,0,0,0,0,0,0,2,0,1,1,4,3,0,0,2,0,1,14
강동,하차,청소년,2,22,275,310,268,222,214,259,345,372,751,1086,846,595,502,467,558,650,296,96,8136
강동구청,승차,어린이,0,3,30,59,58,72,123,115,142,183,155,124,98,92,52,37,17,6,0,0,1366
강동구청,승차,외국인,0,0,0,0,2,2,10,2,6,3,8,5,5,9,2,3,2,0,0,0,59
강동구청,승차,우대권,2752,2786,3505,4808,5876,6063,5457,4928,5068,5056,4681,4402,3918,3054,1623,1230,816,510,114,12,66659
강동구청,승차,일반,2621,8321,24013,30192,16192,9688,8252,8944,8748,8120,8685,10679,15073,20785,8278,6393,5594,4272,1659,366,206875
강동구청,승차,중고생,0,0,0,0,0,0,0,1,2,1,2,1,1,0,0,0,0,0,0,0,8
강동구청,승차,청소년,34,114,892,285,272,194,230,232,316,309,466,1326,512,371,281,181,140,134,48,2,6339
강동구청,하차,어린이,0,0,28,17,31,47,52,75,82,96,130,152,160,152,135,99,81,42,10,6,1395
강동구청,하차,외국인,0,0,0,1,4,4,3,3,1,4,0,6,2,1,6,2,0,1,1,0,39
강동구청,하차,우대권,471,2098,2752,4150,3549,4375,4268,4323,4876,4970,5816,5942,5590,4616,3460,2432,1815,1032,455,126,67116
강동구청,하차,일반,361,3318,11250,27087,10009,6204,5501,6592,8192,7504,8825,11217,17030,26365,20313,12503,11231,10276,6363,1786,211927
강동구청,하차,중고생,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,6
강동구청,하차,청소년,1,41,751,138,151,161,152,220,276,343,593,703,653,475,358,326,395,519,205,36,6497
강변,승차,어린이,3,7,42,122,280,308,318,385,406,424,453,404,363,247,208,124,79,38,13,3,4227
강변,승차,외국인,0,8,6,26,55,44,47,45,50,46,18,38,44,59,46,31,24,25,12,0,624
강변,승차,우대권,2291,3039,4529,7380,8811,9529,8887,7682,7674,7703,8196,8454,7154,6429,4928,3506,2360,1237,382,44,110215
강변,승차,일반,5729,18468,54555,81452,57023,44771,38261,36191,34303,31960,33618,37722,42024,46631,32706,27430,23254,15397,5971,800,668266
강변,승차,중고생,0,0,0,5,31,17,37,22,17,16,11,10,15,9,2,12,7,2,2,1,216
강변,승차,청소년,44,257,1137,924,1307,1405,1453,1538,1457,1214,1388,1585,2187,1260,954,812,657,441,126,17,20163
강변,하차,어린이,0,44,35,134,82,122,165,247,298,309,400,416,545,427,365,285,229,121,19,2,4245
강변,하차,외국인,1,7,10,9,22,32,39,32,36,39,42,39,40,63,23,12,22,26,5,1,500
강변,하차,우대권,663,5777,4745,5510,6015,7365,7909,7356,7580,8442,9586,9123,7980,6543,4578,3229,2221,1400,485,61,106568
강변,하차,일반,1330,15972,17693,33830,26760,25442,24493,28728,31997,34339,40641,44552,55819,75568,53442,38137,31685,27782,15897,3975,628082
강변,하차,중고생,0,1,2,4,2,3,4,8,10,7,15,21,10,18,43,12,2,0,2,0,164
강변,하차,청소년,9,200,268,265,391,458,452,650,992,907,1278,1798,2143,2115,1861,1523,1413,2219,543,103,19588
강일,승차,어린이,1,18,100,103,66,96,108,110,136,164,177,143,146,89,44,29,21,12,2,0,1565
강일,승차,외국인,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,1,0,0,11
강일,승차,우대권,1275,2003,3531,4954,5308,4822,3421,2789,2903,2434,2696,2241,1792,1724,752,517,296,208,39,15,43720
강일,승차,일반,1383,6309,22156,17284,8827,5891,4865,5013,4267,3800,4420,5031,5414,6559,2934,2060,1782,1330,448,119,109892
강일,승차,중고생,0,0,17,3,6,2,2,3,2,2,1,1,0,4,0,0,0,0,0,0,43
강일,승차,청소년,10,328,1154,645,313,300,242,333,436,395,547,653,588,318,220,114,91,68,38,2,6795
강일,하차,어린이,0,0,15,35,7,25,23,49,54,78,168,170,144,188,146,126,115,48,27,1,1419
강일,하차,외국인,0,0,1,0,0,1,0,0,2,1,0,0,2,2,1,0,0,0,0,0,10
강일,하차,우대권,415,1342,1938,1715,1333,1796,2065,2977,2241,2792,3775,3793,4446,3458,2711,2009,1542,905,508,86,41847
강일,하차,일반,285,1350,3012,5956,2461,1782,1662,2606,2806,3221,3987,4769,7941,13636,13679,7794,7069,6897,4842,1516,97271
강일,하차,중고생,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,2,2,6,2,0,19
강일,하차,청소년,2,5,56,158,70,100,97,141,213,226,502,688,827,659,661,637,735,989,365,53,7184
개롱,승차,어린이,2,4,57,107,65,74,82,88,69,142,230,165,91,84,34,23,11,1,1,0,1330
개롱,승차,외국인,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,3,0,0,0,0,8
개롱,승차,우대권,1829,2099,2935,4380,4799,4629,4000,4063,3793,3207,3219,3396,3056,2130,1221,832,621,205,56,4,50474
개롱,승차,일반,1857,6555,17688,16035,7755,5444,4864,5312,5053,4393,4494,6023,6843,8866,4063,3070,2766,1892,688,89,113750
개롱,승차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
개롱,승차,청소년,8,237,1307,354,340,182,310,380,423,235,848,2484,1749,747,396,305,501,204,64,7,11081
개롱,하차,어린이,0,0,11,147,26,26,19,47,85,113,138,183,176,124,113,108,83,58,10,2,1469
개롱,하차,외국인,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,1,0,0,9
개롱,하차,우대권,619,1253,2000,2487,2495,2881,3244,3211,3727,3930,4306,5124,4588,3661,3000,2113,1474,1086,406,91,51696
개롱,하차,일반,141,1030,3960,10773,5014,2939,2817,3162,4265,4790,4867,7268,9903,15308,14605,8128,7000,7993,4338,1657,119958
개롱,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
개롱,하차,청소년,0,14,839,854,123,92,174,227,475,334,796,1219,1010,677,605,532,668,1461,238,85,10423
개화산,승차,어린이,5,9,10,76,27,55,63,78,75,131,133,102,65,35,31,11,4,1,0,0,911
개화산,승차,외국인,1,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,7
개화산,승차,우대권,1750,2125,2911,3547,4044,3372,3109,3223,3402,2960,2718,2365,2160,1780,999,660,524,367,99,12,42127
개화산,승차,일반,2414,6029,17622,15725,6989,4722,4715,4881,4385,4152,4345,6238,9491,10796,4614,3011,2791,2606,706,84,116316
개화산,승차,중고생,0,1,0,0,0,4,0,2,1,1,0,6,4,1,0,0,0,0,0,0,20
개화산,승차,청소년,12,262,635,412,202,142,136,201,175,173,208,445,361,270,137,94,85,56,31,6,4043
개화산,하차,어린이,0,0,5,9,12,23,13,35,79,68,67,118,113,125,102,63,59,25,11,1,928
개화산,하차,외국인,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,2,0,9
개화산,하차,우대권,172,1446,1398,2167,2536,2782,3089,3105,2603,2685,3296,3528,3119,2697,2071,1425,1046,756,364,62,40347
개화산,하차,일반,49,2410,4813,12921,4549,2868,2944,3974,3544,3681,4302,5551,8091,13555,11245,7242,7370,6304,3845,1312,110570
개화산,하차,중고생,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,4,10
개화산,하차,청소년,0,8,118,24,26,39,38,59,170,152,228,374,494,379,298,346,397,417,188,40,3795
거여,승차,어린이,0,2,79,138,95,126,126,148,155,141,151,147,99,78,38,31,19,4,0,0,1577
거여,승차,외국인,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,4
거여,승차,우대권,2602,3520,4749,6486,6668,5856,5004,4875,4569,3984,4169,4010,3259,2298,1536,910,797,437,101,9,65839
거여,승차,일반,3493,11646,34574,32365,15725,9636,8455,8702,7962,6971,6959,8965,10412,11310,5613,4102,3705,2667,954,129,194345
거여,승차,중고생,0,0,23,0,1,0,1,0,0,1,6,1,1,1,1,0,0,0,0,0,36
거여,승차,청소년,28,443,3059,679,494,277,334,399,455,387,671,1226,904,587,337,165,230,140,25,3,10843
거여,하차,어린이,0,1,20,61,14,22,48,48,121,93,135,177,192,192,133,130,87,66,20,2,1562
거여,하차,외국인,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,6
거여,하차,우대권,434,1617,2264,3081,3187,3164,3792,3434,4618,4200,5463,6422,5594,5266,3885,2575,2144,1520,619,136,63415
거여,하차,일반,207,1723,4879,12922,5508,3748,4102,4484,6279,6061,7411,10895,15745,28777,25033,13403,11675,12561,7185,2732,185330
거여,하차,중고생,0,0,0,0,0,1,0,0,2,1,6,7,6,2,3,2,3,4,0,0,37
거여,하차,청소년,0,39,535,983,109,106,344,231,482,395,1146,1628,1063,785,716,706,702,1513,350,65,11898
건대입구,승차,어린이,14,21,49,107,146,181,211,283,347,479,527,649,638,484,398,345,257,123,25,3,5287
건대입구,승차,외국인,4,14,13,34,48,56,81,88,108,110,81,116,126,110,107,103,78,58,28,1,1364
건대입구,승차,우대권,4385,4083,6049,7798,9775,10654,11027,10352,10922,12215,13335,12458,9494,8074,6197,5072,3311,2277,855,84,148417
건대입구,승차,일반,13245,20918,55519,93036,62080,41350,41165,48668,55101,59277,66492,80421,99558,102851,77201,81563,82955,79831,46534,7714,1215479
건대입구,승차,중고생,1,1,0,0,0,1,3,3,5,8,6,16,12,14,11,4,9,5,7,0,106
건대입구,승차,청소년,220,471,1724,858,610,556,871,1209,1490,1719,2478,3255,3517,3306,3180,2961,3203,2929,1250,205,36012
건대입구,하차,어린이,1,18,24,60,81,200,299,517,544,558,533,620,572,482,361,189,171,129,46,15,5420
건대입구,하차,외국인,0,4,5,13,19,32,65,101,73,80,111,110,92,147,148,82,73,73,40,16,1284
건대입구,하차,우대권,1107,6234,6219,8090,9473,10462,11985,11548,10991,11243,11940,11788,10887,9036,5967,4046,2979,1891,827,284,146997
건대입구,하차,일반,1728,16265,33612,85378,61649,57155,51585,59488,65807,64637,68374,81974,111279,159582,111892,71208,66555,58945,35567,13484,1276164
건대입구,하차,중고생,0,0,0,1,7,1,4,6,6,9,5,10,20,6,10,6,2,4,5,0,102
건대입구,하차,청소년,31,68,870,823,960,1294,1701,2136,2726,2790,3541,4490,4397,3830,2792,1850,1557,1829,703,195,38583
경복궁,승차,어린이,0,0,17,63,66,107,316,576,570,749,862,827,836,483,319,312,240,41,3,0,6387
경복궁,승차,외국인,7,2,0,8,61,233,491,748,781,825,862,669,683,441,204,143,89,31,6,0,6284
경복궁,승차,우대권,765,1327,1661,2931,4349,4622,5457,5756,6903,8611,9760,9137,7432,5651,3812,3292,2988,1162,376,22,86014
경복궁,승차,일반,1403,4268,10541,15453,14587,13526,20129,26921,32422,37557,46481,55215,75057,95919,42362,36658,34585,22340,8155,888,594467
경복궁,승차,중고생,0,0,0,0,0,2,1,5,0,6,4,8,5,2,7,2,2,1,0,0,45
경복궁,승차,청소년,11,82,573,262,498,429,923,1144,996,1546,2857,3500,2048,1264,828,737,763,556,88,22,19127
경복궁,하차,어린이,0,0,40,178,850,790,887,901,1039,987,614,571,364,342,208,92,49,27,7,0,7946
경복궁,하차,외국인,0,1,25,236,1034,1265,1145,970,766,630,480,327,178,128,91,39,28,37,23,5,7408
경복궁,하차,우대권,604,3056,4205,6152,9284,8177,8332,7451,6079,5738,5356,5535,5213,3468,1980,1369,1009,560,282,55,83905
경복궁,하차,일반,951,10079,32527,113164,74896,47216,42869,40876,41556,34627,30901,29527,29954,32939,20939,10650,8798,7753,4689,1367,616278
경복궁,하차,중고생,0,0,0,7,3,5,0,10,8,2,1,4,6,1,2,0,1,2,1,0,53
경복궁,하차,청소년,1,110,2576,1374,2562,811,654,862,1258,875,862,1286,1051,861,562,395,507,678,244,29,17558
경찰병원,승차,어린이,0,0,15,54,45,53,35,74,71,127,99,65,84,47,9,14,2,0,0,0,794
경찰병원,승차,외국인,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,0,8
경찰병원,승차,우대권,1307,1331,2357,3048,3834,4219,3967,3116,3231,3424,3422,2699,2408,1676,1040,957,659,298,36,6,43035
경찰병원,승차,일반,1697,6107,19369,20223,10865,6832,6284,5959,5978,5935,6592,7065,12529,15839,5591,4244,3602,2657,862,111,148341
경찰병원,승차,중고생,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11
경찰병원,승차,청소년,14,86,618,228,179,149,120,219,192,117,163,302,295,203,96,62,42,43,36,7,3171
경찰병원,하차,어린이,0,1,2,3,15,23,23,24,45,41,44,54,104,107,90,70,81,48,14,3,792
경찰병원,하차,외국인,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
경찰병원,하차,우대권,182,1589,2035,2572,3019,3227,2888,3155,3331,2954,3372,3295,3559,2962,2221,1583,1180,681,274,57,44136
경찰병원,하차,일반,57,1819,7208,23081,11096,4978,3704,4276,5579,4786,5121,6104,10422,16875,13331,8165,7528,6852,4417,1258,146657
경찰병원,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,0,10
경찰병원,하차,청소년,1,13,46,57,61,42,76,115,155,121,285,371,403,320,211,217,278,716,147,54,3689
고덕,승차,어린이,4,9,57,78,135,122,138,273,222,233,301,359,299,329,237,107,163,64,6,0,3136
고덕,승차,외국인,0,0,1,1,4,1,1,1,0,3,5,4,3,2,0,0,0,0,0,0,26
고덕,승차,우대권,1318,2019,2640,3930,5808,6566,7456,7143,5929,6387,6930,6673,5124,2600,1849,1406,992,610,140,21,75541
고덕,승차,일반,2571,7957,22935,18405,9847,7373,7184,8161,7435,7596,9097,13083,17026,13194,7221,5708,5826,5550,1580,284,178033
고덕,승차,중고생,0,0,0,1,1,1,0,1,5,2,1,2,7,3,0,1,4,1,0,0,30
고덕,승차,청소년,18,242,567,477,455,380,434,915,1302,1151,1956,4315,2100,1563,1570,1202,1680,1803,196,25,22351
고덕,하차,어린이,0,3,25,133,88,96,85,142,184,292,408,377,316,355,193,149,115,59,19,1,3040
고덕,하차,외국인,0,3,1,4,3,1,0,2,0,1,0,1,0,0,1,0,1,0,0,0,18
고덕,하차,우대권,992,3091,3970,4546,5996,6832,5323,4974,6300,5182,5617,5377,4303,3967,2785,1794,1338,903,310,98,73698
고덕,하차,일반,723,6980,10338,14308,8272,5694,4621,5842,8433,7263,8230,9890,11761,20113,18167,9174,9077,8650,4776,2252,174564
고덕,하차,중고생,0,0,0,0,2,0,0,1,0,2,1,1,0,8,0,0,4,4,0,0,23
고덕,하차,청소년,7,210,3752,589,450,501,451,647,878,680,883,1804,1778,1512,1044,594,617,729,289,97,17512
고려대,승차,어린이,2,13,13,20,27,28,45,85,87,108,95,59,62,47,43,8,11,13,1,0,767
고려대,승차,외국인,0,3,0,4,5,9,8,4,13,17,19,14,13,9,7,10,7,4,2,0,148
고려대,승차,우대권,1309,1473,2061,2727,2872,2527,2159,2764,2577,2389,2437,2769,1869,1546,1023,735,569,301,85,5,34197
고려대,승차,일반,2262,5747,16590,21395,10566,7944,8300,9100,10641,10973,10813,18159,20677,19260,10124,8305,10688,6810,3017,541,211912
고려대,승차,중고생,0,1,0,2,0,2,0,1,0,0,1,1,1,1,1,1,0,0,0,0,12
고려대,승차,청소년,27,76,432,321,173,156,241,295,407,399,706,808,507,383,214,151,119,167,38,3,5623
고려대,하차,어린이,0,0,6,20,56,66,48,51,47,47,60,63,53,46,61,33,30,15,15,1,718
고려대,하차,외국인,0,1,0,3,0,9,6,1,14,9,5,18,15,19,18,8,1,8,7,2,144
고려대,하차,우대권,342,992,1567,2340,2144,2110,1990,2011,2175,2097,2637,2899,2680,2492,1904,1235,933,674,295,67,33584
고려대,하차,일반,526,3423,9044,24055,11378,11996,8080,7130,9550,8336,7455,9256,12637,21949,15948,10289,10240,10364,7852,2087,201595
고려대,하차,중고생,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,1,1,0,11
고려대,하차,청소년,1,62,1286,232,287,285,226,182,347,360,403,497,271,340,239,197,214,320,170,50,5969
고속터미널,승차,어린이,14,7,61,163,370,464,572,668,783,939,1032,1093,977,953,773,637,431,168,62,6,10173
고속터미널,승차,외국인,2,3,11,23,62,116,163,213,229,263,308,358,366,352,356,424,351,151,42,4,3797
고속터미널,승차,우대권,2280,2721,3784,7330,12327,15014,18414,20316,23008,29022,34374,31855,25453,20571,16651,13442,7715,4353,1151,136,289917
고속터미널,승차,일반,4629,7629,30514,53909,60595,58544,71179,84510,91472,99782,117695,130921,163215,157022,133707,154992,108209,75738,28775,3642,1636679
고속터미널,승차,중고생,0,0,1,0,8,4,9,10,5,8,7,9,8,10,15,6,15,13,0,0,128
고속터미널,승차,청소년,57,149,1346,1399,2064,2126,2492,2837,2997,2511,2547,3264,3561,2930,2783,2810,2583,2439,719,94,41708
고속터미널,하차,어린이,3,54,183,242,303,439,696,748,852,982,1012,1001,890,681,476,280,184,110,27,5,9168
고속터미널,하차,외국인,1,10,28,58,59,191,239,240,218,231,214,274,270,298,201,115,59,23,22,4,2755
고속터미널,하차,우대권,2262,11893,11388,13774,17282,24223,28412,25492,25344,24774,23332,18889,15576,10301,6537,4103,2544,1234,652,95,268107
고속터미널,하차,일반,4364,43754,72924,105794,113349,100970,98764,93000,97935,99080,100312,103013,115629,122587,77858,50274,41098,28559,15264,2827,1487355
고속터미널,하차,중고생,1,1,1,1,3,3,7,8,12,12,10,11,10,13,10,6,3,2,2,0,116
고속터미널,하차,청소년,25,341,629,817,1126,1279,1517,1869,2258,2190,2933,3915,4305,3981,2692,2140,1971,2001,517,57,36563
공덕,승차,어린이,6,15,111,194,138,165,207,235,262,301,354,296,291,200,154,109,56,30,5,0,3129
공덕,승차,외국인,9,48,64,99,159,319,321,235,170,154,142,151,177,215,159,150,84,35,44,14,2749
공덕,승차,우대권,2572,3288,4169,5632,7913,8051,8352,8935,10496,10566,11704,9903,8617,8779,4973,4125,3294,1562,540,38,123509
공덕,승차,일반,4221,10000,34908,52119,29189,24025,26173,28064,30360,29173,33373,45165,81351,120418,50578,40003,38509,30348,13900,1843,723720
공덕,승차,중고생,0,0,0,0,0,0,2,6,0,2,5,1,0,2,0,0,0,0,1,0,19
공덕,승차,청소년,31,154,1390,431,297,352,443,772,880,551,2498,2507,1274,982,638,560,507,609,167,14,15057
공덕,하차,어린이,0,3,33,143,65,85,116,187,186,260,423,328,376,305,250,165,125,108,42,3,3203
공덕,하차,외국인,8,22,21,30,45,54,88,127,159,199,176,272,227,244,231,234,225,237,211,103,2913
공덕,하차,우대권,1536,4399,6280,7787,8394,8488,9687,9764,8270,8127,8598,9203,8518,6626,4280,2836,2129,1200,645,158,116925
공덕,하차,일반,1570,13312,55667,146650,70656,28109,24642,24815,27002,24922,25580,31900,48818,73598,41591,26983,25414,23948,15710,5473,736360
공덕,하차,중고생,0,0,0,1,0,2,2,1,2,2,2,2,1,1,0,1,0,5,0,1,23
공덕,하차,청소년,20,67,2380,3270,457,356,475,497,517,500,763,1465,1221,806,563,543,493,872,279,64,15608
공릉,승차,어린이,0,0,77,63,40,80,63,102,131,124,97,123,133,74,64,41,31,21,2,2,1268
공릉,승차,외국인,0,0,0,0,0,1,8,3,8,2,1,2,3,3,1,0,0,2,1,0,35
공릉,승차,우대권,2586,3483,4548,5808,6201,6309,6080,6209,5490,4915,5215,4506,3486,2953,2231,1320,1008,677,199,35,73259
공릉,승차,일반,3328,10320,28875,31702,15312,10434,10408,11551,12069,12062,13171,15879,17506,17944,10795,8818,8574,9171,4868,940,253727
공릉,승차,중고생,0,0,0,0,1,0,1,0,1,2,1,0,3,3,3,2,1,4,1,0,23
공릉,승차,청소년,34,219,987,341,229,312,294,423,673,1387,1254,1881,955,686,515,359,338,530,206,27,11650
공릉,하차,어린이,1,0,4,27,15,42,37,79,47,72,139,125,153,152,123,95,59,62,9,3,1244
공릉,하차,외국인,0,0,0,1,1,0,2,5,1,4,4,4,3,0,1,0,3,0,0,0,29
공릉,하차,우대권,611,1695,2436,3385,4320,4473,5032,5467,5045,5134,6539,7135,6522,5765,4100,2422,1989,1169,559,123,73921
공릉,하차,일반,414,2288,6051,17575,12542,8282,7320,9048,10796,9402,11341,14079,19941,33167,28485,16676,14812,14657,9866,3562,250304
공릉,하차,중고생,0,1,4,0,0,0,1,0,2,0,5,8,3,2,2,1,0,0,0,0,29
공릉,하차,청소년,6,114,2072,1033,323,304,284,364,395,356,564,915,806,731,737,545,533,676,309,92,11159
