역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
암사역,하차,576,5713,6290,39463,112250,216139,19713,67371,26962,2,33,49,494561
압구정역,승차,1814,13372,11751,72875,314755,370432,28847,93264,27106,307,2061,1102,937686
압구정역,하차,5946,15967,5805,389911,307695,128277,57963,73964,15895,494,2590,871,1005378
애오개역,승차,1488,3519,1024,64972,51177,39518,13814,22949,4774,21,140,72,203468
애오개역,하차,2401,2052,1869,46160,44257,62045,12721,19742,7694,24,184,100,199249
약수역,승차,4384,9890,4652,117014,136532,127080,36798,58544,14541,54,361,285,510135
약수역,하차,6978,6999,4464,101296,127616,142865,24832,59864,19876,74,424,275,495563
양재역,승차,4829,12659,7111,138131,336004,421002,30778,93709,36327,254,297,94,1081195
양재역,하차,6832,11698,9018,505183,257779,220610,54881,86580,20778,53,256,332,1174000
양천구청역,승차,2046,2981,1302,87277,41038,17615,25930,25450,3777,2,4,5,207427
양천구청역,하차,547,3273,3254,17049,45642,90550,9892,29766,16132,0,4,2,216111
양평역,승차,1375,1517,1012,75490,56161,53281,10989,16932,5072,54,60,21,221964
양평역,하차,760,1793,1495,65523,41050,73063,11631,15397,5575,6,54,80,216427
어린이대공원역,승차,2866,15387,8749,96363,217612,157380,12368,28378,6503,24,248,72,545950
어린이대공원역,하차,11876,13510,3473,185870,179102,121605,16137,24373,6880,49,192,68,563135
여의나루역,승차,924,13974,24477,25250,146589,192000,7186,20350,6041,101,1560,1486,439938
여의나루역,하차,3979,24958,10062,166696,180402,67398,13097,15735,4063,366,2157,735,489648
여의도역,승차,1345,6163,4734,47203,307545,387269,9752,38284,10352,132,1056,729,814564
여의도역,하차,2212,7451,2862,487151,221852,86327,23245,27688,5298,220,1507,381,866194
역삼역,승차,1147,6134,5926,88876,486068,646097,18592,102497,34448,435,1124,526,1391870
역삼역,하차,3249,7568,3630,929886,315533,159780,62282,83867,12839,136,835,961,1580566
역촌역,승차,894,1164,457,43799,21662,11192,13668,18339,3344,42,25,12,114598
역촌역,하차,164,1406,1482,14296,27511,54909,7337,20331,7515,2,23,54,135030
연신내역,승차,8211,20946,11492,385310,229345,127482,92450,147150,30605,21,87,23,1053122
연신내역,하차,7701,16251,12226,83151,218734,403511,51776,152797,55786,16,64,55,1002068
영등포구청역,승차,2952,5909,3817,167785,221687,252518,30381,75159,23848,49,239,93,784437
영등포구청역,하차,3416,6168,4403,273474,182800,204513,42176,68897,16473,79,234,122,802755
영등포시장역,승차,1504,2392,1238,87049,89087,81689,11156,52552,21335,223,220,102,348547
영등포시장역,하차,656,2909,2032,80301,84489,99533,23170,56990,6555,28,178,315,357156
오금역,승차,4293,7913,1482,110362,73347,49049,21806,29850,7093,3,13,7,305218
오금역,하차,4742,4236,5190,62081,59363,93826,12782,30522,12784,0,4,15,285545
오목교역,승차,4741,13090,14134,161307,181270,174196,25177,55331,16800,14,105,47,646212
오목교역,하차,4678,21401,10333,153911,198036,196115,26068,54001,16448,18,92,28,681129
옥수역,승차,3707,5567,1952,83712,69872,45562,21787,34895,7957,11,127,41,275190
옥수역,하차,1033,5941,5435,32391,73304,97660,12981,37475,14011,17,141,49,280438
온수역,승차,4023,12416,2605,133860,71055,30898,21441,19908,4462,5,4,5,300682
온수역,하차,9134,4466,3913,43904,62362,113294,8830,22956,11329,2,4,19,280213
올림픽공원역,승차,1895,7250,3530,35496,40297,46624,12890,23952,4742,6,89,182,176953
올림픽공원역,하차,4383,4898,2523,24699,56736,32527,11006,19772,6465,47,239,49,163344
왕십리역,승차,3482,16593,9488,141459,187749,205438,19771,47288,15697,155,330,158,647608
왕십리역,하차,7160,11905,7731,109104,191461,215428,22621,44435,11029,67,286,305,621532
용답역,승차,1658,2629,546,31997,29552,11174,7710,10639,1957,5,41,11,97919
용답역,하차,1546,1861,1231,13438,23819,37651,4152,12678,3828,0,31,24,100259
용두역,승차,429,599,254,21756,18302,10693,6018,16062,3093,5,60,61,77332
용두역,하차,107,516,468,10032,16990,22931,6258,16270,3361,3,55,56,77047
용마산역,승차,2578,2425,1029,77978,38508,18537,17401,17051,3291,3,2,2,178805
용마산역,하차,803,3107,2555,20420,39079,70162,8861,21736,10390,4,3,4,177124
우장산역,승차,6911,21946,8826,163477,99198,43442,38370,55024,9736,7,14,6,446957
우장산역,하차,9297,12550,12388,46352,92278,162194,20943,63193,22294,3,18,14,441524
월곡역,승차,5102,8407,2429,124050,108440,65561,29235,37669,7831,8,17,7,388756
월곡역,하차,3174,7758,4939,64415,89459,132929,14934,43437,15519,4,11,15,376594
월드컵경기장역,승차,675,3412,10601,23219,39450,60700,8880,39618,7873,3,107,124,194662
월드컵경기장역,하차,753,12821,5119,22595,75129,52742,12875,36709,5006,21,181,36,223987
을지로3가역,승차,2135,7096,4636,85778,341052,495620,13190,83645,32443,3177,4765,2210,1075747
을지로3가역,하차,1817,6400,3599,492522,258882,172109,57926,61724,6386,656,4735,4409,1071165
을지로4가역,승차,962,4302,2486,54838,208861,196827,12055,82411,29619,1843,3422,1410,599036
을지로4가역,하차,2505,3274,1755,236443,149060,81762,55177,63478,4898,646,3525,3305,605828
을지로입구역,승차,2259,10796,6478,91026,487861,696178,8320,71841,26170,3610,9729,6938,1421206
을지로입구역,하차,2421,9818,6012,713280,394707,199685,36923,56873,5541,1459,9966,7778,1444463
응암역,승차,5064,7031,2536,224249,113917,54019,54351,64863,11838,21,35,9,537933
응암역,하차,2134,6928,6641,44057,111954,228884,22698,74676,32536,2,9,25,530544
이대역,승차,2180,11607,8145,111947,216467,146745,14297,30218,7940,195,958,329,551028
이대역,하차,6580,10093,6438,148983,195929,176541,18450,28467,8968,195,1083,524,602251
이수역,승차,2050,4751,3909,115718,137299,147988,22084,49309,15289,6,48,10,498461
이수역,하차,1458,5792,3705,99255,138920,148699,21759,46889,13253,7,10,18,479765
이촌역,승차,2212,8329,2273,45628,94102,52168,13100,35099,6522,20,1267,331,261051
이촌역,하차,3472,8405,2991,62214,92529,58974,18265,30804,8421,309,1052,76,287512
이태원역,승차,1246,3527,3090,54189,123484,168029,8902,18349,6392,801,2763,2500,393272
이태원역,하차,1480,3808,2656,88777,140371,145275,12209,16377,5920,364,3303,3572,424112
일원역,승차,5001,13776,2992,75000,109644,38718,21717,43019,6728,2,21,2,316620
일원역,하차,6193,5665,8024,80503,65625,68239,23064,36494,11694,10,14,3,305528
자양역,승차,2419,6829,11066,86676,72665,68242,19863,23492,5827,20,96,89,297284
자양역,하차,1381,11000,6567,34531,91473,95076,11130,26525,10704,5,80,34,288506
잠실나루역,승차,5459,7046,1601,130268,131379,62700,28427,51658,9091,22,79,25,427755
잠실나루역,하차,1480,6210,6266,94473,99314,119407,25989,47713,15358,46,93,39,416388
잠실새내역,승차,12862,13985,8696,223872,188667,160872,36915,65163,17559,65,177,124,728957
잠실새내역,하차,3688,19780,12259,87323,223229,258530,25752,70680,22530,55,183,162,724171
잠실역,승차,14857,49137,52630,560138,890339,997432,62335,191691,58073,321,5909,5372,2888234
잠실역,하차,28907,58112,34179,692426,1018526,786167,75379,184007,42597,2261,7342,1611,2931514
잠원역,승차,2009,3652,1164,47648,44780,22248,11147,18953,3977,16,92,108,155794
잠원역,하차,632,3039,4269,25875,35794,45565,9918,16830,5562,42,115,63,147704
장승배기역,승차,2019,2824,1313,98934,64862,36789,27358,38652,8005,17,19,10,280802
장승배기역,하차,878,3194,2668,39714,58215,94418,18158,42779,14100,3,20,24,274171
장암역,승차,1033,660,150,43988,15262,5611,3478,9157,2075,3,1,0,81418
장암역,하차,75,429,538,6159,9071,11828,3025,7274,1074,0,0,0,39473
장지역,승차,4295,9742,4852,152134,138481,110523,29366,50270,13255,65,62,41,513086
장지역,하차,3771,7076,5103,113863,120143,133537,21003,50169,16758,1,71,58,471553
장한평역,승차,4455,3902,1663,196768,144168,112710,30859,53614,21758,427,355,334,571013
장한평역,하차,619,4969,4585,121947,124667,199370,34320,55901,17849,13,251,860,565351
제기동역,승차,1709,2190,731,77171,102896,62378,40128,209600,34721,34,201,51,531810
제기동역,하차,618,2471,1529,74065,86721,74810,67765,217995,16276,69,125,49,542493
종각역,승차,744,7664,7259,45876,355109,543221,13666,103984,34852,861,2157,1110,1116503
종각역,하차,2899,8847,2603,566304,259461,102652,55588,78812,8287,381,1922,1436,1089192
종로3가역,승차,1324,9258,7128,75110,437376,586260,36528,323106,122157,2791,5076,2282,1608396
종로3가역,하차,2566,10736,3324,391835,483194,223485,121963,324509,24968,1036,5099,4234,1596949
종로5가역,승차,569,4856,2583,38706,243100,207472,23499,197937,48761,1084,6086,2821,777474
종로5가역,하차,1379,4510,1376,208348,199062,72996,77442,171190,12056,1110,4258,2387,756114
종합운동장역,승차,2001,16879,9054,73600,115060,96017,14287,30506,7795,67,666,237,366169
종합운동장역,하차,10932,16357,5019,66688,150666,96388,19946,26767,7977,123,589,135,401587
중계역,승차,5081,10846,3372,180519,97286,45072,40669,53798,9010,2,12,0,445667
중계역,하차,6774,6315,5265,49621,82709,160734,28357,49963,22127,7,3,5,411880
중곡역,승차,3051,9057,2280,114507,79572,49663,27389,34818,8636,19,26,6,329024
중곡역,하차,3303,3393,3305,57065,63791,106344,17246,39070,15264,4,16,29,308830
중화역,승차,3188,5025,2127,123004,74298,43300,28198,34534,8529,0,6,1,322210
중화역,하차,2349,4436,4334,42787,69797,121679,15944,38963,16109,1,0,2,316401
증산역,승차,3344,3820,1467,122172,65959,31192,34764,36487,6483,3,14,7,305712
증산역,하차,1076,4095,4358,25207,65523,126589,12796,46069,20122,1,2,15,305853
지축역,승차,3565,6313,2240,82538,52764,26343,14656,19091,3991,4,3,1,211509
지축역,하차,1089,6007,5894,27760,48575,85254,8292,19886,8888,1,3,0,211649
창동역,승차,8574,13554,6577,254673,181849,112534,72131,133092,34438,6,35,16,817479
창동역,하차,3677,12855,12060,95019,196918,289048,55503,147022,43671,4,9,24,855810
창신역,승차,1755,3659,772,44976,24844,13527,9818,8365,2110,13,23,10,109872
창신역,하차,3494,1971,1304,14806,21871,32324,4571,9865,4935,2,29,21,95193
천왕역,승차,6178,9791,1733,156311,70419,30784,30276,28922,4522,3,9,2,338950
천왕역,하차,4889,6738,6222,35173,72829,133944,10861,37471,15697,2,5,3,323834
천호역,승차,5425,10956,8971,261037,287515,239233,59795,151128,43998,40,126,92,1068316
천호역,하차,2338,16203,10082,191072,297006,351233,58017,159572,36293,36,121,89,1122062
철산역,승차,6825,9685,5021,256506,149814,101750,40185,59772,13979,57,63,14,643671
철산역,하차,1630,10835,10254,87734,160701,266481,27779,61378,23616,9,19,64,650500
청구역,승차,2240,2826,1419,53581,59511,67626,15884,23311,8313,77,184,107,235079
청구역,하차,607,3299,2193,67887,50832,56191,15177,22035,8254,22,178,141,226816
청담역,승차,1258,4696,3819,44751,179024,229290,18956,47905,15290,110,394,156,545649
청담역,하차,3287,5438,2106,325640,119848,60153,38067,31965,9603,58,296,236,596697
청량리역,승차,3828,6046,2675,156383,152733,92473,48894,213602,40075,66,192,78,717045
청량리역,하차,3234,5901,3833,85799,150759,152262,63056,214276,27428,37,144,239,706968
총신대입구역,승차,3149,7034,4166,157171,133650,118548,45930,95830,25674,14,60,31,591257
총신대입구역,하차,2490,7171,5077,92417,158245,198094,34973,107960,30407,17,48,32,636931
충무로역,승차,2402,10407,9899,87048,309405,395699,14546,75586,35194,2941,3894,1716,948737
충무로역,하차,6809,9995,4843,388390,261244,157755,54072,63698,9303,601,4202,4862,965774
충정로역,승차,1982,5712,1658,83665,134079,136247,20188,35814,9021,55,291,155,428867
충정로역,하차,3659,3394,2942,180198,94664,96865,21042,32843,12111,60,231,184,448193
태릉입구역,승차,3709,8247,3965,143230,136944,85700,29040,46496,12157,5,18,15,469526
태릉입구역,하차,3592,7471,5966,76127,122837,171864,20207,48692,15786,17,5,12,472576
하계역,승차,5415,14254,4687,203827,137538,62934,41171,66122,13569,1,7,5,549530
하계역,하차,7146,8654,7719,62530,118440,196520,27558,64954,23830,0,2,10,517363
하남검단산역,승차,4075,9013,2857,57261,44093,29368,24325,29686,5403,6,21,35,206143
하남검단산역,하차,3403,5805,6338,23732,42734,56471,13065,32909,12659,5,27,9,197157
하남시청역,승차,3506,8961,3871,73484,50623,28863,31715,42524,9470,3,14,2,253036
하남시청역,하차,3441,5898,6221,24341,42322,75587,18168,48549,17055,5,7,13,241607
하남풍산역,승차,1766,5219,1981,32168,34249,24888,11306,20245,4227,7,12,5,136073
하남풍산역,하차,1469,3467,3546,31207,25532,34920,9550,19102,6577,2,12,4,135388
학동역,승차,1201,4913,4434,39213,214970,330147,12855,44447,14163,52,222,143,666760
학동역,하차,3047,5355,2118,418076,145260,56869,33080,29832,5866,37,243,160,699943
학여울역,승차,757,1460,738,13239,34620,14074,5612,9934,1901,3,21,3,82362
학여울역,하차,712,1877,700,24356,26622,13152,5195,8431,3313,13,10,5,84386
한강진역,승차,438,3148,2255,18642,119439,152246,3431,10789,3659,87,1588,765,316487
한강진역,하차,1248,3565,1345,117471,172744,51201,8689,7092,1855,169,2411,394,368184
한성대입구역,승차,3663,13164,6270,106723,143058,100523,25853,43178,9562,24,123,24,452165
한성대입구역,하차,7767,8852,5313,86477,128230,123975,20912,41630,15163,17,83,87,438506
한양대역,승차,1088,19504,5598,29778,203123,121746,2700,9123,2686,20,151,88,395605
한양대역,하차,18915,9576,2349,202519,144554,54860,6535,7532,1546,61,148,79,448674
합정역,승차,6246,17923,18280,237203,434395,621133,30049,66763,22581,397,1881,1234,1458085
합정역,하차,4563,26508,14051,357538,550929,453486,33031,64189,18950,351,1827,1293,1526716
행당역,승차,4260,4202,1653,102395,50952,24999,25224,25973,4557,2,36,5,244258
행당역,하차,923,5025,3341,19438,50273,87314,9454,28449,12620,0,21,11,216869
혜화역,승차,2542,26357,27337,80518,368321,490643,28434,85248,21948,151,612,502,1132613
혜화역,하차,12872,30566,10061,284275,462598,208140,55861,65872,12002,174,699,566,1143686
홍대입구역,승차,7604,52277,77243,293670,713639,1012782,28086,55413,18963,2463,12464,10743,2285347
홍대입구역,하차,19022,93828,33014,398913,1062403,720966,28166,53091,18532,2522,16692,10904,2458053
홍제역,승차,6965,8418,3177,197925,132275,64398,56658,81492,15830,93,182,44,567457
홍제역,하차,2338,9013,7244,59809,116615,189910,30431,87544,34148,26,129,135,537342
화곡역,승차,9380,11893,4613,383625,195358,96846,68533,75837,15543,20,50,13,861711
화곡역,하차,1869,10397,11866,77412,181646,366581,29574,84638,39132,5,27,61,803208
화랑대역,승차,4827,9816,3158,167492,102526,37119,24128,25272,4523,1,11,2,378875
화랑대역,하차,4756,5974,4979,45165,67298,124610,11097,25233,11749,2,3,3,300869
회현역,승차,794,5871,3318,35149,287401,259206,15273,181878,24188,1377,4073,1596,820124
회현역,하차,1561,7618,1527,340708,230655,49564,68484,146632,6694,1124,4402,2095,861064
효창공원앞역,승차,1428,4046,1240,65666,65147,51467,14882,22335,4847,13,70,26,231167
효창공원앞역,하차,2510,2790,1900,56229,51844,61226,10190,21965,7237,14,33,50,215988
