역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
경찰병원역,승차,2071,1892,686,75109,53217,37359,17458,24332,5418,4.0,3.0,6.0,217555.0
경찰병원역,하차,290,1940,2552,53725,42890,66532,13180,25866,10070,3.0,3.0,1.0,217052.0
고덕역,승차,4698,15848,9586,86641,75925,43326,25274,50028,8358,8.0,14.0,14.0,319720.0
고덕역,하차,7120,10354,6630,50517,63815,90140,26477,41850,13725,4.0,11.0,12.0,310655.0
고려대역,승차,1789,5303,1909,72271,95651,67661,14262,18689,5216,29.0,55.0,22.0,282857.0
고려대역,하차,3973,3028,2034,72788,68991,85049,10614,18173,8763,7.0,57.0,37.0,273514.0
고속터미널역,승차,8180,23841,18906,235802,767343,678448,48274,197407,70287,268.0,2162.0,1582.0,2052500.0
고속터미널역,하차,5320,23733,14233,460327,707725,352471,89575,173311,28052,341.0,1736.0,718.0,1857542.0
공덕역,승차,4461,12262,5070,180090,302576,349374,36131,76311,27268,872.0,1628.0,652.0,996695.0
공덕역,하차,8586,7970,5501,367095,230388,243981,41429,70071,20237,178.0,1258.0,1659.0,998353.0
공릉역,승차,3229,10075,4266,112701,100576,70029,32085,38970,9568,1.0,15.0,3.0,381518.0
공릉역,하차,6241,5366,4843,56949,88066,133653,18316,44652,18114,2.0,9.0,7.0,376218.0
광나루역,승차,4690,9625,3273,139910,114970,77348,24466,46420,12575,58.0,123.0,133.0,433591.0
광나루역,하차,5310,7924,6366,76274,104591,124091,28941,39403,12557,29.0,160.0,168.0,405814.0
광명사거리역,승차,5397,7886,3440,234781,126828,73498,53061,91055,20970,3.0,20.0,5.0,616944.0
광명사거리역,하차,2404,6398,6700,71282,139414,210115,32671,108375,29653,4.0,15.0,15.0,607046.0
광화문역,승차,1115,11935,5969,46714,320499,458186,8777,65782,22494,321.0,1981.0,782.0,944555.0
광화문역,하차,6606,10154,2227,565803,239650,83330,39258,50634,6861,783.0,1892.0,531.0,1007729.0
광흥창역,승차,3557,4308,1797,73809,72682,65966,18988,34258,5838,41.0,83.0,45.0,281372.0
광흥창역,하차,2030,4363,3393,68978,57261,72807,19281,29303,9302,15.0,67.0,91.0,266891.0
교대역,승차,4669,13018,12298,159245,441093,505753,39022,152509,56006,108.0,487.0,222.0,1384430.0
교대역,하차,9264,13167,8569,519007,340191,236784,81692,134393,22661,114.0,440.0,312.0,1366594.0
구로디지털단지역,승차,7132,8593,3733,555272,442908,438465,62743,101708,37710,353.0,606.0,170.0,1659393.0
구로디지털단지역,하차,2242,7485,8973,474232,360698,581538,52996,111694,37597,47.0,290.0,704.0,1638496.0
구산역,승차,3188,8017,5296,101753,50406,22243,25446,29466,4815,4.0,8.0,2.0,250644.0
구산역,하차,4577,5005,2645,14691,34442,64463,9774,35379,15537,0.0,3.0,4.0,186520.0
구의역,승차,5438,6786,3531,302444,191567,118629,46315,53611,14219,37.0,93.0,67.0,742737.0
구의역,하차,1628,7116,6950,106842,173199,309530,24557,63921,25852,18.0,77.0,96.0,719786.0
구파발역,승차,7538,12306,5072,254746,156105,79725,46850,74964,14590,9.0,133.0,38.0,652076.0
구파발역,하차,3656,12592,10183,86292,149727,239594,34590,70367,25172,80.0,125.0,20.0,632398.0
군자역,승차,5655,5611,4072,279037,199328,179562,46479,67133,25336,51.0,101.0,45.0,812410.0
군자역,하차,1456,7860,5503,123295,185403,292603,32472,69733,25941,37.0,108.0,71.0,744482.0
굽은다리역,승차,2766,3703,2566,103436,59984,35290,34425,40551,8986,3.0,5.0,9.0,291724.0
굽은다리역,하차,976,4743,3513,29145,58146,102552,15966,43550,19319,2.0,5.0,4.0,277921.0
금호역,승차,3008,2154,760,96894,52920,29765,24143,27041,5895,7.0,35.0,20.0,242642.0
금호역,하차,371,3115,2540,19927,54221,88140,10598,31294,13628,7.0,47.0,30.0,223918.0
길동역,승차,1813,2319,1749,69325,54060,35460,27698,45576,10538,33.0,41.0,15.0,248627.0
길동역,하차,754,2906,2204,34979,52184,77091,21638,48846,15336,1.0,17.0,48.0,256004.0
길음역,승차,10986,15212,8134,258828,161267,87207,55122,62940,13808,12.0,43.0,33.0,673592.0
길음역,하차,7103,18093,13537,88593,158061,248857,24690,74799,31631,6.0,48.0,47.0,665465.0
김포공항역,승차,1605,5052,3696,56254,87300,80686,8995,28833,10479,109.0,1217.0,471.0,284697.0
김포공항역,하차,2021,4930,1905,67099,75205,29789,13135,27416,4233,348.0,642.0,194.0,226917.0
까치산역,승차,10213,9009,3555,395915,176962,81190,81630,75477,15032,31.0,120.0,28.0,849162.0
까치산역,하차,2713,10173,9677,54130,178648,384164,25874,99068,48014,7.0,76.0,104.0,812648.0
낙성대역,승차,5159,12064,5625,334167,221136,143825,46119,57455,13696,40.0,109.0,58.0,839453.0
낙성대역,하차,6787,6718,7272,115427,193707,367534,25955,65352,27357,30.0,95.0,108.0,816342.0
남구로역,승차,3185,2432,1281,117195,109690,131083,25436,32468,9602,74.0,66.0,34.0,432546.0
남구로역,하차,890,3342,2334,179296,96332,98763,19531,35165,12977,9.0,132.0,70.0,448841.0
남부터미널역,승차,4387,10971,9411,132697,292049,282465,29342,73585,29283,192.0,560.0,166.0,865108.0
남부터미널역,하차,4383,14486,6919,336387,223890,158432,52497,64979,16238,56.0,300.0,370.0,878937.0
남성역,승차,2646,4018,2088,138835,77214,42418,35251,40053,8172,0.0,9.0,2.0,350706.0
남성역,하차,1496,3596,3012,37156,75383,127515,16698,47553,19364,2.0,10.0,5.0,331790.0
남위례역,승차,1992,8131,2182,69007,56041,44480,14026,19002,5063,3.0,15.0,10.0,219952.0
남위례역,하차,6067,3546,3245,45769,50851,74487,9537,18994,8957,2.0,9.0,14.0,221478.0
남태령역,승차,588,1173,318,10410,15454,7771,3284,5243,681,0.0,7.0,0.0,44929.0
남태령역,하차,1053,213,187,12859,6403,6664,2058,4691,1683,0.0,4.0,0.0,35815.0
남한산성입구역,승차,10958,10621,2965,167926,109557,47113,40922,36982,6597,0.0,4.0,8.0,433653.0
남한산성입구역,하차,5592,9261,6341,73080,79481,142808,15956,44849,19680,1.0,11.0,0.0,397060.0
내방역,승차,1738,4046,3073,77780,121454,140194,21308,42953,12818,5.0,64.0,18.0,425451.0
내방역,하차,1630,4599,3039,165786,91474,85947,26014,36414,12219,45.0,25.0,11.0,427203.0
노원역,승차,14591,33497,32044,413402,428836,360233,99687,188667,50904,252.0,169.0,71.0,1622353.0
노원역,하차,18927,44858,24725,302216,474055,552783,91484,191075,61069,30.0,156.0,324.0,1761702.0
녹번역,승차,7729,5995,2129,226548,96035,42071,38225,38872,7119,39.0,39.0,33.0,464834.0
녹번역,하차,1291,7830,6095,36842,91468,193985,14254,44403,23636,13.0,43.0,52.0,419912.0
녹사평역,승차,816,2447,2226,21954,50367,67708,6242,10659,2814,186.0,610.0,419.0,166448.0
녹사평역,하차,2455,1603,1073,42898,57875,42245,6207,9711,3326,56.0,461.0,501.0,168411.0
논현역,승차,762,2497,4386,44905,160084,266810,10090,27066,10125,32.0,120.0,88.0,526965.0
논현역,하차,1338,4353,2790,273293,133473,84655,19092,20865,6154,36.0,134.0,62.0,546245.0
단대오거리역,승차,6138,7315,3172,148881,82161,46053,37171,37082,7520,3.0,11.0,2.0,375509.0
단대오거리역,하차,1948,6788,5395,45682,70597,144220,15496,45902,18143,0.0,2.0,6.0,354179.0
답십리역,승차,4399,3204,1253,192802,113058,71500,32673,46473,12201,137.0,154.0,58.0,477912.0
답십리역,하차,841,4207,3405,74490,96418,164824,21612,49093,17349,23.0,124.0,177.0,432563.0
당고개역,승차,4054,3294,1347,117806,57778,26709,33692,38930,8147,2.0,4.0,2.0,291765.0
당고개역,하차,467,3702,3899,24767,47851,92863,17147,42481,19282,3.0,3.0,1.0,252466.0
당산역,승차,3479,6346,2888,169586,153629,144533,19196,34466,12051,28.0,100.0,70.0,546372.0
당산역,하차,4181,5647,5015,151809,158121,233547,20660,37180,13404,17.0,83.0,147.0,629811.0
대림역,승차,7732,7267,3323,365483,280128,168599,67694,96124,25149,204.0,349.0,164.0,1022216.0
대림역,하차,2099,9472,6903,173354,313648,338465,50260,107497,35513,79.0,369.0,234.0,1037893.0
대청역,승차,5708,11876,3480,101791,80164,53224,24836,33674,7918,8.0,29.0,10.0,322718.0
대청역,하차,6480,5659,6888,57543,61059,100572,15634,34024,15119,1.0,16.0,29.0,303024.0
대치역,승차,5015,11626,28544,87908,76187,73797,24216,41054,11016,9.0,19.0,13.0,359404.0
대치역,하차,7288,31050,9310,60452,84325,86212,21241,38761,13127,11.0,86.0,31.0,351894.0
대흥역,승차,2059,10023,7204,58749,89051,76242,14383,29037,8628,9.0,49.0,34.0,295468.0
대흥역,하차,8248,8097,3094,83956,80431,71956,16944,26326,8387,18.0,67.0,52.0,307576.0
도곡역,승차,2329,4056,1771,41645,53622,41887,8435,18347,4502,4.0,26.0,20.0,176644.0
도곡역,하차,2779,4267,1801,53694,44342,41192,10196,15974,4053,12.0,42.0,9.0,178361.0
도림천역,승차,508,1770,421,10863,11882,7436,2771,5437,1414,0.0,2.0,4.0,42508.0
도림천역,하차,1387,641,598,11577,10890,10697,3520,5389,1698,2.0,3.0,5.0,46407.0
도봉산역,승차,3578,4437,1412,131943,60176,24003,19859,32289,5377,3.0,10.0,1.0,283088.0
도봉산역,하차,2274,4506,4798,41593,66788,135717,22980,43155,14581,13.0,19.0,0.0,336424.0
독립문역,승차,2931,8151,2133,51446,62830,33838,23600,45580,8230,11.0,126.0,29.0,238905.0
독립문역,하차,4484,5829,2922,57965,51966,49925,27432,40239,11546,41.0,144.0,14.0,252507.0
독바위역,승차,1917,1746,554,37465,15235,6039,10421,10227,1889,11.0,33.0,0.0,85537.0
독바위역,하차,274,1678,1616,6614,15362,36015,6010,13795,7562,2.0,6.0,23.0,88957.0
돌곶이역,승차,3974,2740,1434,123044,68664,40565,26561,30272,7660,8.0,18.0,7.0,304947.0
돌곶이역,하차,1060,3436,2578,39680,60885,106369,13996,35264,14030,4.0,9.0,24.0,277335.0
동대문역,승차,2842,9990,4285,102486,333553,217759,47230,208123,48826,847.0,3953.0,3056.0,982950.0
동대문역,하차,2773,11474,3018,244671,272475,152051,103100,174220,24550,984.0,4579.0,4394.0,998289.0
동대문역사문화공원역,승차,3461,17216,8367,126450,399126,400872,18311,87937,33433,3683.0,10103.0,7014.0,1115973.0
동대문역사문화공원역,하차,10505,13090,5566,334522,338766,268414,54073,72799,12430,1454.0,8754.0,11344.0,1131717.0
동대입구역,승차,1154,5585,2694,29045,142194,138669,6355,31409,10885,442.0,1026.0,363.0,369821.0
동대입구역,하차,4585,5520,1466,157802,136892,55364,22456,27515,4168,160.0,917.0,647.0,417492.0
동묘앞역,승차,2030,13090,4023,87871,163763,86307,28384,185385,30169,560.0,1102.0,442.0,603126.0
동묘앞역,하차,5367,13494,2393,92750,150149,109626,57904,167149,15030,167.0,949.0,945.0,615923.0
동작역,승차,74,1124,336,6031,16579,14617,3700,11393,2378,6.0,30.0,58.0,56326.0
동작역,하차,357,1023,343,13423,16782,13110,6891,10078,1482,7.0,44.0,57.0,63597.0
둔촌동역,승차,2608,3801,2715,73986,68636,45569,22313,40394,10604,26.0,63.0,29.0,270744.0
둔촌동역,하차,692,4221,3181,53787,55246,77372,19672,40298,13788,14.0,50.0,39.0,268360.0
디지털미디어시티역,승차,5604,4125,1665,160196,104552,99158,27160,30055,7889,27.0,57.0,66.0,440554.0
디지털미디어시티역,하차,1166,6959,6717,140975,91380,153125,16066,33064,15976,17.0,62.0,118.0,465625.0
뚝섬역,승차,2341,8433,5875,73213,265228,367574,17451,38566,12861,56.0,1293.0,799.0,793690.0
뚝섬역,하차,2602,10345,4096,326858,274264,124329,25796,32014,9937,216.0,1175.0,254.0,811886.0
마곡역,승차,3842,5541,3102,72037,115556,97626,17162,27539,6407,10.0,54.0,9.0,348885.0
마곡역,하차,834,6457,5301,136813,74446,78219,16618,23438,9587,14.0,46.0,15.0,351788.0
마들역,승차,4086,6141,2542,179510,72564,26928,43658,47349,7329,3.0,4.0,1.0,390115.0
마들역,하차,2847,4813,3791,24326,72701,157046,18231,53504,23813,0.0,1.0,2.0,361075.0
마장역,승차,1834,3047,964,52272,45485,32092,14261,25513,5765,2.0,124.0,208.0,181567.0
마장역,하차,1529,1920,1781,33689,37807,49755,13927,22959,7435,8.0,223.0,184.0,171217.0
마천역,승차,7162,3009,816,100929,36088,18235,30200,27220,5381,2.0,1.0,2.0,229045.0
마천역,하차,610,5942,4240,19164,36880,78527,13384,33284,17327,0.0,3.0,2.0,209363.0
마포구청역,승차,5028,3972,2496,149643,112140,86200,34147,42172,9964,20.0,108.0,64.0,445954.0
마포구청역,하차,1201,5968,3995,75118,92663,137762,19758,42009,16554,12.0,60.0,55.0,395155.0
마포역,승차,2657,2794,1430,102113,117619,134479,19815,38219,11728,411.0,666.0,376.0,432307.0
마포역,하차,667,3440,2787,140542,101733,118681,20479,36632,12149,72.0,455.0,870.0,438507.0
망원역,승차,3517,5162,4016,101547,141105,146669,26954,49712,11689,116.0,738.0,258.0,491483.0
망원역,하차,1421,7751,4127,90165,190218,138746,19651,57332,15196,196.0,743.0,305.0,525851.0
매봉역,승차,2432,3458,2343,63000,103220,120281,21363,46371,11494,7.0,36.0,24.0,374029.0
매봉역,하차,1054,3906,2572,138221,76369,67193,24973,38215,11158,28.0,30.0,28.0,363747.0
먹골역,승차,2837,3752,1780,116968,69538,40485,29473,35875,8517,6.0,16.0,2.0,309249.0
먹골역,하차,850,4238,3268,32140,68398,120035,14804,43462,17615,1.0,6.0,9.0,304826.0
면목역,승차,4836,7072,1954,192707,109201,52323,42747,49756,12789,5.0,26.0,2.0,473418.0
면목역,하차,3599,5516,4391,56478,101516,175186,23562,60677,23067,0.0,13.0,10.0,454015.0
명동역,승차,2113,22165,11540,82536,378724,439691,6842,56200,19568,6990.0,15949.0,15143.0,1057461.0
명동역,하차,14120,18282,5069,339102,421831,210654,34233,47032,4969,3797.0,25254.0,17935.0,1142278.0
명일역,승차,2683,5206,2113,98631,55149,30077,31781,39795,9065,2.0,6.0,6.0,274514.0
명일역,하차,1982,4643,4447,27433,55888,103737,19710,44807,17959,0.0,9.0,3.0,280618.0
모란역,승차,1539,5953,2146,27018,30537,27175,12734,43073,8219,0.0,13.0,1.0,158408.0
모란역,하차,3614,3466,2794,17405,22198,28070,14811,30039,4196,1.0,3.0,5.0,126602.0
목동역,승차,4614,7232,7526,196239,114715,76276,35590,45987,10658,40.0,74.0,17.0,498968.0
목동역,하차,4130,9660,6092,64916,127299,221705,20031,50115,22545,13.0,60.0,80.0,526646.0
몽촌토성역,승차,1152,3061,1446,52175,60634,56032,9014,24901,6133,22.0,132.0,63.0,214765.0
몽촌토성역,하차,1525,2912,1269,62672,52026,56865,13835,20481,4738,19.0,66.0,75.0,216483.0
무악재역,승차,1705,1268,479,52481,27503,14507,15305,16825,3218,13.0,21.0,9.0,133334.0
무악재역,하차,425,1888,1681,12602,26637,51934,6827,20727,9829,12.0,31.0,20.0,132613.0
문래역,승차,3122,4459,2761,142804,175584,237554,24615,54949,15023,21.0,113.0,80.0,661085.0
문래역,하차,1311,5137,3624,252233,153562,171305,34123,47434,12984,12.0,117.0,97.0,681939.0
문정역,승차,1726,3467,3295,96577,202942,239047,16416,40267,10727,44.0,83.0,22.0,614613.0
문정역,하차,2268,3423,2436,336149,117432,114165,24391,32864,9934,5.0,25.0,67.0,643159.0
미사역,승차,8302,10266,9122,198687,121917,90307,35679,49834,12403,8.0,31.0,14.0,536570.0
미사역,하차,2055,17485,10439,65108,132188,222979,23247,51392,22600,6.0,29.0,10.0,547538.0
미아사거리역,승차,10283,19020,5134,276252,182031,115405,71498,100114,24105,25.0,48.0,47.0,803962.0
미아사거리역,하차,6636,13030,11858,87308,184476,290518,35678,115870,43331,14.0,47.0,42.0,788808.0
미아역,승차,4684,13420,7691,147984,114576,63977,47534,64166,14519,31.0,44.0,17.0,478643.0
미아역,하차,10996,7508,4827,70218,96473,142585,29451,71438,26267,5.0,22.0,48.0,459838.0
반포역,승차,1721,2246,1440,32613,61598,53248,8294,23625,8412,8.0,48.0,28.0,193281.0
반포역,하차,813,3547,2099,61301,47795,32506,14044,19719,4528,9.0,38.0,25.0,186424.0
발산역,승차,2726,11285,7741,91115,208267,230163,25693,71643,19412,218.0,277.0,69.0,668609.0
발산역,하차,5020,9975,6242,246441,165743,145543,36315,61193,15040,27.0,175.0,312.0,692026.0
방배역,승차,3116,16065,10514,89370,171807,153970,22620,46904,11960,7.0,45.0,29.0,526407.0
방배역,하차,10220,14286,5789,179696,142253,109520,28252,40038,12317,15.0,54.0,30.0,542470.0
방이역,승차,2386,7666,11017,53607,46316,48484,19782,26554,7600,1.0,22.0,4.0,223439.0
방이역,하차,2806,13257,4780,44065,49839,59232,13813,28431,11868,3.0,5.0,11.0,228110.0
방화역,승차,3112,5707,1257,75843,45991,21136,24679,30902,5401,7.0,4.0,2.0,214041.0
방화역,하차,3058,3297,3729,23807,39291,71487,13270,33139,13563,1.0,4.0,12.0,204658.0
버티고개역,승차,611,791,478,19453,16707,12845,6271,7304,1769,6.0,56.0,30.0,66321.0
버티고개역,하차,547,1020,953,11235,14693,21109,4627,8742,3832,5.0,33.0,14.0,66810.0
보라매역,승차,1414,3874,1551,69735,53563,42145,10461,17907,5003,13.0,15.0,16.0,205697.0
보라매역,하차,2824,2679,2136,41943,52467,76260,8331,19879,6191,1.0,24.0,23.0,212758.0
보문역,승차,2238,4003,1646,85603,68693,48221,13576,16496,4225,23.0,69.0,26.0,244819.0
보문역,하차,3176,2525,1985,46878,54736,85915,9037,16494,7078,8.0,32.0,44.0,227908.0
복정역,승차,3038,5864,2075,104675,80296,57768,15736,22374,6911,4.0,13.0,3.0,298757.0
복정역,하차,2773,3870,3571,54710,64106,86114,14176,17548,8404,3.0,6.0,2.0,255283.0
봉천역,승차,3990,6676,3022,316497,152565,81512,60165,78542,18606,40.0,84.0,17.0,721716.0
봉천역,하차,3002,4570,5110,59638,147712,297068,30735,92859,33569,5.0,42.0,89.0,674399.0
봉화산역,승차,3443,2512,890,126987,53159,24116,23395,26438,4768,2.0,2.0,0.0,265712.0
봉화산역,하차,515,3368,3179,27054,54516,106565,10914,29467,13173,2.0,4.0,3.0,248760.0
불광역,승차,4216,6362,3022,209355,141972,87833,55256,110670,25808,43.0,141.0,40.0,644718.0
불광역,하차,2579,7043,5459,88176,147045,225951,41715,123229,35573,18.0,69.0,128.0,676985.0
사가정역,승차,4805,5021,2145,190990,109592,65428,44619,56295,14263,3.0,18.0,9.0,493188.0
사가정역,하차,1944,5694,4904,57929,115293,192986,24954,65402,25025,0.0,18.0,14.0,494163.0
사당역,승차,11644,19860,12570,584060,524054,556203,81593,184712,72362,92.0,398.0,273.0,2047821.0
사당역,하차,7334,19675,20570,330784,573393,795451,84589,196764,52489,55.0,364.0,345.0,2081813.0
산성역,승차,4027,2909,769,89897,42365,15315,18499,17483,2570,0.0,8.0,4.0,193846.0
산성역,하차,834,3950,3929,17939,40148,88853,8674,21928,11012,2.0,9.0,0.0,197278.0
삼각지역,승차,1811,4220,1707,71853,141123,157059,9155,28423,9912,185.0,1523.0,434.0,427405.0
삼각지역,하차,2054,3919,1981,122003,135588,114225,14102,25213,6072,306.0,1262.0,349.0,427074.0
삼성역,승차,1944,12486,12171,79342,589996,715186,15908,85010,25585,996.0,6046.0,3609.0,1548279.0
삼성역,하차,8429,13896,3840,855410,414189,140453,50957,58132,8500,676.0,5457.0,2571.0,1562510.0
상계역,승차,7796,13889,8875,245001,122613,60810,55839,70584,14459,22.0,14.0,6.0,599908.0
상계역,하차,9226,11674,7907,49341,120379,218108,28551,73567,33279,5.0,20.0,17.0,552074.0
상도역,승차,3251,4639,2155,118134,103810,72822,29477,32933,6946,4.0,8.0,6.0,374185.0
상도역,하차,2202,4981,3606,66553,97932,127457,14695,36182,15415,3.0,13.0,11.0,369050.0
상봉역,승차,3622,4731,2768,206186,131514,94904,25250,39459,16260,12.0,44.0,24.0,524774.0
상봉역,하차,984,4964,5290,66913,126644,221935,20298,42650,15268,6.0,52.0,32.0,505036.0
상수역,승차,1570,5075,5749,46408,101292,134397,7745,12007,3248,173.0,804.0,793.0,319261.0
상수역,하차,3037,6926,4023,87804,127738,104456,6657,12494,4249,48.0,637.0,587.0,358656.0
상왕십리역,승차,6147,4937,2111,164855,112943,70625,27434,35891,9544,58.0,129.0,78.0,434752.0
상왕십리역,하차,1940,7927,4139,64672,104838,164528,18963,39370,15787,29.0,143.0,155.0,422491.0
상월곡역,승차,3450,2764,775,76083,52158,27352,19644,20766,4208,1.0,5.0,5.0,207211.0
상월곡역,하차,1299,3041,2055,33655,42878,66296,10258,22655,10329,1.0,4.0,3.0,192474.0
상일동역,승차,5612,8110,2128,199526,83773,40228,44939,45216,9840,3.0,8.0,2.0,439385.0
상일동역,하차,917,6096,7987,38174,83175,178513,19849,52206,25978,2.0,8.0,8.0,412913.0
새절역,승차,3753,8092,2350,168360,84902,38807,43987,46157,9639,21.0,50.0,22.0,406140.0
새절역,하차,3401,5240,4590,36117,77879,150685,17600,57101,25298,7.0,11.0,61.0,377990.0
서대문역,승차,2226,13504,4196,73241,189925,218422,16926,47009,10919,305.0,454.0,282.0,577409.0
서대문역,하차,8633,4873,2988,312728,105422,73499,28018,34925,7856,64.0,332.0,517.0,579855.0
서울대입구역,승차,6081,15842,10462,498461,388506,289213,66291,94845,25634,66.0,142.0,66.0,1395609.0
서울대입구역,하차,7827,11776,9695,193482,352488,594784,40754,104252,35157,45.0,124.0,119.0,1350503.0
서울역,승차,6893,14816,8353,281658,732259,698726,56148,165908,57292,2598.0,8930.0,4979.0,2038560.0
서울역,하차,6650,17826,11174,835012,664826,411437,104293,149126,35177,4119.0,9451.0,4994.0,2254085.0
서초역,승차,2757,10626,2771,99177,226206,213442,20406,60511,13974,31.0,179.0,132.0,650212.0
서초역,하차,4494,4443,3145,291895,141398,79981,39964,44221,7573,32.0,194.0,166.0,617506.0
석계역,승차,4583,6198,2378,151100,83873,46398,37548,38273,9354,2.0,5.0,5.0,379717.0
석계역,하차,3093,5716,4716,39704,90253,163597,15772,48213,20737,0.0,5.0,8.0,391814.0
석촌역,승차,1143,2494,3020,60471,64614,63340,15959,35802,8768,4.0,48.0,29.0,255692.0
석촌역,하차,990,5924,2651,54285,97522,84938,17865,38072,10272,18.0,100.0,48.0,312685.0
선릉역,승차,2646,8489,14228,124243,523186,665980,26713,156780,55805,486.0,1150.0,539.0,1580245.0
선릉역,하차,5975,11787,5895,688918,299802,167034,83514,111753,15076,134.0,758.0,956.0,1391602.0
성수역,승차,2380,10922,10029,90333,417883,629165,26949,59437,20760,130.0,2975.0,2044.0,1273007.0
성수역,하차,3371,16982,4905,573254,501443,188094,46327,48085,13888,795.0,4765.0,709.0,1402618.0
성신여대입구역,승차,6936,18387,12843,172335,212771,170342,29769,53850,14623,446.0,591.0,230.0,693123.0
성신여대입구역,하차,7305,18036,11522,102510,193987,232649,23676,54117,18035,62.0,405.0,776.0,663080.0
송정역,승차,2177,2248,902,60696,44283,29759,19352,28350,7534,64.0,69.0,19.0,195453.0
송정역,하차,730,2176,2573,25764,37909,62180,13488,29102,10175,10.0,55.0,84.0,184246.0
송파역,승차,2566,6619,2308,96279,62630,38749,26811,36168,7617,6.0,6.0,8.0,279767.0
송파역,하차,3918,4185,3163,41704,61291,87272,15657,37831,16003,5.0,12.0,15.0,271056.0
수락산역,승차,4300,5143,1573,140352,79888,39480,39050,57205,12048,1.0,2.0,1.0,379043.0
수락산역,하차,1129,4185,4326,38054,72711,138222,25640,60733,22792,0.0,3.0,5.0,367800.0
수서역,승차,5650,9927,2902,132116,161775,122504,38513,70774,20990,12.0,77.0,21.0,565261.0
수서역,하차,4606,6098,7395,136392,132199,148066,38229,63826,24147,5.0,27.0,16.0,561006.0
수유역,승차,11623,12850,6310,367689,261096,164533,76804,102173,27007,75.0,193.0,72.0,1030425.0
수유역,하차,2374,14623,14241,119877,245919,425952,43469,114685,47134,11.0,104.0,180.0,1028569.0
수진역,승차,1329,6921,3262,56919,34727,17487,16649,27242,5095,2.0,7.0,0.0,169640.0
수진역,하차,6435,3737,2278,15444,29576,50951,12976,27110,7612,1.0,3.0,6.0,156129.0
숙대입구역,승차,2650,12227,4738,79103,160078,150036,18015,31914,9392,411.0,693.0,370.0,469627.0
