역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강남,하차,외국인,0,6,17,36,143,321,408,360,374,438,399,391,401,347,276,226,200,126,61,15,4545
강남,하차,우대권,5032,11566,7801,9520,11981,11102,9784,8646,10235,8943,8372,7412,6216,4591,3009,2277,1820,876,492,141,129816
강남,하차,일반,5931,47803,148196,296294,296714,139344,93030,92054,104071,90047,85773,93728,126582,170958,99192,54726,47079,40951,21720,6239,2060432
강남,하차,중고생,0,1,1,2,9,25,12,9,13,11,22,19,12,13,11,10,7,6,0,0,183
강남,하차,청소년,58,655,2947,2108,3761,3332,3123,3665,4408,4175,4103,4861,5809,5901,3088,2124,2499,2791,667,125,60200
강남구청,승차,어린이,0,4,22,33,46,42,50,109,126,97,101,115,124,86,81,49,37,15,0,0,1137
강남구청,승차,외국인,0,0,0,0,5,10,8,7,6,17,13,13,18,25,25,12,13,10,1,0,183
강남구청,승차,우대권,570,1504,1404,1603,2544,3192,3327,3279,3261,4376,5459,4757,4434,3645,2593,1761,1605,710,206,24,50254
강남구청,승차,일반,1158,2669,5136,7443,6212,5901,7551,10155,12365,14971,18939,24803,45640,80953,47170,28670,26841,19079,7949,1343,374948
강남구청,승차,중고생,0,9,0,0,1,0,0,0,0,1,1,2,0,2,1,0,2,0,1,0,20
강남구청,승차,청소년,10,20,217,135,88,131,189,304,409,373,484,683,598,514,500,446,400,713,120,19,6353
강남구청,하차,어린이,0,0,5,27,80,101,73,95,99,93,130,104,133,119,44,45,25,30,7,2,1212
강남구청,하차,외국인,0,0,1,0,6,13,26,6,24,16,9,10,26,18,9,14,4,1,0,2,185
강남구청,하차,우대권,1079,4919,4042,4905,5120,4105,3146,3156,3290,3288,3098,2950,2430,2152,1419,1195,714,439,200,81,51728
강남구청,하차,일반,609,10424,31428,95283,88972,35923,19074,16796,16959,14502,12735,12771,15181,17627,11235,7334,5684,4618,3208,1531,421894
강남구청,하차,중고생,0,0,1,1,0,0,0,2,0,2,2,3,10,1,1,1,1,2,0,0,27
강남구청,하차,청소년,4,42,309,316,663,530,370,469,520,419,429,609,679,452,235,213,238,276,77,25,6875
강동,승차,어린이,3,7,33,122,184,169,203,197,228,210,226,231,138,109,63,46,28,11,1,0,2209
강동,승차,외국인,46,0,1,2,1,3,5,1,4,4,4,14,5,3,0,1,3,3,0,0,100
강동,승차,우대권,4690,4673,5392,7764,8394,9295,8559,8685,7188,7925,8787,9712,8280,5560,3661,2556,1569,1038,336,45,114109
강동,승차,일반,6761,16466,46331,58451,27001,16687,15419,17877,16150,15538,17296,21346,33149,39400,18089,12771,10738,7800,3337,654,401261
강동,승차,중고생,0,0,0,1,0,0,0,2,2,1,0,1,0,0,2,0,0,0,0,0,9
강동,승차,청소년,28,172,1309,366,335,365,445,564,480,421,507,591,579,472,378,328,252,259,104,24,7979
강동,하차,어린이,0,22,8,56,86,118,100,121,159,191,253,205,226,229,192,102,78,52,31,4,2233
강동,하차,외국인,1,1,1,2,7,7,5,3,5,9,7,11,38,6,6,10,6,5,4,0,134
강동,하차,우대권,874,3844,4368,7329,7654,6793,7281,8106,9947,8797,8885,8557,7859,6747,5043,3693,2818,1577,769,280,111221
강동,하차,일반,437,7735,24267,44729,20384,11945,10715,11574,14633,13275,14641,18368,26273,48524,35889,23932,22163,20659,14051,5498,389692
강동,하차,중고생,0,0,0,0,0,0,0,2,0,0,0,1,1,1,3,0,2,0,0,1,11
강동,하차,청소년,0,43,220,240,262,285,259,314,393,393,704,1033,701,575,536,557,578,853,342,90,8378
강동구청,승차,어린이,2,18,25,85,127,180,138,175,182,178,137,136,109,100,56,45,25,10,1,0,1729
강동구청,승차,외국인,0,0,0,0,0,4,6,0,4,8,8,11,10,1,8,3,3,0,4,0,70
강동구청,승차,우대권,2931,3070,3807,5108,5738,6050,5291,4831,4556,4639,4525,4473,3963,3187,1696,1324,890,548,138,39,66804
강동구청,승차,일반,2935,8728,25472,32347,16954,9644,8271,8677,8768,8025,8426,10871,15719,22718,8577,6809,5963,4349,1752,418,215423
강동구청,승차,중고생,0,0,0,0,0,1,1,6,1,0,0,2,1,2,1,1,0,0,0,1,17
강동구청,승차,청소년,12,100,617,242,288,232,314,412,368,348,611,1032,549,413,279,177,139,169,68,7,6377
강동구청,하차,어린이,0,3,14,18,54,64,76,133,134,135,159,188,194,186,128,95,104,49,15,2,1751
강동구청,하차,외국인,0,3,0,0,1,4,1,6,1,6,6,6,0,3,4,3,1,1,1,0,47
강동구청,하차,우대권,420,2329,2843,4088,3622,4217,4246,4268,4565,4568,5640,6054,5920,4889,3610,2508,1958,1116,476,162,67499
강동구청,하차,일반,349,3420,11668,28812,10656,6319,5302,6637,7893,7205,8565,11126,17342,29825,21792,13093,11953,11155,6723,1874,221709
강동구청,하차,중고생,0,1,0,0,0,2,0,0,1,0,1,3,1,2,1,2,3,3,1,1,22
강동구청,하차,청소년,2,45,533,79,94,115,186,302,316,350,513,670,628,535,413,390,459,638,185,36,6489
강변,승차,어린이,1,8,43,269,583,621,556,531,488,487,500,575,515,361,245,199,100,37,8,2,6129
강변,승차,외국인,1,15,9,25,58,60,56,73,51,45,34,58,44,47,31,54,37,19,10,0,727
강변,승차,우대권,2597,3429,5064,8111,9083,9608,8352,7632,7536,7156,7878,8013,7024,6152,4758,3462,2392,1358,421,42,110068
강변,승차,일반,6207,21326,63409,90121,62266,46532,40651,37129,35258,31460,33475,38291,43904,49022,34442,26464,23282,16893,5882,800,706814
강변,승차,중고생,1,0,3,41,37,62,57,39,25,11,14,6,12,4,10,5,2,1,3,2,335
강변,승차,청소년,46,251,1206,1688,2465,2445,2333,2441,2195,1694,1755,2138,2708,1674,1201,987,867,565,151,23,28833
강변,하차,어린이,0,30,72,127,206,219,254,348,438,454,572,610,633,522,455,361,274,207,30,4,5816
강변,하차,외국인,1,8,18,23,21,22,22,37,31,50,73,65,58,46,40,38,21,7,1,2,584
강변,하차,우대권,638,5780,4708,5632,5912,7686,7518,7192,7497,8171,9456,9574,8396,6874,4926,3299,2401,1496,516,72,107744
강변,하차,일반,1335,16008,18477,37768,30514,27991,25287,28854,31449,34059,40311,44255,59813,86326,59638,41674,35246,31775,17381,4571,672732
강변,하차,중고생,0,4,3,4,3,5,5,11,9,6,9,19,51,72,58,36,4,5,3,0,307
강변,하차,청소년,25,348,427,499,622,718,739,1025,1236,1223,1576,2104,2932,2737,2734,2549,2130,3238,743,134,27739
강일,승차,어린이,2,10,43,64,150,138,129,166,170,157,153,151,116,97,63,31,23,8,0,0,1671
강일,승차,외국인,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3
강일,승차,우대권,1442,2115,3716,4809,5091,4741,3385,2658,2644,2241,2502,2112,1675,1758,835,490,301,219,37,12,42783
강일,승차,일반,1613,6485,22721,17894,8277,5536,4763,4813,4309,3846,4398,5068,5586,7069,2870,2102,1689,1374,447,135,110995
강일,승차,중고생,0,0,14,0,0,5,2,1,0,4,1,3,2,4,1,0,0,0,0,0,37
강일,승차,청소년,12,252,795,518,452,364,380,595,641,508,615,723,702,480,207,123,77,64,56,4,7568
강일,하차,어린이,0,0,2,24,27,29,44,119,63,127,188,139,210,183,151,123,98,72,24,5,1628
강일,하차,외국인,0,0,3,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,11
강일,하차,우대권,485,1533,1982,1887,1465,1821,1997,2920,2076,2582,3619,3490,4393,3478,2892,2141,1550,922,508,82,41823
강일,하차,일반,301,1467,3148,5869,2689,1891,1669,2657,2529,2963,3576,4111,7846,13999,14907,8311,7342,7105,5009,1626,99015
강일,하차,중고생,0,0,0,0,0,1,0,0,0,3,2,1,1,1,3,1,6,8,2,0,29
강일,하차,청소년,6,12,47,101,78,120,94,197,239,337,615,690,787,654,723,720,859,1310,454,88,8131
개롱,승차,어린이,1,3,33,58,81,111,122,127,112,128,200,122,86,80,33,21,11,2,1,0,1332
개롱,승차,외국인,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
개롱,승차,우대권,1837,1984,3077,4624,4966,4886,4110,4140,3945,3343,3440,3747,3410,2430,1482,979,669,252,65,3,53389
개롱,승차,일반,2024,6976,17760,16867,7438,5144,4977,5256,4998,4133,4505,6082,7266,9743,4436,3356,2954,1977,739,95,116726
개롱,승차,중고생,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
개롱,승차,청소년,10,206,917,371,362,294,367,1094,630,367,708,2139,1453,639,450,247,397,159,46,7,10863
개롱,하차,어린이,0,3,6,101,57,29,43,74,104,97,121,160,130,105,132,83,59,60,15,4,1383
개롱,하차,외국인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개롱,하차,우대권,632,1764,2286,3081,3005,3159,3850,3588,3673,3825,4087,5016,4980,3851,3118,2044,1423,1087,400,92,54961
개롱,하차,일반,187,1238,4122,11698,5463,3102,3006,3391,4133,4548,4477,6817,10070,15873,15442,8083,6731,8221,4642,1547,122791
개롱,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
개롱,하차,청소년,1,8,697,667,192,149,164,250,431,427,764,1035,901,643,657,545,624,1452,300,81,9988
개화산,승차,어린이,3,7,18,89,74,79,82,111,131,81,129,131,87,64,31,28,13,6,0,0,1164
개화산,승차,외국인,0,0,0,1,0,4,0,2,0,1,0,2,0,0,1,0,1,0,0,0,12
개화산,승차,우대권,1962,2273,3081,3529,4112,3540,3092,3156,3182,2700,2569,2311,2176,1976,1157,690,607,375,102,15,42605
개화산,승차,일반,2583,6686,18661,16805,7242,4818,4800,4710,4667,4396,4155,6177,10449,11775,4686,3078,2703,2757,699,80,121927
개화산,승차,중고생,0,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
개화산,승차,청소년,8,226,471,354,227,173,222,273,251,237,251,450,351,230,141,90,65,67,24,3,4114
개화산,하차,어린이,0,0,3,8,32,23,32,57,77,64,98,114,141,143,150,92,49,77,14,3,1177
개화산,하차,외국인,0,0,0,0,0,1,0,2,0,0,2,0,1,0,1,2,0,0,0,0,9
개화산,하차,우대권,215,1422,1433,2564,2394,2650,2856,3010,2416,2615,3333,3595,3359,2714,2275,1663,1103,750,402,62,40831
개화산,하차,일반,74,2638,5198,13987,4688,2785,2944,4161,3506,3709,4198,5536,8289,14966,12235,7639,7670,6821,4142,1345,116531
개화산,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,18,0,0,22
개화산,하차,청소년,0,14,76,30,34,33,45,106,148,155,247,318,451,336,365,353,380,487,214,42,3834
거여,승차,어린이,6,9,67,141,169,174,148,173,157,145,133,151,118,79,32,36,13,0,2,1,1754
거여,승차,외국인,0,0,0,4,0,0,0,5,0,3,0,0,0,1,0,0,1,0,0,0,14
거여,승차,우대권,2709,3902,5079,6535,6773,5744,4884,4867,4442,3853,4149,4025,3234,2278,1689,1032,761,365,94,10,66425
거여,승차,일반,3857,12375,35747,33790,14799,8973,8035,8796,8022,6991,6901,8974,11376,12216,5826,4455,3776,2933,1118,133,199093
거여,승차,중고생,0,0,9,2,1,0,0,1,4,1,0,0,2,1,0,0,0,0,0,0,21
거여,승차,청소년,34,398,1958,585,532,397,458,563,581,510,763,1152,981,543,315,165,203,127,32,1,10298
거여,하차,어린이,0,0,7,45,28,32,66,74,134,139,166,196,218,187,146,128,81,51,21,3,1722
거여,하차,외국인,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,8
거여,하차,우대권,472,1550,2537,3400,3445,3255,3791,3421,4385,4037,5124,6449,5917,5648,4095,2557,2138,1563,660,149,64593
거여,하차,일반,203,1849,5549,13591,5828,3988,4129,4442,6261,5933,6692,10137,15442,30801,27500,14020,11559,13088,7469,2685,191166
거여,하차,중고생,0,0,0,0,0,0,1,0,0,3,2,6,1,1,0,2,1,3,0,0,20
거여,하차,청소년,1,35,365,787,110,108,157,185,481,498,953,1192,914,830,753,687,770,1741,342,85,10994
건대입구,승차,어린이,16,14,42,85,244,323,286,460,521,508,696,729,607,561,427,393,225,135,37,6,6315
건대입구,승차,외국인,8,12,21,47,47,88,72,112,119,102,113,142,150,126,109,86,80,47,26,7,1514
건대입구,승차,우대권,4872,4486,6392,8394,9981,10840,11005,10379,10848,11891,13169,12739,10162,8113,6534,5356,3445,2534,869,96,152105
건대입구,승차,일반,14769,22272,57937,97270,65665,41378,40087,46165,50142,53638,60802,75858,97544,100822,74528,80223,80847,79940,47809,8013,1195709
건대입구,승차,중고생,0,1,1,0,1,2,4,10,9,9,12,20,6,9,12,16,10,16,2,2,142
건대입구,승차,청소년,282,445,1301,676,644,796,1080,1521,1800,2035,2716,3740,4138,4063,3942,4200,4205,3428,1559,211,42782
건대입구,하차,어린이,0,19,33,103,217,385,517,641,652,629,647,674,606,537,382,299,245,209,60,11,6866
건대입구,하차,외국인,0,5,2,12,17,45,89,80,90,82,119,175,119,162,110,122,101,79,33,23,1465
건대입구,하차,우대권,1104,6816,6814,8672,9592,10629,11888,11401,11379,11125,11874,11743,11480,9552,6060,4292,3083,1875,860,312,150551
건대입구,하차,일반,1681,17201,36049,74006,62181,50335,50581,58124,64253,62828,67964,80873,112163,169174,116161,72177,66245,60800,35186,13377,1271359
건대입구,하차,중고생,0,0,1,3,1,12,6,13,10,14,10,19,9,12,9,5,3,6,2,1,136
건대입구,하차,청소년,11,108,670,526,874,1439,2334,3122,3824,3640,4136,5070,5216,4575,3125,2184,1696,1824,806,305,45485
경복궁,승차,어린이,0,3,23,65,154,246,440,632,828,863,974,885,816,550,286,202,128,48,2,0,7145
경복궁,승차,외국인,1,5,16,23,98,389,706,1028,1060,1130,1148,1082,956,728,318,193,85,39,10,1,9016
경복궁,승차,우대권,845,1410,1749,3214,4269,4376,5271,4917,6017,7307,8102,7622,6571,5194,3377,2847,2169,1092,367,32,76748
경복궁,승차,일반,1424,4511,11138,16505,14384,13495,18970,23936,27647,31702,36586,45265,69713,99802,38780,32262,29562,20647,7598,988,544915
경복궁,승차,중고생,0,0,1,0,6,4,3,9,6,6,16,8,9,8,1,1,2,2,0,0,82
경복궁,승차,청소년,12,93,551,319,466,487,681,1083,1157,1251,2021,2821,1870,1238,730,597,569,550,87,9,16592
경복궁,하차,어린이,0,1,37,187,1007,1143,1109,940,994,803,584,516,350,206,149,108,74,63,11,0,8282
경복궁,하차,외국인,0,1,33,359,1386,1806,1822,1296,1299,931,614,493,221,164,76,61,71,46,21,2,10702
경복궁,하차,우대권,638,3232,4334,6269,7492,6580,6583,6361,5081,4580,4426,4745,4280,3212,1998,1309,977,556,347,53,73053
경복궁,하차,일반,1061,11060,32323,114444,62352,39319,36921,34421,34669,29540,26302,26332,26233,29395,18468,10175,8745,8011,4626,1440,555837
경복궁,하차,중고생,0,0,0,1,5,10,9,6,11,4,8,6,6,2,1,1,4,3,0,0,77
경복궁,하차,청소년,3,86,1696,821,911,841,862,1041,1247,1007,1000,1214,961,832,574,473,551,728,281,34,15163
경찰병원,승차,어린이,1,12,17,43,83,69,65,96,76,104,111,67,61,44,17,12,2,0,0,0,880
경찰병원,승차,외국인,0,0,0,0,2,0,0,1,0,1,1,0,0,2,0,4,3,2,1,0,17
경찰병원,승차,우대권,1369,1566,2431,2959,3601,4183,3961,3163,3136,3512,3562,2865,2585,1822,1285,1049,694,395,65,6,44209
경찰병원,승차,일반,1982,6616,20104,21616,11041,6924,6278,6215,6087,5957,6933,7422,13906,18347,6087,4618,3917,3028,1006,127,158211
경찰병원,승차,중고생,0,0,0,6,1,1,0,7,1,0,1,2,0,0,1,0,0,0,0,0,20
경찰병원,승차,청소년,8,83,569,303,241,162,188,272,253,173,197,304,385,215,145,52,72,76,31,0,3729
경찰병원,하차,어린이,0,0,1,4,16,30,29,43,62,59,72,96,119,120,97,81,41,39,11,0,920
경찰병원,하차,외국인,0,0,0,0,4,2,4,2,0,0,0,1,0,4,1,1,0,0,0,0,19
경찰병원,하차,우대권,208,1645,2112,2776,3220,3144,2890,3239,3501,2994,3187,3058,3827,3275,2372,1681,1121,709,278,67,45304
경찰병원,하차,일반,76,2153,8038,25895,11987,5288,3855,4464,5932,5151,5233,6005,11290,18461,14822,8471,7583,7065,4660,1295,157724
경찰병원,하차,중고생,0,0,0,0,1,0,0,0,1,1,1,0,0,5,0,0,0,10,1,0,20
경찰병원,하차,청소년,0,7,24,69,78,43,58,101,221,184,340,393,481,314,239,232,328,893,142,48,4195
고덕,승차,어린이,4,5,41,101,192,218,216,287,319,336,333,335,368,387,253,138,168,50,5,0,3756
고덕,승차,외국인,0,1,0,0,2,1,0,0,3,4,3,3,6,2,2,3,0,0,0,0,30
고덕,승차,우대권,1347,2244,2828,4094,5889,6693,7614,7294,5778,6027,7017,6607,5501,2665,2021,1487,1090,637,124,29,76986
고덕,승차,일반,2814,8465,24206,19524,9648,7309,7374,8257,7544,7904,9727,13294,19190,14474,7563,5871,5810,5815,1641,297,186727
고덕,승차,중고생,0,0,0,0,4,1,1,0,2,3,1,4,2,3,1,0,5,6,0,1,34
고덕,승차,청소년,33,211,532,461,498,492,531,943,1434,1647,1781,3650,2390,1756,1683,1127,1570,1895,155,21,22810
고덕,하차,어린이,0,1,28,102,108,182,206,238,290,322,444,433,351,395,205,160,120,96,22,2,3705
고덕,하차,외국인,0,0,1,0,1,17,1,5,3,3,0,0,0,6,0,0,0,0,0,0,37
고덕,하차,우대권,1070,3318,4317,4785,5955,7377,5591,4879,6175,4892,5339,5406,4219,4348,2955,1918,1481,950,314,69,75358
고덕,하차,일반,876,7359,11132,15507,8868,6542,5348,6105,8859,7251,7787,9864,10971,22088,19598,9494,9578,9184,4996,2381,183788
고덕,하차,중고생,0,0,0,0,2,3,0,1,1,1,2,3,3,7,1,3,1,3,0,0,31
고덕,하차,청소년,3,139,2559,608,732,594,568,800,1200,947,1263,1932,1852,1777,1017,714,770,935,400,91,18901
고려대,승차,어린이,2,1,12,15,44,59,123,148,69,105,105,105,65,33,31,12,8,4,3,1,945
고려대,승차,외국인,0,0,4,4,1,14,17,20,19,31,20,18,21,16,11,6,6,2,0,0,210
고려대,승차,우대권,1386,1672,2182,2868,2888,2521,2349,2786,2370,2165,2287,2889,1789,1547,1029,660,532,336,91,8,34355
고려대,승차,일반,2492,6074,17492,21793,10575,7249,7043,8428,9075,8120,9040,15540,18547,16899,8182,5961,5763,4833,2207,385,185698
고려대,승차,중고생,0,0,0,2,0,2,1,0,1,1,3,2,0,1,8,1,0,0,0,0,22
고려대,승차,청소년,12,65,345,259,155,196,231,251,306,262,563,548,392,237,148,117,138,113,34,9,4381
고려대,하차,어린이,0,1,1,23,178,70,53,51,70,64,69,69,57,38,34,27,30,32,17,0,884
고려대,하차,외국인,0,1,2,9,13,20,25,6,10,14,12,14,15,13,14,10,14,4,8,2,206
고려대,하차,우대권,438,1107,1651,2472,2124,1936,1945,1852,1958,1994,2528,2929,2664,2582,1912,1314,1025,685,332,72,33520
고려대,하차,일반,596,3851,9426,20828,12189,5702,5326,5769,7373,6516,6663,8412,10835,18198,14510,9375,9833,10004,7331,2223,174960
고려대,하차,중고생,0,0,0,0,1,1,2,1,0,0,1,0,0,2,1,1,0,10,0,0,20
고려대,하차,청소년,0,67,889,171,195,216,160,168,262,203,369,365,258,323,175,218,229,305,171,36,4780
고속터미널,승차,어린이,9,11,76,285,766,914,925,1221,1303,1461,1451,1460,1280,1012,899,859,543,211,22,0,14708
고속터미널,승차,외국인,1,0,20,35,68,138,183,163,243,328,394,431,440,439,352,470,337,197,41,0,4280
고속터미널,승차,우대권,2413,2904,3972,7498,12357,15238,18997,21232,23777,30192,37122,35528,28944,22630,17065,13380,8133,4050,996,89,306517
고속터미널,승차,일반,4390,8024,32101,54907,62186,60994,74784,88244,94435,103045,121945,139109,172792,166032,133014,150111,103358,70200,24506,2448,1666625
고속터미널,승차,중고생,0,0,10,1,11,12,17,20,14,12,18,21,9,6,12,7,9,8,3,0,190
고속터미널,승차,청소년,57,106,1289,2064,3727,3921,4366,4585,4407,3724,3715,4149,4697,3606,3200,2848,2799,2698,649,76,56683
고속터미널,하차,어린이,4,63,118,205,419,787,1138,1140,1296,1326,1362,1286,1269,1077,640,452,301,124,28,2,13037
고속터미널,하차,외국인,1,13,20,56,100,212,272,273,242,231,273,273,288,218,219,133,68,17,12,1,2922
고속터미널,하차,우대권,2246,12139,11792,14223,17694,26086,31384,28329,28285,26918,24655,19575,16144,10897,6774,4290,2646,1233,631,79,286020
고속터미널,하차,일반,4388,43747,73789,111068,115880,105253,105574,98663,100204,98871,99693,101934,113710,129184,79953,51076,41758,29620,14551,2746,1521662
고속터미널,하차,중고생,0,1,3,0,5,10,7,11,14,11,7,8,19,15,6,3,7,11,4,0,142
고속터미널,하차,청소년,43,400,628,1166,1689,1824,2185,2681,3301,3008,3750,4670,5313,4823,3666,3275,2810,2713,675,78,48698
공덕,승차,어린이,2,15,126,236,288,506,466,522,447,361,380,379,444,305,181,141,102,33,13,1,4948
공덕,승차,외국인,9,37,85,128,260,420,464,341,273,167,175,216,282,180,175,146,104,50,33,6,3551
공덕,승차,우대권,2767,3448,4463,6025,7916,8071,8302,8785,9994,10066,11371,9607,8628,8858,5216,4277,3228,1712,530,42,123306
공덕,승차,일반,4420,10600,36293,54468,29557,24182,27145,28736,30583,28349,32224,44387,89804,137165,53743,42162,41073,32196,14389,1946,763422
공덕,승차,중고생,0,0,0,0,0,1,2,5,2,2,2,1,2,1,0,1,0,1,0,0,20
공덕,승차,청소년,28,133,1046,435,411,469,666,808,1057,682,1739,1771,1297,1013,648,542,599,583,191,22,14140
공덕,하차,어린이,0,3,20,120,147,243,217,241,291,316,486,426,492,456,325,289,287,281,105,11,4756
공덕,하차,외국인,4,13,26,32,65,71,103,121,176,164,207,297,264,284,257,347,325,333,244,102,3435
공덕,하차,우대권,1524,4591,6496,8345,8976,8774,9798,9091,7862,7743,8216,9057,8333,6832,4491,2918,2057,1449,665,150,117368
공덕,하차,일반,1684,14580,61013,163381,74985,29306,25787,25012,27100,24210,25074,31181,50157,79358,43881,27796,26153,24632,15685,5383,776358
공덕,하차,중고생,0,0,0,0,0,0,2,0,0,2,1,3,0,3,2,1,1,6,1,0,22
공덕,하차,청소년,26,66,1212,1652,524,442,479,540,680,582,879,1221,1264,950,727,691,701,1015,428,76,14155
공릉,승차,어린이,7,7,40,78,69,97,111,112,127,106,120,136,203,109,75,48,27,13,3,0,1488
공릉,승차,외국인,0,0,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,7
공릉,승차,우대권,2832,3642,4677,5948,6340,6399,6209,6058,5194,4531,4825,4288,3681,3003,2661,1572,963,668,217,34,73742
공릉,승차,일반,3522,11061,30565,33187,15790,10307,9673,10951,11799,11108,11396,13645,16308,16827,9721,8231,8003,7079,3613,597,243383
공릉,승차,중고생,0,0,0,0,2,1,2,2,0,3,2,1,2,3,0,0,0,2,0,0,20
공릉,승차,청소년,26,190,701,348,305,316,415,536,641,1070,1033,1548,877,566,448,353,320,289,99,18,10099
공릉,하차,어린이,0,1,1,34,65,81,50,101,104,95,148,148,123,146,109,85,62,38,17,0,1408
공릉,하차,외국인,0,0,0,0,2,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,9
공릉,하차,우대권,587,1768,2607,3685,4492,4425,4767,5152,4710,4954,6267,7141,6680,5895,4172,2536,2093,1213,592,146,73882
공릉,하차,일반,400,2488,5937,15376,9915,6822,6427,8091,9141,8914,10352,13285,19141,33608,29096,16634,14818,15129,10239,3640,239453
공릉,하차,중고생,0,0,0,0,1,0,0,1,3,2,2,1,3,4,0,0,2,1,2,0,22
