역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
서울역,승차,9262,20719,10554,287636,753764,703550,57439.0,166182.0,56667.0,2379.0,8208.0,4770.0,2081130.0
서울역,하차,9826,22940,15584,820772,708468,435475,101997.0,152096.0,35700.0,3768.0,8827.0,4420.0,2319873.0
서초역,승차,3094,11364,3086,92635,225286,208066,19264.0,61151.0,13645.0,31.0,115.0,73.0,637810.0
서초역,하차,4502,5103,3738,285747,138941,80943,42646.0,43263.0,7757.0,19.0,92.0,114.0,612865.0
석계역,승차,4770,7380,2538,149191,88478,50063,38773.0,40510.0,10073.0,4.0,14.0,5.0,391799.0
석계역,하차,2881,6558,5747,39606,94291,163968,16710.0,50546.0,21234.0,1.0,15.0,8.0,401565.0
석촌역,승차,1128,2708,3187,58082,61560,58622,16489.0,32089.0,8126.0,3.0,32.0,29.0,242055.0
석촌역,하차,956,5329,2898,51511,84641,80459,17105.0,32835.0,10060.0,9.0,49.0,41.0,285893.0
선릉역,승차,3850,10759,15494,124554,526954,648769,28541.0,158206.0,56862.0,432.0,882.0,413.0,1575716.0
선릉역,하차,6218,14755,6969,678062,304289,165889,86902.0,112157.0,15283.0,124.0,655.0,616.0,1391919.0
성수역,승차,2456,18344,15189,90300,432896,620958,26690.0,59273.0,20294.0,144.0,3046.0,2004.0,1291594.0
성수역,하차,4665,28243,6134,559924,522019,191834,44812.0,48296.0,13846.0,871.0,4661.0,757.0,1426062.0
성신여대입구역,승차,7309,19687,14723,173171,221406,178386,30641.0,54022.0,14961.0,344.0,536.0,169.0,715355.0
성신여대입구역,하차,6701,21157,13188,102522,205002,240453,24518.0,55437.0,18185.0,54.0,320.0,566.0,688103.0
송정역,승차,2286,2615,901,60686,44786,29711,19954.0,28332.0,7731.0,50.0,40.0,18.0,197110.0
송정역,하차,790,2455,2639,25136,39172,62467,13981.0,29771.0,10067.0,5.0,27.0,90.0,186600.0
송파역,승차,3665,7468,2792,93747,65903,38960,27781.0,36968.0,8078.0,2.0,12.0,4.0,285380.0
송파역,하차,3343,6207,4210,41712,63614,87084,16294.0,38752.0,16578.0,3.0,8.0,5.0,277810.0
수락산역,승차,4859,5730,1765,138860,84365,40347,40597.0,59039.0,12658.0,5.0,5.0,4.0,388234.0
수락산역,하차,1080,4806,4950,38581,76158,138567,27592.0,62168.0,23710.0,0.0,6.0,3.0,377621.0
수서역,승차,6519,12446,3677,132243,165334,121775,40508.0,70843.0,20945.0,16.0,46.0,25.0,574377.0
수서역,하차,5723,7435,8701,133865,134866,151485,37652.0,64487.0,25197.0,26.0,17.0,25.0,569479.0
수유역,승차,12565,15905,7728,366443,271371,168571,79628.0,103314.0,27172.0,65.0,133.0,63.0,1052958.0
수유역,하차,2406,18046,15678,121113,250928,431457,46069.0,116284.0,48009.0,13.0,63.0,194.0,1050260.0
수진역,승차,1891,7576,3332,55676,35768,17938,16836.0,27379.0,5225.0,8.0,7.0,0.0,171636.0
수진역,하차,6353,3964,2685,15751,30628,50477,13417.0,27326.0,7636.0,0.0,4.0,7.0,158248.0
숙대입구역,승차,2874,12383,4806,78758,162116,151171,18401.0,31124.0,9283.0,257.0,586.0,347.0,472106.0
숙대입구역,하차,7611,6843,3579,129385,134174,116377,15521.0,29138.0,10011.0,58.0,450.0,507.0,453654.0
숭실대입구역,승차,4755,10948,5851,132688,158445,98237,34584.0,32492.0,5549.0,11.0,21.0,8.0,483589.0
숭실대입구역,하차,7331,9358,5628,99457,134109,152963,12495.0,43456.0,19366.0,2.0,17.0,10.0,484192.0
시청역,승차,2082,21880,9799,88384,548624,710084,15520.0,114686.0,39385.0,2541.0,6833.0,4242.0,1564060.0
시청역,하차,11215,14168,3759,816913,364161,137197,66781.0,84553.0,8507.0,1049.0,5299.0,4070.0,1517672.0
신금호역,승차,2953,6776,1776,70478,45963,26696,17266.0,20439.0,5379.0,21.0,56.0,20.0,197823.0
신금호역,하차,4818,4211,3290,27194,48033,73217,10529.0,27099.0,10771.0,2.0,23.0,60.0,209247.0
신길역,승차,701,797,578,63599,37198,29707,4607.0,6559.0,2515.0,154.0,146.0,66.0,146627.0
신길역,하차,235,1021,1174,27924,35785,68847,5030.0,6427.0,2797.0,17.0,154.0,190.0,149601.0
신내역,승차,0,0,0,0,0,0,,,,,,,0.0
신내역,하차,0,0,0,0,0,0,,,,,,,0.0
신답역,승차,347,543,93,23266,10431,4087,4601.0,4491.0,1077.0,8.0,22.0,10.0,48976.0
신답역,하차,73,406,613,4018,11415,26089,1913.0,6158.0,2428.0,0.0,3.0,13.0,53129.0
신당역,승차,4476,12915,7244,168403,196219,202317,31476.0,80472.0,27050.0,204.0,577.0,459.0,731812.0
신당역,하차,8899,10278,5785,149861,199362,242997,46456.0,74449.0,19314.0,49.0,515.0,741.0,758706.0
신대방삼거리역,승차,3500,6317,3416,188451,96203,54065,40805.0,50028.0,9795.0,24.0,10.0,0.0,452614.0
신대방삼거리역,하차,2381,4785,4480,40795,96049,180847,21885.0,59656.0,22067.0,4.0,11.0,14.0,432974.0
신대방역,승차,5758,6385,2735,356636,179780,86960,62959.0,64390.0,15851.0,48.0,112.0,31.0,781645.0
신대방역,하차,954,6496,7558,63336,176677,355508,29220.0,80471.0,34562.0,12.0,54.0,79.0,754927.0
신도림역,승차,11082,16734,7896,470797,422863,367057,70450.0,133548.0,39661.0,61.0,181.0,90.0,1540420.0
신도림역,하차,3939,18944,15264,266471,429702,550232,57403.0,133807.0,39776.0,60.0,172.0,163.0,1515933.0
신림역,승차,9744,18183,10153,734200,423999,252959,82196.0,104178.0,30169.0,110.0,240.0,100.0,1666231.0
신림역,하차,5163,18445,15066,137576,410634,801784,44444.0,121635.0,48201.0,39.0,130.0,264.0,1603381.0
신사역,승차,1624,6776,8261,62307,282413,382394,15208.0,46482.0,14357.0,363.0,2073.0,1736.0,823994.0
신사역,하차,2777,10661,4608,338320,283491,148809,29732.0,35335.0,8450.0,392.0,2506.0,1228.0,866309.0
신설동역,승차,2291,5462,2853,109331,153054,119667,35741.0,99801.0,25452.0,434.0,656.0,359.0,555101.0
신설동역,하차,2815,3251,2507,137993,106081,123585,51427.0,88285.0,18957.0,61.0,480.0,750.0,536192.0
신용산역,승차,1416,6406,4365,56062,198617,252051,12022.0,35326.0,12540.0,118.0,829.0,441.0,580193.0
신용산역,하차,2964,8547,2898,234778,199136,113343,20080.0,32539.0,8012.0,126.0,783.0,619.0,623825.0
신정네거리역,승차,5056,4478,1324,133671,61198,27499,35770.0,35966.0,7411.0,17.0,29.0,5.0,312424.0
신정네거리역,하차,519,5455,5352,22569,70788,134534,14088.0,45921.0,20302.0,5.0,13.0,17.0,319563.0
신정역,승차,5062,6654,2494,200140,82187,35921,36024.0,27750.0,6029.0,16.0,59.0,6.0,402342.0
신정역,하차,3758,5221,5105,30353,75920,150233,11180.0,37685.0,19023.0,0.0,9.0,24.0,338511.0
신촌역,승차,3386,18279,17636,174630,431771,461880,26741.0,81601.0,20805.0,419.0,1451.0,939.0,1239538.0
신촌역,하차,9047,20389,11056,283968,453639,368935,43401.0,68197.0,15327.0,248.0,1142.0,1230.0,1276579.0
신풍역,승차,2798,4328,1389,135788,74548,41952,33282.0,39320.0,8902.0,12.0,10.0,4.0,342333.0
신풍역,하차,1639,3106,3088,45250,72020,113508,18741.0,42447.0,18019.0,1.0,14.0,10.0,317843.0
신흥역,승차,2578,3999,2143,57733,32056,17253,15222.0,23085.0,5985.0,5.0,10.0,1.0,160070.0
신흥역,하차,679,5276,3410,14144,35579,60121,8345.0,29207.0,8565.0,0.0,9.0,12.0,165347.0
쌍문역,승차,13131,16296,4724,388167,199092,87138,88361.0,86708.0,18308.0,21.0,26.0,6.0,901978.0
쌍문역,하차,2577,13742,14207,65064,181630,363564,34770.0,104608.0,50435.0,4.0,15.0,29.0,830645.0
아차산역,승차,5092,27030,7737,143069,120438,77588,41565.0,61233.0,15376.0,13.0,84.0,40.0,499265.0
아차산역,하차,16324,10739,6548,63408,118197,151751,28139.0,62484.0,23925.0,17.0,75.0,37.0,481644.0
아현역,승차,3603,9861,4406,109700,91245,54123,25548.0,36236.0,8295.0,24.0,88.0,95.0,343224.0
아현역,하차,6621,4931,4324,45937,78534,108702,16562.0,37248.0,15011.0,34.0,80.0,81.0,318065.0
안국역,승차,1685,29102,9725,44363,364352,289808,10050.0,85084.0,24087.0,1015.0,6857.0,2112.0,868240.0
안국역,하차,20820,13242,3048,352336,308264,64757,52431.0,67279.0,5895.0,2460.0,5061.0,1105.0,896698.0
안암역,승차,1925,9512,6621,45934,182093,150728,10174.0,24030.0,5010.0,16.0,68.0,33.0,436144.0
안암역,하차,6402,7696,4686,144287,143386,103859,17017.0,17941.0,3727.0,19.0,71.0,44.0,449135.0
암사역,승차,6862,6145,1554,267570,110908,50866,54790.0,52762.0,11870.0,6.0,8.0,3.0,563344.0
암사역,하차,759,6467,6468,40639,113906,212258,20311.0,67519.0,28367.0,0.0,13.0,10.0,496717.0
압구정역,승차,1907,12088,10560,73220,307212,365903,31075.0,91968.0,29027.0,267.0,1907.0,1142.0,926276.0
압구정역,하차,5324,15342,5407,388712,297577,128548,61755.0,72566.0,16942.0,489.0,2523.0,926.0,996111.0
애오개역,승차,1608,3122,1302,64138,50639,39582,14562.0,22697.0,4727.0,4.0,125.0,90.0,202596.0
애오개역,하차,2272,2195,1879,46817,44024,60197,13171.0,19371.0,7887.0,22.0,144.0,78.0,198057.0
약수역,승차,4576,8809,5043,117274,137341,125942,38204.0,56795.0,14878.0,36.0,356.0,204.0,509458.0
약수역,하차,6441,6956,4791,103629,125753,141758,26021.0,58331.0,20090.0,69.0,375.0,214.0,494428.0
양재역,승차,4902,11862,5572,140061,340786,413294,32813.0,92093.0,37525.0,200.0,323.0,121.0,1079552.0
양재역,하차,6161,10730,8480,509698,258382,220239,59305.0,83512.0,20992.0,57.0,280.0,327.0,1178163.0
양천구청역,승차,2544,3277,1278,86535,41412,18188,27020.0,24714.0,4031.0,1.0,7.0,3.0,209010.0
양천구청역,하차,609,3823,3452,18236,46290,89392,10296.0,29435.0,16573.0,3.0,8.0,4.0,218121.0
양평역,승차,1774,1459,994,74925,56364,52453,11367.0,16647.0,5105.0,53.0,65.0,48.0,221254.0
양평역,하차,748,2122,1413,65709,41446,70256,11357.0,15164.0,5849.0,8.0,59.0,71.0,214202.0
어린이대공원역,승차,2713,27722,8630,98385,217697,171965,13699.0,30292.0,7399.0,40.0,207.0,107.0,578856.0
어린이대공원역,하차,22454,15365,3764,185403,190484,127991,17879.0,26054.0,7498.0,37.0,154.0,83.0,597166.0
여의나루역,승차,1482,20921,34772,26764,141092,252920,7816.0,21505.0,7630.0,91.0,1087.0,1802.0,517882.0
여의나루역,하차,9936,33707,13843,173185,188470,105139,14585.0,16689.0,4782.0,248.0,1707.0,1108.0,563399.0
여의도역,승차,1577,9366,5047,50029,312963,368124,10315.0,37230.0,10460.0,139.0,783.0,740.0,806773.0
여의도역,하차,4091,9054,3271,482192,219376,89667,23803.0,25874.0,5431.0,227.0,1184.0,411.0,864581.0
역삼역,승차,1139,6024,5375,87786,486553,615034,19237.0,95371.0,31705.0,410.0,971.0,513.0,1350118.0
역삼역,하차,2972,7133,3674,918460,301330,155273,61756.0,76166.0,12579.0,152.0,823.0,903.0,1541221.0
역촌역,승차,1015,1070,417,43961,21740,11420,14786.0,19052.0,3826.0,13.0,24.0,3.0,117327.0
역촌역,하차,165,1431,1438,14177,27858,55293,8043.0,20889.0,8047.0,2.0,11.0,29.0,137383.0
연신내역,승차,9569,21684,12187,387993,230549,125194,99542.0,147069.0,31934.0,27.0,103.0,33.0,1065884.0
연신내역,하차,7423,18160,12988,83868,217180,403975,57359.0,151977.0,59118.0,26.0,69.0,55.0,1012198.0
영등포구청역,승차,2953,5943,4049,170930,219803,249051,32616.0,74208.0,24088.0,52.0,240.0,98.0,784031.0
영등포구청역,하차,3210,6620,4395,276055,179906,204218,44537.0,67580.0,17251.0,79.0,171.0,157.0,804179.0
영등포시장역,승차,1700,2284,1380,88088,88798,80532,12122.0,51726.0,20639.0,65.0,115.0,45.0,347494.0
영등포시장역,하차,759,3087,2095,82747,81872,96455,25425.0,54341.0,6635.0,13.0,150.0,151.0,353730.0
오금역,승차,4248,7303,1409,112736,71856,48784,23383.0,29456.0,7431.0,4.0,2.0,5.0,306617.0
오금역,하차,4738,4183,4887,61555,61345,93805,13142.0,30861.0,13104.0,2.0,7.0,2.0,287631.0
오목교역,승차,7407,14420,13690,162323,178960,170781,27333.0,56363.0,17568.0,5.0,86.0,58.0,648994.0
오목교역,하차,4819,24180,11072,152888,194280,195568,28237.0,54853.0,17394.0,17.0,85.0,31.0,683424.0
옥수역,승차,3388,5566,1949,84780,68987,48379,24035.0,34299.0,8371.0,41.0,87.0,43.0,279925.0
옥수역,하차,1147,5764,5233,33245,74163,98237,13589.0,37803.0,14976.0,27.0,106.0,46.0,284336.0
온수역,승차,4281,10331,3111,135421,69902,32490,22223.0,19906.0,4769.0,7.0,16.0,4.0,302461.0
온수역,하차,7604,4558,3986,43923,63561,113469,9330.0,23476.0,11607.0,1.0,16.0,10.0,281541.0
올림픽공원역,승차,2442,9155,4083,37643,43782,51579,14881.0,28621.0,8211.0,3.0,47.0,120.0,200567.0
올림픽공원역,하차,5874,4902,2430,27171,50039,35585,13248.0,23764.0,7587.0,26.0,123.0,16.0,170765.0
왕십리역,승차,4099,16422,9101,142215,188759,196086,21019.0,46815.0,15804.0,120.0,219.0,181.0,640840.0
왕십리역,하차,7181,12666,7983,108980,184846,213644,23723.0,43665.0,11849.0,44.0,239.0,268.0,615088.0
용답역,승차,1633,1943,483,32157,27520,11535,8147.0,8984.0,2015.0,18.0,7.0,4.0,94446.0
용답역,하차,1134,1575,1177,12630,21507,37275,4109.0,10799.0,4144.0,1.0,19.0,17.0,94387.0
용두역,승차,390,644,213,20494,17841,10405,6109.0,14475.0,3231.0,1.0,53.0,59.0,73915.0
용두역,하차,94,508,490,9501,16131,22711,6782.0,15168.0,3214.0,4.0,49.0,61.0,74713.0
용마산역,승차,2537,2707,1165,77501,39784,19633,18514.0,17501.0,3624.0,1.0,12.0,14.0,182993.0
용마산역,하차,1356,3271,2520,22521,39216,68794,9336.0,22861.0,10505.0,1.0,16.0,10.0,180407.0
우장산역,승차,8698,21108,8495,165280,97757,43611,41279.0,56262.0,10202.0,11.0,22.0,1.0,452726.0
우장산역,하차,8440,13778,13122,46249,93592,159884,23387.0,65148.0,23714.0,5.0,15.0,21.0,447355.0
월곡역,승차,5083,6443,1905,125235,105826,63266,31622.0,37240.0,8330.0,3.0,20.0,10.0,384983.0
월곡역,하차,2098,6618,4831,61973,86840,130968,16153.0,43273.0,16789.0,3.0,12.0,16.0,369574.0
월드컵경기장역,승차,1465,15546,5085,27051,60062,64687,11039.0,46126.0,20427.0,2.0,123.0,55.0,251668.0
월드컵경기장역,하차,9604,12493,1717,39991,108125,33947,19168.0,53774.0,5787.0,16.0,126.0,13.0,284761.0
을지로3가역,승차,2576,9030,4832,84968,346325,496105,13076.0,80728.0,32750.0,2134.0,4017.0,1837.0,1078378.0
을지로3가역,하차,3341,7274,3935,487469,259761,185019,57450.0,59011.0,6755.0,497.0,3644.0,3473.0,1077629.0
을지로4가역,승차,1097,5127,2459,51493,215815,200145,12829.0,81653.0,30322.0,1169.0,2899.0,1325.0,606333.0
을지로4가역,하차,2620,3682,2077,238429,151809,85189,57151.0,61475.0,5345.0,491.0,2770.0,2685.0,613723.0
을지로입구역,승차,2338,12691,7402,88425,500814,688967,8749.0,71695.0,26545.0,2837.0,8744.0,6710.0,1425917.0
을지로입구역,하차,3145,11528,6549,710555,400974,204504,37980.0,56085.0,5871.0,1203.0,8881.0,6923.0,1454198.0
응암역,승차,5957,6919,2725,224395,112295,54632,58325.0,62931.0,12776.0,9.0,18.0,5.0,540987.0
응암역,하차,2126,7607,6895,44275,111057,227582,23977.0,74322.0,34230.0,3.0,13.0,17.0,532104.0
이대역,승차,2167,9745,6975,114683,215265,151738,14739.0,30875.0,8327.0,179.0,906.0,340.0,555939.0
이대역,하차,5207,9442,6045,154803,199465,177478,19221.0,29293.0,9425.0,197.0,943.0,453.0,611972.0
이수역,승차,2773,4791,4001,117908,138167,146302,24054.0,49646.0,15415.0,19.0,45.0,28.0,503149.0
이수역,하차,1472,6452,3910,103142,135478,150817,22999.0,46596.0,14329.0,12.0,22.0,31.0,485260.0
이촌역,승차,2897,16551,2866,46154,105571,64480,14131.0,35356.0,7524.0,22.0,1349.0,419.0,297320.0
이촌역,하차,9842,10590,3307,66348,107360,64463,19604.0,31404.0,8682.0,336.0,1206.0,73.0,323215.0
이태원역,승차,1081,3490,2886,52741,120095,157760,8516.0,18061.0,6391.0,820.0,2500.0,2374.0,376715.0
이태원역,하차,1356,3713,2574,89718,133400,144989,13120.0,15119.0,5306.0,293.0,2932.0,3678.0,416198.0
일원역,승차,6565,13458,2904,75689,110286,38160,22715.0,43109.0,7126.0,0.0,23.0,3.0,320038.0
일원역,하차,6211,5957,8316,82261,66656,66207,24474.0,36572.0,11838.0,6.0,12.0,2.0,308512.0
자양역,승차,2684,11586,18075,86858,106221,131045,22383.0,49534.0,11351.0,15.0,98.0,144.0,439994.0
자양역,하차,4388,17175,9403,41813,151036,126128,19823.0,51163.0,12604.0,15.0,97.0,60.0,433705.0
잠실나루역,승차,6931,7571,2072,133341,135681,67992,30792.0,53301.0,10061.0,17.0,161.0,41.0,447961.0
잠실나루역,하차,1842,7930,6572,98561,103086,123124,28842.0,49410.0,16369.0,87.0,86.0,38.0,435947.0
잠실새내역,승차,13377,16660,11699,226575,184456,178173,39850.0,64508.0,17970.0,51.0,169.0,222.0,753710.0
잠실새내역,하차,3989,23850,13609,85176,231645,261464,27058.0,70245.0,23627.0,32.0,226.0,230.0,741151.0
잠실역,승차,16093,88367,73183,570161,915305,1006261,68005.0,190243.0,64275.0,421.0,5002.0,4433.0,3001749.0
잠실역,하차,68438,74281,40634,702738,1028804,804256,83591.0,180292.0,45604.0,1610.0,5997.0,1850.0,3038095.0
잠원역,승차,2989,3889,1228,48087,44996,23298,11911.0,18518.0,4093.0,4.0,49.0,43.0,159105.0
잠원역,하차,657,3625,3899,26849,35316,44978,10522.0,16695.0,5826.0,10.0,67.0,47.0,148491.0
장승배기역,승차,2685,3062,1312,98462,64045,36370,29265.0,38515.0,8183.0,5.0,23.0,3.0,281930.0
장승배기역,하차,986,3862,2674,39103,58208,94029,18927.0,42990.0,14943.0,0.0,17.0,14.0,275753.0
장암역,승차,994,679,154,45966,16250,6531,4029.0,10009.0,2545.0,0.0,3.0,2.0,87162.0
장암역,하차,81,457,530,6432,9765,12765,3695.0,7889.0,1409.0,0.0,0.0,0.0,43023.0
장지역,승차,5099,9864,5092,152933,136514,114293,31535.0,49996.0,13936.0,23.0,49.0,11.0,519345.0
장지역,하차,3149,8507,5562,119441,118002,131401,22104.0,50653.0,17616.0,3.0,35.0,43.0,476516.0
장한평역,승차,4312,4622,1924,196682,144360,113926,32802.0,52673.0,22530.0,318.0,424.0,291.0,574864.0
장한평역,하차,785,5375,4858,124049,125089,196489,35705.0,55370.0,18725.0,22.0,269.0,741.0,567477.0
제기동역,승차,1801,2277,773,77185,103611,62645,46488.0,200362.0,36082.0,18.0,210.0,37.0,531489.0
제기동역,하차,611,2404,1561,77629,83551,72868,78036.0,207879.0,17680.0,54.0,158.0,43.0,542474.0
종각역,승차,854,11548,8437,46249,370309,547171,15160.0,108897.0,37848.0,733.0,1956.0,1058.0,1150220.0
종각역,하차,4858,11066,2522,569682,271009,107615,61887.0,80299.0,9084.0,376.0,1795.0,1142.0,1121335.0
종로3가역,승차,1631,13949,8551,77215,462893,635012,39496.0,316552.0,119413.0,2160.0,4809.0,1916.0,1683597.0
종로3가역,하차,5135,13691,4267,398802,520700,274448,132532.0,304294.0,25818.0,902.0,4457.0,3469.0,1688515.0
종로5가역,승차,618,5588,2711,37948,238225,197630,26473.0,192572.0,48895.0,714.0,4522.0,2076.0,757972.0
종로5가역,하차,1631,4873,1539,207998,186498,70708,83782.0,164202.0,12589.0,738.0,3181.0,1604.0,739343.0
종합운동장역,승차,2390,26281,28136,65545,105405,207453,15304.0,32291.0,14051.0,9.0,243.0,479.0,497587.0
종합운동장역,하차,15953,36330,11309,61350,222162,144583,26154.0,29237.0,9188.0,22.0,555.0,220.0,557063.0
중계역,승차,6193,11870,3553,182890,99901,46093,44471.0,54207.0,9699.0,1.0,4.0,2.0,458884.0
중계역,하차,6343,7542,5917,50268,85433,160910,30067.0,50853.0,23863.0,0.0,3.0,3.0,421202.0
중곡역,승차,3140,8512,2623,114589,79932,49422,28916.0,33951.0,8885.0,13.0,12.0,6.0,330001.0
중곡역,하차,2922,3447,3324,57415,64019,105147,17953.0,38989.0,15806.0,0.0,12.0,15.0,309049.0
중화역,승차,3757,5445,2440,123371,81592,47969,29622.0,40117.0,11702.0,3.0,7.0,5.0,346030.0
중화역,하차,2186,5069,4473,43939,75515,120875,17955.0,41952.0,17461.0,0.0,7.0,8.0,329440.0
증산역,승차,3743,4084,1377,121589,64843,31208,37300.0,35725.0,7165.0,11.0,47.0,7.0,307099.0
증산역,하차,900,4264,4470,26141,63958,125522,13885.0,45652.0,21132.0,7.0,14.0,22.0,305967.0
지축역,승차,4378,6466,2270,90601,54886,28748,16590.0,19559.0,4762.0,4.0,24.0,4.0,228292.0
지축역,하차,1574,5954,6319,30918,51654,88845,9804.0,20354.0,9440.0,2.0,11.0,3.0,224878.0
창동역,승차,8513,14654,6718,256493,181652,113657,77908.0,129824.0,36093.0,18.0,18.0,3.0,825551.0
창동역,하차,3921,13244,13004,95386,197366,291737,56682.0,147152.0,46850.0,4.0,22.0,15.0,865383.0
창신역,승차,1548,2785,1552,44646,24672,14229,10208.0,8337.0,2223.0,7.0,12.0,10.0,110229.0
창신역,하차,2913,1909,1356,14874,22329,31878,4682.0,9992.0,5185.0,5.0,15.0,36.0,95174.0
천왕역,승차,7521,9592,2125,157120,71059,32252,32341.0,29544.0,4987.0,6.0,13.0,5.0,346565.0
천왕역,하차,4770,7587,6868,37115,73698,134154,12282.0,38396.0,16618.0,4.0,3.0,12.0,331507.0
천호역,승차,6090,12277,9006,265396,287840,235514,62925.0,151124.0,45087.0,69.0,159.0,58.0,1075545.0
천호역,하차,2830,17676,10741,195564,295277,353574,62252.0,158090.0,39067.0,33.0,91.0,125.0,1135320.0
철산역,승차,8661,10155,5290,256301,151651,99412,43737.0,63601.0,14471.0,10.0,28.0,6.0,653323.0
철산역,하차,1795,12820,10927,88090,161770,263386,31709.0,63658.0,24710.0,5.0,15.0,17.0,658902.0
청구역,승차,2325,2831,1346,53837,60861,68994,16313.0,23109.0,8236.0,58.0,130.0,106.0,238146.0
청구역,하차,671,3342,2157,69812,51064,56307,15666.0,21375.0,8306.0,15.0,128.0,104.0,228947.0
청담역,승차,1324,4600,3520,44851,179211,226618,19857.0,49216.0,16334.0,139.0,396.0,178.0,546244.0
청담역,하차,3277,5182,2179,325498,118204,60409,39919.0,33105.0,9920.0,77.0,321.0,277.0,598368.0
청량리역,승차,3925,6223,2457,162644,154171,93963,55720.0,206020.0,40998.0,73.0,160.0,100.0,726454.0
청량리역,하차,2911,5950,4386,87117,151636,158118,71050.0,204847.0,29969.0,41.0,138.0,152.0,716315.0
총신대입구역,승차,4415,7972,4047,157972,132450,117043,49915.0,93022.0,25479.0,10.0,51.0,32.0,592408.0
총신대입구역,하차,2725,8810,5346,94172,156035,195389,37190.0,107108.0,31958.0,21.0,48.0,35.0,638837.0
충무로역,승차,2621,10781,8374,87552,318811,389877,15584.0,75423.0,34664.0,2246.0,3231.0,1370.0,950534.0
충무로역,하차,6886,9648,4848,388245,266063,161832,56637.0,61779.0,9292.0,471.0,3431.0,3598.0,972730.0
충정로역,승차,1985,5702,1875,84029,135811,135677,21379.0,34718.0,8702.0,89.0,277.0,170.0,430414.0
충정로역,하차,3583,3565,2953,181764,95627,95121,21042.0,32062.0,12455.0,68.0,234.0,246.0,448720.0
태릉입구역,승차,4059,9265,4335,148355,178001,107327,33149.0,84281.0,20761.0,6.0,72.0,19.0,589630.0
태릉입구역,하차,3654,9418,6305,91505,184748,185828,36455.0,86511.0,19210.0,14.0,57.0,19.0,623724.0
하계역,승차,7237,14938,5114,206550,138963,64819,44076.0,67841.0,14482.0,4.0,8.0,3.0,564035.0
하계역,하차,7053,10512,8749,63871,120386,195146,29031.0,67157.0,25576.0,1.0,3.0,9.0,527494.0
하남검단산역,승차,4038,10384,4009,59144,45568,30714,25484.0,29505.0,6368.0,0.0,15.0,18.0,215247.0
하남검단산역,하차,4435,7234,6386,25692,43588,57043,14764.0,32784.0,13011.0,4.0,16.0,8.0,204965.0
하남시청역,승차,4317,9202,3780,78817,52617,29793,33949.0,41985.0,10266.0,2.0,14.0,3.0,264745.0
하남시청역,하차,3110,6433,7034,25020,44047,78724,19602.0,48442.0,18378.0,0.0,4.0,1.0,250795.0
하남풍산역,승차,1919,5080,2026,32754,33857,24373,11981.0,21089.0,4748.0,1.0,5.0,4.0,137837.0
하남풍산역,하차,1613,3183,3474,31275,25314,33995,10544.0,19561.0,7077.0,2.0,5.0,1.0,136044.0
학동역,승차,1108,4149,4358,38394,212017,322892,13272.0,42053.0,13698.0,39.0,217.0,116.0,652313.0
학동역,하차,2568,4847,2132,416938,136366,54490,32246.0,27420.0,6176.0,32.0,180.0,151.0,683546.0
학여울역,승차,761,1223,535,13364,27258,14424,6164.0,10487.0,2208.0,0.0,14.0,11.0,76449.0
학여울역,하차,620,1617,735,19291,22999,13758,5452.0,9587.0,3579.0,8.0,11.0,1.0,77658.0
한강진역,승차,512,3824,2009,18671,117793,143646,3426.0,11445.0,3575.0,44.0,1676.0,998.0,307619.0
한강진역,하차,1404,3807,1296,119434,163155,50334,9156.0,7541.0,1842.0,259.0,2614.0,373.0,361215.0
한성대입구역,승차,3889,12534,6481,108132,154053,109516,28249.0,46669.0,10671.0,53.0,93.0,29.0,480369.0
한성대입구역,하차,7216,9104,5796,93640,141833,126009,23321.0,45131.0,15651.0,25.0,70.0,69.0,467865.0
한양대역,승차,1140,14827,6530,31820,194382,136659,2930.0,8852.0,2858.0,24.0,137.0,57.0,400216.0
한양대역,하차,13616,9011,2902,187587,155979,66207,6667.0,7439.0,1593.0,76.0,128.0,71.0,451276.0
합정역,승차,6688,19716,17556,238857,433591,603924,31815.0,65750.0,23349.0,350.0,1623.0,1230.0,1444449.0
합정역,하차,6712,26060,13450,364559,527195,453170,35190.0,62783.0,20373.0,324.0,1548.0,1185.0,1512549.0
행당역,승차,4231,4393,1433,102625,51364,25682,26473.0,25623.0,4879.0,10.0,25.0,13.0,246751.0
행당역,하차,900,4955,3384,20664,50728,85073,9430.0,28547.0,12969.0,2.0,27.0,11.0,216690.0
혜화역,승차,2800,48135,30309,80042,371813,483433,29153.0,83452.0,22273.0,126.0,571.0,463.0,1152570.0
혜화역,하차,29339,37460,11199,288749,450368,214175,56651.0,63711.0,12386.0,142.0,603.0,525.0,1165308.0
홍대입구역,승차,7215,63874,84417,300613,718505,981765,29800.0,56484.0,19750.0,2553.0,10200.0,9661.0,2284837.0
홍대입구역,하차,21062,111494,33476,405193,1030835,739957,29669.0,54534.0,19302.0,1982.0,13403.0,10392.0,2471299.0
홍제역,승차,7331,7725,3006,197895,133997,66417,60924.0,82359.0,16754.0,46.0,218.0,58.0,576730.0
