역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강남구청,승차,청소년,4,50,288,154,136,168,153,252,415,325,650,970,826,624,528,565,662,604,126,24,7524
강남구청,하차,어린이,0,0,1,19,33,71,90,72,113,108,136,141,119,115,48,34,28,15,3,2,1148
강남구청,하차,외국인,0,2,2,5,11,12,28,11,17,18,20,12,23,11,20,1,3,3,3,1,203
강남구청,하차,우대권,1092,5420,3953,5038,5058,4601,4073,3588,4031,3838,3820,3472,2848,2137,1500,1192,736,432,202,109,57140
강남구청,하차,일반,535,11146,30790,96415,93752,38064,20653,18431,18991,15977,14412,14625,16174,18893,12063,7723,6078,5266,3803,1710,445501
강남구청,하차,중고생,0,0,0,17,1,2,1,0,1,3,0,7,4,2,1,0,3,0,0,0,42
강남구청,하차,청소년,4,38,693,440,718,494,351,418,591,410,465,634,831,561,337,232,223,277,124,47,7888
강동,승차,어린이,0,2,64,88,84,113,121,145,142,189,197,191,171,113,76,48,27,12,3,0,1786
강동,승차,외국인,24,0,3,2,3,11,5,3,5,4,6,7,6,2,2,2,3,2,0,0,90
강동,승차,우대권,4064,4210,5400,7532,8454,9443,8670,8264,7654,8612,9303,9286,8342,5583,3931,2559,1684,999,405,60,114455
강동,승차,일반,6878,15934,48869,61813,29425,18736,17023,19061,18246,16481,18007,21346,32280,37270,18016,12960,11290,8678,3831,649,416793
강동,승차,중고생,1,0,0,0,0,1,1,2,1,1,3,1,0,0,1,0,0,0,0,0,12
강동,승차,청소년,11,284,2122,599,440,366,312,414,429,341,493,649,622,451,425,372,259,289,160,15,9053
강동,하차,어린이,0,20,4,31,41,58,81,85,116,148,199,239,240,211,164,112,88,27,8,1,1873
강동,하차,외국인,0,0,1,1,0,1,7,4,5,6,7,10,28,2,3,1,6,0,1,0,83
강동,하차,우대권,845,3764,4210,6435,6227,7030,7679,8003,9551,9550,9656,9564,8276,6908,5041,3751,2691,1708,719,246,111854
강동,하차,일반,493,7382,22786,39216,19726,12797,11331,12545,15058,14156,15927,20359,27985,49885,37937,25893,25184,22197,15021,6367,402245
강동,하차,중고생,0,0,0,0,0,2,0,1,1,0,2,1,0,1,0,1,2,2,0,1,14
강동,하차,청소년,5,50,437,295,198,259,255,270,304,390,832,1434,1067,767,618,618,699,824,352,150,9824
강동구청,승차,어린이,0,7,66,73,86,78,82,96,132,228,134,122,107,65,68,24,16,7,4,0,1395
강동구청,승차,외국인,1,0,0,0,0,8,8,4,9,3,6,5,6,5,3,5,1,2,0,0,66
강동구청,승차,우대권,2758,3133,3850,5180,5990,6246,5750,5159,5417,5324,5174,4861,4118,3258,1796,1367,1091,489,142,46,71149
강동구청,승차,일반,2540,8924,27007,36521,19078,10643,8972,9648,9496,8652,8732,11140,15573,23105,9507,6889,6052,4698,1670,371,229218
강동구청,승차,중고생,0,0,0,0,0,1,1,0,0,0,1,2,0,0,2,0,0,1,0,0,8
강동구청,승차,청소년,10,240,1403,493,350,347,278,371,347,389,466,1326,673,388,270,228,236,161,59,18,8053
강동구청,하차,어린이,0,1,10,38,17,44,46,54,75,90,125,160,184,172,99,88,80,25,5,1,1314
강동구청,하차,외국인,0,0,0,0,0,3,2,4,4,7,0,8,4,1,3,1,1,4,0,0,42
강동구청,하차,우대권,484,2416,2838,3780,3737,4564,4735,4770,4898,5434,6441,7051,6106,5129,3648,2477,2170,1110,484,142,72414
강동구청,하차,일반,327,3509,11548,28617,11095,6264,5812,7016,8778,7987,9191,12393,17818,31631,23342,14657,14324,12433,7431,2202,236375
강동구청,하차,중고생,0,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,0,0,0,10
강동구청,하차,청소년,2,27,899,106,56,138,187,219,294,340,692,997,788,756,610,441,546,758,251,93,8200
강변,승차,어린이,7,9,43,125,301,311,384,364,406,416,446,450,339,306,138,112,71,22,5,0,4255
강변,승차,외국인,0,6,11,17,51,62,45,38,46,43,47,28,43,52,47,29,11,10,10,0,596
강변,승차,우대권,2871,3446,4957,8168,10540,11300,11057,9359,9037,8766,9711,9467,7877,6498,4871,3424,2295,1168,428,52,125292
강변,승차,일반,6707,23632,71798,104720,73773,52541,45859,42730,40537,35462,36940,40885,45808,50251,34220,27481,24148,15501,6293,793,780079
강변,승차,중고생,0,0,0,5,15,11,9,5,6,6,1,4,5,3,2,3,2,1,0,0,78
강변,승차,청소년,25,473,1898,1851,2022,1912,1879,1963,1800,1472,1860,2086,2554,1972,1462,1170,887,525,192,24,28027
강변,하차,어린이,1,13,33,81,63,101,109,254,257,346,432,525,506,500,371,254,159,108,12,9,4134
강변,하차,외국인,0,5,11,19,22,23,38,47,43,50,38,49,45,31,46,27,20,27,17,2,560
강변,하차,우대권,528,4923,4579,5329,6244,8422,8850,8194,8730,9953,12024,11427,9380,7347,5301,4104,2722,1694,615,110,120476
강변,하차,일반,1389,13767,17956,34119,26979,26337,25571,30280,34416,37241,45197,51867,69020,98082,70258,49062,41024,36257,20724,5456,735002
강변,하차,중고생,0,0,1,1,3,1,3,4,6,7,4,9,3,3,0,4,3,0,0,0,52
강변,하차,청소년,39,305,347,397,398,542,579,926,1255,1260,1754,2420,2908,2703,2467,2084,1766,3217,839,162,26368
강일,승차,어린이,1,2,139,41,39,101,99,137,118,209,117,142,112,71,64,29,11,4,0,0,1436
강일,승차,외국인,0,0,0,0,0,0,8,7,0,3,0,2,0,0,0,0,0,0,0,0,20
강일,승차,우대권,1319,2102,3574,5158,5471,5666,4319,3538,3732,2830,3010,2381,1784,1808,905,472,361,225,33,3,48691
강일,승차,일반,1556,6667,23704,19662,9948,6760,5641,5680,4680,4012,4476,5629,6447,6861,3052,2182,1677,1446,388,114,120582
강일,승차,중고생,0,0,11,0,0,1,0,0,0,1,3,0,0,1,1,0,0,0,0,0,18
강일,승차,청소년,17,584,1697,841,612,488,361,423,435,380,517,662,715,437,230,176,103,62,40,6,8786
강일,하차,어린이,0,0,2,37,7,19,21,29,42,77,147,128,228,160,140,113,102,35,29,3,1319
강일,하차,외국인,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,5
강일,하차,우대권,430,1488,1796,1935,1226,1713,2120,3285,2687,3337,4531,4277,5251,3959,2981,2267,1695,990,537,85,46590
강일,하차,일반,274,1726,3693,6787,2678,1935,1656,2767,2902,3508,4234,4854,8853,14597,16024,8608,8298,7787,5439,1655,108275
강일,하차,중고생,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,3,0,0,8
강일,하차,청소년,3,11,90,87,27,61,98,204,251,336,640,966,1066,855,864,760,792,1275,564,75,9025
개롱,승차,어린이,0,3,11,62,65,66,103,91,107,171,393,230,112,96,68,44,11,4,2,0,1639
개롱,승차,외국인,0,0,0,2,6,6,1,0,1,0,0,0,0,0,1,0,1,0,1,0,19
개롱,승차,우대권,1751,1911,2823,4574,5075,5279,4483,4587,4405,3831,3616,3784,3399,2609,1447,1027,773,264,57,5,55700
개롱,승차,일반,2018,6763,20717,18777,8862,6375,5928,5968,5511,4666,4954,6415,8076,10033,4842,3613,3161,2273,750,101,129803
개롱,승차,중고생,0,0,2,1,1,0,0,3,1,1,0,5,9,2,1,1,0,0,0,0,27
개롱,승차,청소년,16,377,1799,377,443,298,291,492,442,334,763,2816,2247,881,550,281,817,204,74,7,13509
개롱,하차,어린이,0,3,105,310,42,15,27,42,77,73,137,215,169,164,158,100,69,56,7,0,1769
개롱,하차,외국인,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,6
개롱,하차,우대권,713,1265,2350,3166,2760,3286,3544,3662,3760,4417,4889,5806,5219,4069,3124,2148,1443,1013,434,91,57159
개롱,하차,일반,180,1420,4814,12171,5592,3373,3057,3640,4334,5290,5069,7843,11513,17168,17069,9352,7782,9296,5172,1878,136013
개롱,하차,중고생,0,0,0,0,0,0,0,0,2,5,2,6,9,1,0,2,0,2,0,0,29
개롱,하차,청소년,1,7,1085,813,131,128,152,218,443,488,1055,1540,1188,811,836,596,713,1703,342,103,12353
개화산,승차,어린이,3,6,34,63,44,47,41,77,106,121,128,99,92,63,37,19,9,4,2,1,996
개화산,승차,외국인,2,0,1,0,0,0,0,2,2,1,0,1,2,0,1,0,0,0,0,0,12
개화산,승차,우대권,1635,2062,2808,3557,4034,3959,3404,3689,3728,3136,3115,2548,2078,1722,913,682,518,291,84,7,43970
개화산,승차,일반,2521,6710,18662,17782,8172,5196,5171,5203,4818,4363,4729,6619,10532,11986,5196,3301,2865,2564,744,95,127229
개화산,승차,중고생,0,0,0,2,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,8
개화산,승차,청소년,29,395,967,514,247,140,222,231,220,205,266,547,426,343,230,143,76,56,23,2,5282
개화산,하차,어린이,0,0,2,11,17,16,18,24,45,63,88,137,148,129,128,95,38,36,12,3,1010
개화산,하차,외국인,0,0,0,0,0,2,0,1,2,1,0,0,1,6,0,1,2,2,1,0,19
개화산,하차,우대권,173,1510,1173,2428,2651,3024,2921,3224,2827,3289,3571,3859,3363,2954,2311,1576,1086,689,353,74,43056
개화산,하차,일반,78,3164,5263,14591,5010,2874,2842,4034,3610,3777,4495,5525,8514,14862,13076,8256,8123,7109,4469,1580,121252
개화산,하차,중고생,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,2,0,0,0,8
개화산,하차,청소년,1,13,195,15,40,63,68,84,149,192,304,577,683,553,380,365,489,702,214,66,5153
거여,승차,어린이,0,11,134,120,93,117,106,151,150,123,151,175,125,76,30,17,8,6,0,0,1593
거여,승차,외국인,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
거여,승차,우대권,2794,3454,5204,6620,7270,6510,5782,5494,5118,4593,4561,4535,3733,2486,1581,1091,875,378,90,16,72185
거여,승차,일반,3979,12381,38530,37895,18234,11020,9464,9759,8873,7505,7340,9524,11709,12619,5972,5202,4239,2967,1039,127,218378
거여,승차,중고생,0,0,24,0,1,0,1,0,0,1,1,3,2,1,0,0,0,0,0,0,34
거여,승차,청소년,19,652,4052,754,580,492,430,554,581,778,1014,1169,1201,667,341,175,331,167,27,2,13986
거여,하차,어린이,0,0,20,45,25,32,42,45,96,120,147,171,206,224,177,137,69,45,10,5,1616
거여,하차,외국인,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
거여,하차,우대권,445,1591,2444,3400,3477,3510,3928,3911,4973,4984,5956,7593,6531,6016,4143,2698,2232,1543,699,162,70236
거여,하차,일반,242,2183,6248,14047,5823,3949,4164,4504,6797,6901,8008,12173,17755,33137,28551,15557,13262,14674,8190,3068,209233
거여,하차,중고생,0,0,1,0,0,0,1,0,1,2,14,12,5,1,3,0,0,2,0,0,42
거여,하차,청소년,0,84,696,1379,55,132,195,222,557,583,1448,2387,1494,1149,893,802,918,1969,460,124,15547
건대입구,승차,어린이,5,9,51,81,145,213,231,353,435,466,647,646,584,538,431,344,210,84,23,0,5496
건대입구,승차,외국인,1,14,22,39,56,83,119,112,109,120,99,124,113,120,79,95,79,39,38,0,1461
건대입구,승차,우대권,4434,4521,6574,8354,10679,11325,12670,11694,12303,13792,15283,13895,11004,8990,6970,5604,3858,2460,954,90,165454
건대입구,승차,일반,14885,22532,60800,105420,71090,45609,45662,55655,62193,65877,73781,88036,111778,118987,89217,94371,98841,98912,58946,9170,1391762
건대입구,승차,중고생,0,1,0,0,2,15,3,2,5,4,16,20,11,12,13,12,12,39,22,2,191
건대입구,승차,청소년,595,972,2570,1102,928,915,1136,1894,2211,2728,3633,4969,5148,4851,4640,4984,5483,6232,4044,525,59560
건대입구,하차,어린이,0,11,52,85,100,276,360,464,551,588,717,711,572,489,348,201,132,103,72,6,5838
건대입구,하차,외국인,1,7,2,17,34,49,85,74,109,76,91,130,114,167,124,89,83,87,50,9,1398
건대입구,하차,우대권,1093,6480,6585,9034,10183,11446,13401,13229,12754,12868,13868,13299,12432,9960,6589,4385,3182,2051,893,321,164053
건대입구,하차,일반,1857,17633,36627,98809,74800,66197,60708,67774,75039,72265,76290,91572,129989,187851,130827,79088,72377,63385,38128,13714,1454930
건대입구,하차,중고생,0,0,11,1,5,6,9,12,7,15,13,17,17,27,20,10,13,9,6,1,199
건대입구,하차,청소년,20,136,1287,1912,1786,2675,2809,3268,3639,3980,4937,6416,7861,7848,5219,2954,2419,2702,1415,469,63752
경복궁,승차,어린이,0,1,17,104,80,142,253,470,516,718,974,1118,908,522,248,135,38,27,0,4,6275
경복궁,승차,외국인,0,5,6,25,72,424,712,980,1058,1251,1267,1233,1014,664,228,105,127,26,8,0,9205
경복궁,승차,우대권,848,1542,1798,3193,4893,5455,6323,6598,8172,10654,12721,11994,8846,6357,4052,3352,2595,1191,394,33,101011
경복궁,승차,일반,1633,4699,11762,17868,15998,14817,20286,27516,34727,41190,50916,65890,87385,112037,48393,38707,36801,24762,8885,1000,665272
경복궁,승차,중고생,0,0,3,0,1,1,2,7,6,10,17,12,5,3,5,4,3,3,0,0,82
경복궁,승차,청소년,29,175,844,355,438,432,668,1089,1310,1760,3708,5796,3416,2036,1070,748,755,655,136,13,25433
경복궁,하차,어린이,0,0,79,157,638,878,881,992,1109,942,631,393,240,180,135,65,64,57,10,0,7451
경복궁,하차,외국인,0,2,28,481,1580,1831,1698,1376,1030,820,650,486,235,127,132,87,29,32,7,7,10638
경복궁,하차,우대권,546,3434,4701,7002,10569,10713,10458,9323,7527,6819,6431,6022,5184,3501,2161,1686,1080,697,362,70,98286
경복궁,하차,일반,1032,11409,34782,128210,83504,56396,50127,46873,49337,38963,34654,30054,29565,30589,19814,11322,9356,9025,5327,1429,681768
경복궁,하차,중고생,0,0,2,1,6,5,3,4,11,4,7,13,1,3,2,0,2,2,1,0,67
경복궁,하차,청소년,4,213,3507,1575,2945,1872,1198,1238,1621,1133,1095,1329,975,874,615,471,543,855,308,34,22405
경찰병원,승차,어린이,2,6,33,42,50,67,42,63,71,128,66,82,66,55,14,15,2,4,0,0,808
경찰병원,승차,외국인,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8
경찰병원,승차,우대권,1096,1434,2265,3060,4085,4441,4105,3604,3676,3763,3860,2993,2612,2272,1286,1065,711,349,54,1,46732
경찰병원,승차,일반,1728,6536,20948,24192,12407,7846,7213,6946,6807,6662,7163,7508,13587,18255,6677,5208,4302,3115,940,129,168169
경찰병원,승차,중고생,0,0,0,10,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,15
경찰병원,승차,청소년,5,119,959,337,262,201,142,260,252,139,160,318,482,268,118,74,74,95,21,2,4288
경찰병원,하차,어린이,0,0,1,4,6,16,13,31,39,47,44,65,119,75,106,76,48,73,22,0,785
경찰병원,하차,외국인,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,0,7
경찰병원,하차,우대권,253,1539,1906,2740,3113,3197,3208,3660,3706,3505,3829,3936,4141,3523,2264,1702,1101,692,343,81,48439
경찰병원,하차,일반,54,1889,7534,25324,13028,5709,4031,5123,6160,5429,5962,6981,11603,19462,15709,9158,8570,7790,4926,1387,165829
경찰병원,하차,중고생,0,0,0,0,0,1,1,0,0,1,2,0,0,4,1,1,0,5,0,1,17
경찰병원,하차,청소년,0,4,24,78,84,87,47,80,170,196,328,493,468,356,331,287,354,898,212,48,4545
고덕,승차,어린이,0,1,39,84,101,150,178,236,249,214,299,355,306,373,352,191,164,66,7,0,3365
고덕,승차,외국인,0,0,3,3,3,4,4,11,8,2,2,1,0,0,1,0,0,1,0,0,43
고덕,승차,우대권,1388,2292,3022,4258,6002,7229,8292,8167,6838,6860,7843,6957,5412,2939,2011,1487,1139,559,146,21,82862
고덕,승차,일반,2811,9212,27925,23282,12293,8796,8513,9116,8058,8358,9529,13098,18795,14461,7785,6175,6515,6649,1566,309,203246
고덕,승차,중고생,0,0,2,0,4,1,0,4,1,1,2,6,5,1,4,9,4,4,0,1,49
고덕,승차,청소년,15,444,779,622,616,691,712,842,1209,1079,3014,5476,2777,2102,1996,1513,1644,2358,160,14,28063
고덕,하차,어린이,0,0,94,126,58,84,108,128,166,270,499,534,361,442,232,160,114,52,17,6,3451
고덕,하차,외국인,0,0,2,0,0,0,1,1,0,1,2,5,8,4,3,2,0,0,0,0,29
고덕,하차,우대권,973,3006,3755,4837,5731,7269,6269,5339,6939,5489,6899,6514,5184,4764,3251,2118,1692,1105,397,100,81631
고덕,하차,일반,743,6038,11531,14879,8636,5935,5334,6396,9606,8028,9746,11530,13701,25522,22635,11608,11099,10554,6068,2736,202325
고덕,하차,중고생,0,0,0,0,5,5,4,2,2,1,7,4,3,13,4,1,0,4,0,0,55
고덕,하차,청소년,4,230,5042,435,388,499,426,626,1046,757,1235,2281,2225,2316,1311,794,866,1051,484,176,22192
고려대,승차,어린이,2,4,23,21,21,37,32,60,43,62,56,116,43,22,19,8,6,7,1,0,583
고려대,승차,외국인,0,0,3,4,10,8,13,7,17,12,10,11,8,9,12,3,2,2,1,0,132
고려대,승차,우대권,1215,1432,2176,3066,3228,2874,2689,3059,2799,2763,2804,3238,2027,1817,1276,936,584,309,101,4,38397
고려대,승차,일반,2344,5827,18896,24134,12190,8078,8704,9664,11782,11655,12042,19533,24378,21343,10998,9260,12577,8456,3797,673,236331
고려대,승차,중고생,1,0,0,0,0,7,1,3,1,1,0,4,5,4,2,0,0,0,0,0,29
고려대,승차,청소년,55,92,657,435,304,243,293,329,497,595,1119,1135,793,510,328,212,231,173,142,24,8167
고려대,하차,어린이,0,0,20,6,39,57,41,40,63,60,51,37,62,49,25,32,18,13,13,2,628
고려대,하차,외국인,1,1,1,8,3,9,3,1,13,5,4,10,11,7,17,7,3,4,5,4,117
고려대,하차,우대권,469,1035,1675,2450,2208,2327,2359,2180,2417,2537,3067,3418,3046,2672,2207,1362,1039,600,373,80,37521
고려대,하차,일반,547,4169,9917,29752,13164,13681,9085,7857,11144,9505,8001,10244,13723,25699,17963,11228,11079,11266,8016,2223,228263
고려대,하차,중고생,0,1,0,7,0,1,0,0,5,0,7,4,1,3,2,3,4,2,2,0,42
고려대,하차,청소년,2,86,1683,516,321,424,396,300,631,337,477,708,467,423,321,302,264,348,271,82,8359
고속터미널,승차,어린이,5,2,60,167,435,578,604,709,830,1015,1119,1223,1154,895,791,574,257,124,27,2,10571
고속터미널,승차,외국인,1,3,11,41,72,134,193,200,261,300,327,403,447,437,313,319,244,79,16,6,3807
고속터미널,승차,우대권,2347,2799,3882,7084,13190,16272,20888,22070,24928,31490,38290,35398,27702,21284,16655,13534,7794,4104,1002,70,310783
고속터미널,승차,일반,4248,8452,33379,58049,64646,65364,80194,92404,98962,107762,127373,144816,179093,175417,143793,157473,105538,68390,23414,2103,1740870
고속터미널,승차,중고생,0,1,4,7,10,15,14,19,15,9,8,14,16,14,13,8,11,9,8,1,196
고속터미널,승차,청소년,38,153,1886,1686,2683,2639,2832,3426,3367,2920,3202,4073,4519,3977,3648,3444,3281,2895,774,84,51527
고속터미널,하차,어린이,1,23,89,140,230,398,661,716,917,1042,1137,1015,1108,814,457,272,143,102,25,2,9292
고속터미널,하차,외국인,1,8,9,41,108,240,249,277,231,300,292,270,212,293,150,89,40,34,19,9,2872
고속터미널,하차,우대권,2135,11491,11943,14180,17607,25195,31422,27932,27173,27980,26192,20932,16241,10867,6966,4550,2687,1297,652,88,287530
고속터미널,하차,일반,4330,44599,74079,112586,116584,108255,107023,101041,104628,108200,108408,111334,119633,131861,82091,50869,42587,29191,15061,2730,1575090
고속터미널,하차,중고생,0,2,13,13,2,2,4,6,10,7,12,18,16,26,8,6,2,4,3,0,154
고속터미널,하차,청소년,52,388,895,1155,1486,1433,1750,2194,2748,2769,3644,4572,5288,4275,3006,2396,1929,2733,733,118,43564
공덕,승차,어린이,4,10,80,141,198,249,274,264,337,342,393,354,304,272,191,129,49,27,8,0,3626
공덕,승차,외국인,21,33,59,152,278,350,272,281,206,160,173,186,155,180,163,90,58,43,33,7,2900
공덕,승차,우대권,2426,3631,4170,6609,8308,8704,9490,10342,12050,12173,13193,11210,9026,9931,5717,4855,3532,1876,595,37,137875
공덕,승차,일반,4189,10992,39202,60204,34660,27323,29795,31471,33209,32935,37182,47992,89907,138249,57979,45704,46597,35888,15837,2011,821326
공덕,승차,중고생,0,0,13,1,0,0,2,1,3,0,10,12,1,3,2,2,2,0,0,0,52
공덕,승차,청소년,28,196,1814,455,459,590,503,655,725,651,3390,3657,1548,1246,820,738,950,756,213,25,19419
공덕,하차,어린이,0,0,15,90,82,136,140,180,202,231,423,379,428,373,254,220,130,142,57,3,3485
공덕,하차,외국인,2,6,30,21,45,86,75,135,194,156,239,261,304,275,254,269,302,281,207,120,3262
공덕,하차,우대권,1778,4119,6883,8207,8937,9482,10974,10749,9433,9322,9939,10828,9589,7293,4673,2911,2179,1478,720,144,129638
공덕,하차,일반,1863,13428,61078,167159,77775,31717,28384,27695,30447,27700,28512,35858,53487,84154,48094,30420,28856,26486,17682,5975,826770
공덕,하차,중고생,0,0,21,0,1,0,1,1,0,3,1,1,4,4,6,1,1,1,0,0,46
공덕,하차,청소년,22,100,3601,3573,468,437,422,436,583,614,965,1768,1509,1146,768,694,586,1133,395,152,19372
공릉,승차,어린이,2,3,59,49,57,76,74,117,109,113,89,96,94,63,44,40,17,5,1,0,1108
공릉,승차,외국인,1,0,0,0,0,0,1,1,0,2,1,0,0,0,3,1,1,1,1,0,13
공릉,승차,우대권,2729,3402,4541,6255,6570,6881,6987,6927,6178,5421,5824,4780,3963,3148,2408,1519,1115,685,219,40,79592
공릉,승차,일반,3434,11160,31012,35782,17726,11687,11682,13152,13797,12842,14204,18207,20819,22590,12262,10909,11361,10184,5652,937,289399
공릉,승차,중고생,0,1,1,2,1,2,4,4,3,1,8,15,13,10,3,1,1,2,3,0,75
공릉,승차,청소년,52,294,1487,545,472,444,564,728,799,1711,2339,2823,1758,1602,931,699,761,794,385,57,19245
공릉,하차,어린이,1,0,5,10,14,49,34,59,68,84,131,148,161,155,109,70,45,26,6,2,1177
공릉,하차,외국인,0,0,0,1,1,3,0,2,0,2,0,1,0,3,0,0,0,0,1,0,14
공릉,하차,우대권,639,1586,2777,3534,4451,4640,5167,6095,5726,5837,7655,7953,7127,6040,4323,2626,1987,1226,642,153,80184
공릉,하차,일반,347,2422,6961,21786,15803,10359,8345,10618,12283,10547,11846,15247,21710,36055,32440,18400,16596,16150,11072,3885,282872
