역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
증산역,승차,2230,3186,1026,104647,57432,27305,32661,32085,6176,3,12,3,266766
증산역,하차,541,3078,3199,22840,56737,106664,13328,38886,18655,0,6,17,263951
지축역,승차,3065,5784,2191,82325,48315,26215,15453,17072,4255,0,21,9,204705
지축역,하차,1426,5227,5215,24348,48554,81713,8811,18177,8366,1,4,9,201851
창동역,승차,6211,12363,5714,225573,168380,105368,70549,118980,34848,13,19,9,748027
창동역,하차,3409,11035,10071,87480,185946,259761,55321,137145,41983,3,23,11,792188
창신역,승차,1272,2329,987,39801,22184,11466,9581,7731,1929,5,12,5,97302
창신역,하차,2349,1457,1058,12332,19007,27614,4226,9377,4535,4,2,15,81976
천왕역,승차,4757,8416,1630,137282,64581,28018,29447,26592,4499,3,39,3,305267
천왕역,하차,4580,5494,5135,33144,68223,117471,11421,34257,14814,10,7,35,294591
천호역,승차,4252,10084,7716,232284,267943,226297,56729,139402,42593,54,116,41,987511
천호역,하차,2119,13866,8145,181974,277663,313349,56490,145967,35088,21,74,88,1034844
철산역,승차,4042,8644,4615,225093,134820,88103,38582,57677,12976,16,40,2,574610
철산역,하차,1628,8564,7806,76616,148606,232463,29391,56827,21959,12,20,25,583917
청구역,승차,1478,2251,977,47107,55765,58382,14595,20913,6916,96,163,100,208743
청구역,하차,482,2414,1635,59041,46076,48786,13481,19659,7156,22,150,201,199103
청담역,승차,990,4112,2843,38078,158770,194188,17575,43166,13897,101,372,255,474347
청담역,하차,2553,4517,1583,277246,100953,53444,35021,28022,8569,99,365,287,512659
청량리역,승차,3244,4506,1931,143873,143172,82722,52675,187600,36103,93,228,115,656262
청량리역,하차,2048,4603,3153,79679,140479,138479,68028,184636,25704,49,158,200,647216
총신대입구역,승차,2087,6162,3652,135741,122373,103519,43529,86946,22951,9,61,46,527076
총신대입구역,하차,2215,6202,3783,84292,142676,169990,35077,98063,28132,13,69,58,570570
충무로역,승차,1642,7010,4644,83089,289087,331086,13735,64999,30289,2443,3412,1460,832896
충무로역,하차,3501,7220,3098,340070,238038,146488,48050,54158,8449,549,3954,3974,857549
충정로역,승차,1362,4198,1356,73145,122123,116610,19385,31496,7681,88,278,141,377863
충정로역,하차,2571,2953,2276,158339,86889,84531,19072,29235,11054,45,264,179,397408
태릉입구역,승차,2347,5052,2313,120602,118198,73129,27286,40086,11114,9,18,4,400158
태릉입구역,하차,1494,4965,4035,65275,106744,147681,18132,43029,14426,7,15,10,405813
하계역,승차,3725,11348,3803,181879,124977,56801,38980,59858,12824,2,6,9,494212
하계역,하차,4795,7081,6156,56256,108916,170978,27106,57407,22163,4,10,12,460884
하남검단산역,승차,2958,7658,2955,50947,40142,28140,23386,26224,5504,0,23,43,187980
하남검단산역,하차,2788,5433,5232,22539,39485,49765,13301,29675,11506,3,19,9,179755
하남시청역,승차,3047,7867,3140,69168,47469,26597,29709,37861,8681,1,13,0,233553
하남시청역,하차,2418,5259,5405,22038,39992,69382,18405,41999,16311,1,4,6,221220
하남풍산역,승차,1458,4617,1694,28756,30496,21992,10938,18843,4313,3,0,4,123114
하남풍산역,하차,1494,2755,2725,27648,23534,29734,10156,16903,6433,6,3,1,121392
학동역,승차,713,3023,3266,34225,193598,279124,11739,37567,12892,42,225,119,576533
학동역,하차,1941,4086,1429,362825,121597,48386,29255,24884,5329,28,176,203,600139
학여울역,승차,643,1562,495,11337,21438,11706,5252,8670,1840,0,26,15,62984
학여울역,하차,672,1680,540,16902,17012,12126,4650,7349,3244,17,13,1,64206
한강진역,승차,252,2869,2071,16153,108153,143856,3156,9443,3221,67,1343,914,291498
한강진역,하차,1010,3014,1141,105354,162200,53952,8014,6319,1609,184,2440,426,345663
한성대입구역,승차,2822,8990,3953,97510,132335,89257,25205,38786,9135,27,77,42,408139
한성대입구역,하차,5185,5572,4275,77916,117830,111554,19426,37982,13950,34,82,75,393881
한양대역,승차,595,8015,2347,28509,185215,106313,2382,8063,2598,29,719,190,344975
한양대역,하차,6363,4391,1321,171542,130670,51332,6164,6603,1304,93,307,93,380183
합정역,승차,4095,14157,12847,205560,386565,539043,27774,57919,19883,326,1534,1024,1270727
합정역,하차,4157,19563,9697,321688,481161,402735,31581,54801,17119,243,1440,1177,1345362
행당역,승차,2875,3704,1195,89617,47225,22973,23138,22947,4049,0,22,24,217769
행당역,하차,857,4013,2446,18451,46628,74513,8545,25072,11276,1,20,28,191850
혜화역,승차,1689,25105,18582,72727,331748,420947,26270,75688,20991,166,548,453,994914
혜화역,하차,12921,24582,6807,252156,410594,186169,52102,58104,10804,134,595,504,1015472
홍대입구역,승차,4486,41161,59166,267800,662985,889780,26064,50629,18073,2541,9830,8476,2040991
홍대입구역,하차,12790,76643,21926,361168,957359,666585,27554,48021,16907,1986,13080,9812,2213831
홍제역,승차,5052,6120,2193,170423,117165,56387,52341,69625,14337,22,136,24,493825
홍제역,하차,1107,6858,5482,52702,106515,162565,27553,75813,30683,8,95,72,469453
화곡역,승차,7158,10003,3762,330876,171245,86321,64185,68000,14040,15,60,8,755673
화곡역,하차,1377,8790,9265,69339,160017,313677,28225,74897,36251,7,37,50,701932
화랑대역,승차,3223,7050,1946,141260,89926,31890,22689,22137,4217,8,15,0,324361
화랑대역,하차,2877,3815,3629,39246,60265,106890,10689,22747,11138,0,7,3,261306
회현역,승차,457,3799,1531,33883,255241,225672,14016,139671,20361,1269,3614,1368,700882
회현역,하차,1145,4285,827,302334,192396,47543,60667,108052,5854,845,3785,2059,729792
효창공원앞역,승차,1058,3018,1326,57335,57511,45144,13943,18498,4105,15,56,40,202049
효창공원앞역,하차,1428,2344,1600,46659,46573,52764,8782,18228,6544,10,34,28,184994
