역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
암사역사공원역,승차,1249,2646,549,41324,23634,9370,8998,11084,2046,0,1,0,100901
암사역사공원역,하차,434,1723,2047,8552,20537,38638,3700,12560,5701,1,2,2,93897
압구정역,승차,1528,15804,13709,62915,289383,350466,26849,75209,25448,180,1738,1152,864381
압구정역,하차,7540,19186,5308,371845,272622,116916,52054,59637,14238,440,2530,863,923179
애오개역,승차,1231,2925,897,58926,45959,37616,13341,20996,4401,16,98,87,186493
애오개역,하차,1440,2055,1669,44544,39951,55097,12684,17088,7226,17,101,85,181957
약수역,승차,2962,7613,3908,106983,125565,118590,35833,52387,13585,57,348,287,468118
약수역,하차,4449,5597,4083,99491,113563,131503,24804,52933,18574,66,371,226,455660
양재역,승차,3719,10689,5859,123292,312279,394020,29667,76751,30359,175,383,170,987363
양재역,하차,5090,10555,7123,478692,228105,192799,51270,68135,18310,53,255,331,1060718
양천구청역,승차,1390,3151,1369,75028,35718,16809,23928,22017,3584,3,12,0,183009
양천구청역,하차,613,2828,2818,17227,38341,79537,9719,26026,14696,0,9,3,191817
양평역,승차,903,1493,949,71001,52832,51562,10387,15202,4954,41,53,18,209395
양평역,하차,892,1472,1105,64491,38690,66575,11151,13575,5115,7,64,78,203215
어린이대공원역,승차,1382,6172,3463,88381,130801,109991,12574,22333,6328,65,301,106,381897
어린이대공원역,하차,2219,6757,2398,104375,111542,104634,14237,19718,6690,55,225,137,372987
여의나루역,승차,971,9193,19592,23961,108465,187509,7018,16231,7358,77,1192,1916,383483
여의나루역,하차,3682,16265,11695,156062,130069,85434,12741,13017,4414,305,1925,1132,436741
여의도역,승차,1246,7902,4368,46114,307636,358417,9514,35176,10211,112,1119,807,782622
여의도역,하차,2472,7587,3109,481526,194456,82414,22544,23932,4799,172,1389,494,824894
역삼역,승차,1278,8183,6255,83445,501355,626976,17755,87675,30301,293,912,449,1364877
역삼역,하차,3478,9662,4151,940755,294581,150654,60287,67849,11610,118,747,785,1544677
역촌역,승차,677,1151,383,40208,21116,10623,14213,18798,3921,8,26,1,111125
역촌역,하차,144,1075,1295,13627,25328,50448,8356,19706,7781,2,11,19,127792
연신내역,승차,5795,18337,10087,358087,208511,123244,92000,128888,31025,9,118,26,976127
연신내역,하차,5016,14203,10928,78336,201012,372932,54392,133920,54681,32,59,64,925575
영등포구청역,승차,2321,5893,3538,162152,203157,235888,30978,66070,22116,66,240,98,732517
영등포구청역,하차,2383,6021,3883,256691,166256,193220,41275,59928,15690,39,236,148,745770
영등포시장역,승차,1133,2633,1234,85305,80436,77700,11153,45214,20217,181,228,140,325574
영등포시장역,하차,852,2819,1780,77437,74842,92044,23067,48828,6165,24,232,357,328447
오금역,승차,3083,6115,1361,102766,67943,47179,20592,26000,6625,2,5,9,281680
오금역,하차,2709,3779,4518,60305,54585,86807,12476,26006,11751,2,8,7,262953
오목교역,승차,3416,14762,14279,140574,164982,166341,23801,48169,15965,16,87,50,592442
오목교역,하차,5799,20680,8892,148753,176693,177819,25609,46678,15351,28,86,31,626419
옥수역,승차,2539,5473,1942,75662,59698,43794,21479,29137,7644,16,97,75,247556
옥수역,하차,1013,4960,5088,30347,64906,90359,13077,31596,13242,20,104,75,254787
온수역,승차,3180,6716,1818,127582,53720,25837,20602,17845,4025,23,22,9,261379
온수역,하차,3577,3347,3714,29910,52617,105974,8651,20800,10692,4,11,12,239309
올림픽공원역,승차,1524,6136,3548,33501,35658,38403,14592,20922,4883,12,106,359,159644
올림픽공원역,하차,3241,5141,2253,23543,44453,30243,11494,17008,6586,66,349,33,144410
왕십리역,승차,2506,12753,6227,133210,168732,166621,19340,42605,14049,109,300,206,566658
왕십리역,하차,4231,10382,5817,100762,168976,196243,22545,40028,10172,40,313,303,559812
용답역,승차,1056,941,302,31000,21118,9178,8182,7566,1975,4,34,24,81380
용답역,하차,141,887,988,6946,17507,34852,4064,9411,4064,1,15,38,78914
용두역,승차,355,596,213,19582,16848,9820,6280,13135,3167,2,61,129,70188
용두역,하차,87,468,505,9358,14853,21581,6914,13537,3309,8,64,93,70777
용마산역,승차,1545,2777,885,70520,32651,17194,17410,15002,3502,3,5,3,161497
용마산역,하차,890,2402,2207,16917,33739,63247,9086,19911,9946,1,4,4,158354
우장산역,승차,5483,18383,7163,149553,89602,41370,37609,52064,9986,6,6,7,411232
우장산역,하차,5573,11465,11991,41739,84437,149366,23275,58344,22144,5,9,8,408356
월곡역,승차,3310,3944,1318,111943,73827,52949,29039,33423,7894,6,20,18,317691
월곡역,하차,572,4497,3838,47669,68620,116763,16087,38650,15016,2,17,15,311746
월드컵경기장역,승차,427,2862,10123,21730,30572,63438,10684,31850,9669,7,140,210,181712
월드컵경기장역,하차,486,9082,5916,18515,60614,55856,14426,30322,6047,21,195,92,201572
을지로3가역,승차,2145,8337,4358,76475,336602,462880,12318,71623,29156,3212,6008,2216,1015330
을지로3가역,하차,1870,7335,4061,472744,238758,166956,52123,50456,5828,688,4866,5379,1011064
을지로4가역,승차,1239,4090,2193,52607,205121,184954,12181,70939,26813,1919,3717,1453,567226
을지로4가역,하차,974,4201,2369,225342,134616,82750,52790,50866,4555,601,3477,3541,566082
을지로입구역,승차,2575,13384,8057,83355,484654,675161,8714,65613,25157,3910,11697,7840,1390117
을지로입구역,하차,2641,12597,7906,701033,378638,195626,36980,50213,5456,1410,11703,8868,1413071
응암역,승차,3263,6595,2604,206928,100874,50322,54101,55046,11911,5,28,6,491683
응암역,하차,1606,5705,5886,38641,100646,211030,23074,66035,31487,3,11,26,484150
이대역,승차,1588,6104,4652,104326,157497,104038,13964,27959,6902,216,1231,479,428956
이대역,하차,1931,6971,4289,98591,146804,155949,18680,24622,8601,263,1399,547,468647
이수역,승차,1659,5361,3461,106882,130559,137444,21752,44665,14270,7,30,19,466109
이수역,하차,1352,5919,3259,99200,128723,139309,22359,41959,13558,5,21,22,455686
이촌역,승차,1527,16702,3200,39863,107129,53683,12791,28471,7106,24,1628,453,272577
이촌역,하차,5904,13345,2790,65353,98541,54409,17641,25298,7916,333,1490,75,293095
이태원역,승차,830,3113,2652,44635,104255,145767,7723,15011,5397,570,2215,2202,334370
이태원역,하차,919,3647,2190,81759,118281,137000,11556,11990,4689,313,2513,2956,377813
일원역,승차,3991,11888,2557,68558,105917,35473,21149,38468,6794,0,3,5,294803
일원역,하차,4457,5230,7238,79102,61522,62083,23010,32625,11037,4,5,1,286314
자양역,승차,1714,6313,8997,77531,56065,68396,19245,23375,7379,7,88,119,269229
자양역,하차,2397,7254,5980,31214,66222,97342,12011,26286,11580,6,80,60,260432
잠실나루역,승차,4214,7741,1729,118917,126852,61732,27449,47467,9094,23,60,27,405305
잠실나루역,하차,1548,6274,6034,93677,89384,110113,26373,41908,15083,48,99,43,390584
잠실새내역,승차,8760,16588,9990,205893,177384,156166,34845,60428,16531,63,156,141,686945
잠실새내역,하차,3354,20699,12044,81280,212726,239088,26674,61822,21536,23,252,148,679646
잠실역,승차,11727,77977,78439,522764,909218,1018781,60016,186057,61387,381,6278,7739,2940764
잠실역,하차,45900,82774,42603,696337,1029727,757719,78254,179948,41295,2930,8704,2204,2968395
잠원역,승차,1863,3954,1220,41421,41079,21918,10655,16719,3695,14,84,71,142693
잠원역,하차,636,3110,3819,26721,30815,42309,10237,13775,5435,24,95,56,137032
장승배기역,승차,1302,2933,1311,91421,57886,34408,27491,34917,7857,3,8,3,259540
장승배기역,하차,814,2707,2195,35974,53239,87105,18625,38800,13758,7,10,4,253238
장암역,승차,700,678,151,41813,13676,5771,3477,9821,2460,0,0,0,78547
장암역,하차,73,393,432,6604,7916,10678,4612,7049,1120,1,3,0,38881
장지역,승차,3039,9037,4902,139870,130669,113616,27796,46152,13653,28,94,33,488889
장지역,하차,2512,7520,4814,118700,111943,124816,20927,46217,15885,3,88,68,453493
장한평역,승차,3128,4510,1763,185659,133308,108554,28970,48239,21942,338,462,294,537167
장한평역,하차,707,4398,4034,118686,115767,183906,35546,48753,16943,21,242,748,529751
제기동역,승차,1154,1946,675,72577,90514,56658,45824,167099,34601,46,216,84,471394
제기동역,하차,499,1836,1262,72709,69699,66146,72633,174770,16271,44,155,95,476119
종각역,승차,767,9839,7694,42928,354484,510193,14620,92000,32191,847,2269,1136,1068968
종각역,하차,3549,10945,2455,566815,244380,96816,56474,64792,8136,425,2076,1360,1058223
종로3가역,승차,2150,11870,6940,71550,413971,518980,38169,272882,103330,2264,5169,2159,1449434
종로3가역,하차,3045,12918,4309,366898,434937,211230,122074,259184,22113,737,4777,4000,1446222
종로5가역,승차,656,5222,2593,34837,210889,173838,26382,160938,39534,918,5016,2472,663295
종로5가역,하차,1343,4595,1511,194055,157345,61638,75607,133976,11197,946,3613,1935,647761
종합운동장역,승차,1514,11006,47312,58350,71087,254623,13633,26823,10483,13,213,518,495575
종합운동장역,하차,6421,47108,12896,45087,247886,135876,18259,26506,8362,30,570,224,549225
중계역,승차,3479,9123,2611,165572,84115,38897,39798,43705,8094,0,2,1,395397
중계역,하차,3720,5081,4954,40936,72187,145698,24859,42743,21057,0,1,1,361237
중곡역,승차,1879,7178,1719,107199,72861,47031,26836,29990,8892,14,26,4,303629
중곡역,하차,1996,2790,2590,55116,59130,98388,17212,34716,15138,0,13,26,287115
중화역,승차,2227,4656,1755,114211,66072,38522,27346,30934,7984,4,2,2,293715
중화역,하차,1309,3279,3765,37256,62878,111125,15786,34471,15413,1,1,7,285291
증산역,승차,2073,3498,1140,109775,55441,27185,34191,31769,6342,0,10,9,271433
증산역,하차,490,3114,3512,21172,54533,112541,14151,38843,19820,0,9,12,268197
지축역,승차,3052,6088,2343,85172,49531,28108,15408,16199,4277,3,14,1,210196
지축역,하차,1114,5433,5739,27102,48667,85334,8943,16905,8598,5,12,10,207862
창동역,승차,5614,13272,5956,229942,166874,108366,70256,113795,36877,0,33,18,751003
창동역,하차,3563,11357,10473,93174,179111,265686,55304,132116,42842,2,23,27,793678
창신역,승차,1323,2751,726,41170,19893,9774,10114,8053,1991,7,12,7,95821
창신역,하차,2357,1164,1227,10982,15182,27597,4516,9463,4897,1,5,34,77425
천왕역,승차,4573,7646,1508,145157,63985,29398,30033,25518,4761,6,7,7,312599
천왕역,하차,2471,5644,5908,33741,67050,125155,11564,33632,15643,7,4,8,300827
천호역,승차,4013,12586,8923,246540,277957,242968,59274,144773,46499,20,105,57,1043715
천호역,하차,2441,16082,9312,192200,286307,332363,60846,152475,36547,4,88,68,1088733
철산역,승차,4151,10212,4835,231652,136989,94551,39404,61905,13910,7,36,12,597664
철산역,하차,1742,9245,8815,82230,146030,245264,32958,57777,23191,9,11,22,607294
청구역,승차,1389,2693,1216,48488,55945,61256,15674,21107,7028,64,233,111,215204
청구역,하차,521,2721,1793,61877,46547,50620,14345,19667,7539,34,202,208,206074
청담역,승차,960,4692,3532,37470,166318,210174,18146,43476,14655,78,368,193,500062
청담역,하차,2848,5621,1868,305321,100887,51865,37105,27020,8750,81,300,233,541899
청량리역,승차,2833,4905,1929,149677,133963,81002,54107,184072,39253,87,248,118,652194
청량리역,하차,1784,4925,3389,77248,134341,142447,67346,187702,28409,53,238,172,648054
총신대입구역,승차,2268,6837,3766,140502,122322,110349,44588,81436,22777,13,65,51,534974
총신대입구역,하차,2026,6817,4384,88502,141064,177273,35037,92411,29319,13,81,53,576980
충무로역,승차,2597,6605,4395,83418,273350,326285,14597,62490,30337,2902,4840,1772,813588
충무로역,하차,2191,7524,4625,340649,217245,151085,50174,49465,8422,520,4275,5125,841300
충정로역,승차,1549,3862,1366,78192,124263,126922,19918,32169,7901,126,302,176,396746
충정로역,하차,1507,3101,2795,171537,84359,88830,20199,28611,11631,64,250,238,413122
태릉입구역,승차,2148,5128,2359,128349,104641,69909,28965,40031,12091,0,9,22,393652
태릉입구역,하차,1163,4870,4372,55638,95907,153077,19893,43627,15465,17,5,10,394044
하계역,승차,3914,11263,3970,188643,118886,55154,40207,59732,13448,14,17,3,495251
하계역,하차,3632,7496,6631,52217,102026,178930,27255,57854,23251,0,5,24,459321
하남검단산역,승차,2783,9083,3438,52303,40044,30140,24207,26248,6106,5,61,61,194479
하남검단산역,하차,3141,6024,5427,22606,39849,52539,13455,30407,12007,8,39,16,185518
하남시청역,승차,2872,7986,3317,71090,46138,27253,30784,35644,8961,8,22,4,234079
하남시청역,하차,2043,5560,5960,22585,38547,72115,18184,40634,16669,9,9,28,222343
하남풍산역,승차,1320,4415,1733,29424,31364,24936,11092,17995,5015,0,11,9,127314
하남풍산역,하차,1191,3060,2922,29642,24661,31957,10272,17134,6586,1,4,3,127433
학동역,승차,705,4127,3633,35385,203574,315669,12308,38689,12813,40,231,166,627340
학동역,하차,2372,4601,1648,403856,126518,50149,30896,24053,5486,31,207,149,649966
학여울역,승차,593,4007,813,11555,39982,17424,5393,9483,2278,0,9,15,91552
학여울역,하차,1924,2894,625,26876,31576,12648,5278,8299,3235,9,12,3,93379
한강진역,승차,196,4182,3067,14506,100419,143009,3171,9204,3113,39,1576,891,283373
한강진역,하차,1214,4774,1740,108581,147541,51388,8057,5525,1537,198,2673,383,333611
한성대입구역,승차,2763,8196,2876,99923,114567,70313,26143,36777,9024,30,127,52,370791
한성대입구역,하차,3350,5425,4424,66102,92249,112254,19126,35520,14441,18,83,116,353108
한양대역,승차,564,3509,1601,26950,97808,67785,2718,7143,2219,23,228,93,210641
한양대역,하차,1940,2458,1239,94382,70445,39455,5923,5623,1220,56,205,77,223023
합정역,승차,4151,19763,17039,215536,405148,582007,28899,55546,20332,420,2154,1584,1352579
합정역,하차,4936,26421,12405,349444,505463,425957,31570,52968,17830,377,2097,1490,1430958
행당역,승차,2748,4524,1290,93432,47065,23660,24217,22923,4227,3,26,21,224136
행당역,하차,716,4298,3067,19648,45836,78983,9160,25270,11834,6,27,20,198865
혜화역,승차,2200,26344,25247,74511,335163,444535,28177,75622,19792,135,646,440,1032812
혜화역,하차,9431,34981,8539,257833,427245,190880,54324,56308,10738,156,682,563,1051680
홍대입구역,승차,7072,62588,86062,271359,672543,966764,26907,49704,18468,3280,13506,12193,2190446
홍대입구역,하차,16900,116224,30776,363687,1032728,692730,28331,47506,17279,2444,17684,12806,2379095
홍제역,승차,4679,7026,2117,178298,110475,54317,53770,67441,14464,33,74,29,492723
홍제역,하차,1004,6516,5917,47778,101462,171014,28135,74516,32015,13,57,62,468489
화곡역,승차,6516,11208,4021,352054,171653,89132,67236,67254,14803,10,16,12,783915
화곡역,하차,1301,9159,10128,70654,161648,333339,29604,75217,37910,3,14,22,728999
화랑대역,승차,3124,6926,2105,149207,69511,26368,23433,21779,4430,4,35,6,306928
화랑대역,하차,2163,4130,3994,25230,53270,111567,10667,22279,11501,2,10,17,244830
회현역,승차,765,5935,1882,33258,257039,239642,15449,146300,21272,1651,4832,1665,729690
회현역,하차,1442,6031,1344,322267,185559,47411,65052,111465,6506,984,4867,2459,755387
효창공원앞역,승차,1021,2858,956,58930,52825,45270,14260,18256,4200,7,47,26,198656
효창공원앞역,하차,952,1919,1629,42329,40250,53872,9204,17673,6924,9,32,26,174819
