month,역명,평균면적당 임대료_공유오피스,평균면적당 임대료_기타,평균면적당 임대료_무인프린트,평균면적당 임대료_밀키트,평균면적당 임대료_사무실,평균면적당 임대료_식음료,평균면적당 임대료_의약업,평균면적당 임대료_패션잡화,평균면적당 임대료_편의점,평균면적당 임대료_플라워,평균면적당 임대료_화상면접,평균면적당 임대료_화장품,공실수,점포수_공유오피스,점포수_기타,점포수_무인프린트,점포수_밀키트,점포수_사무실,점포수_식음료,점포수_의약업,점포수_패션잡화,점포수_편의점,점포수_플라워,점포수_화상면접,점포수_화장품
2,동묘앞역,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333333,0.0,0.0,29486.558139534885,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2,디지털미디어시티역,0.0,36437.142857142855,0.0,0.0,0.0,45000.0,28716.950527169505,57063.21112515803,138627.36363636365,0.0,0.0,51034.42424242424,2,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
2,마들역,9190.216731686172,7106.628242074928,15303.030303030304,0.0,0.0,37777.77777777778,0.0,36122.44897959184,185368.7707641196,14139.39393939394,0.0,0.0,1,1.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
2,마포구청역,0.0,0.0,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2,면목역,0.0,0.0,0.0,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
2,미아사거리역,0.0,82841.40102321921,0.0,0.0,0.0,321600.1715492214,53054.66237942122,159440.64729140344,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0
2,미아역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,봉화산역,0.0,45243.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723405,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,불광역,0.0,20399.756246191348,38491.147036181676,0.0,0.0,56632.608695652176,0.0,44463.53139960575,29943.5,0.0,0.0,60390.53694843169,3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
2,사가정역,0.0,48386.477141759504,0.0,0.0,10662.100456621005,97742.18279569893,0.0,44088.50574712643,347843.83731760323,48377.455166524334,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
2,사당역,0.0,76753.59062042013,0.0,0.0,0.0,250579.45655511206,251631.87855787476,133621.64476086164,0.0,169032.25806451612,0.0,450935.04851004854,6,0.0,4.0,0.0,0.0,0.0,8.0,2.0,16.0,0.0,1.0,0.0,1.0
2,상계역,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.349887321594,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2,상봉역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58007.39570571926,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
2,상수역,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,서대문역,0.0,54485.93350383631,44000.0,0.0,0.0,253451.17845117842,0.0,0.0,194357.54189944133,56512.890094979644,0.0,0.0,2,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2,서초역,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
2,석계역,0.0,77395.9696969697,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,송정역,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57849.5367987648,55227.75548737314,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
2,수락산역,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.15628299894,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,숙대입구역,0.0,0.0,0.0,0.0,0.0,91902.83400809717,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,숭실대입구역,0.0,47562.642857142855,0.0,0.0,0.0,161311.080835604,0.0,43371.22784810127,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2,신당역,0.0,77272.72727272728,25050.923076923078,0.0,0.0,88609.97547015535,0.0,58619.17820953798,136409.35,66166.66666666667,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
2,신대방삼거리역,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,65687.33999649306,252978.63662847155,0.0,0.0,41961.642857142855,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
2,신림역,0.0,0.0,0.0,0.0,0.0,554225.8214285715,0.0,365357.14285714284,0.0,568750.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2,신용산역,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.800433839475,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2,신정역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,신촌역,0.0,0.0,0.0,0.0,0.0,426970.50031139713,323014.28571428574,449734.693877551,353961.34624043223,391825.0,0.0,534323.0909090909,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
2,신풍역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,아차산역,0.0,0.0,0.0,0.0,0.0,94255.3901598245,0.0,81981.84217139985,162273.67688022286,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
2,어린이대공원역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,여의도역,0.0,68929.93630573248,0.0,0.0,0.0,104355.7168784029,0.0,0.0,130036.88989784336,123860.00000000001,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2,역촌역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82067.39682539682,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,영등포구청역,18441.10082961072,0.0,0.0,0.0,0.0,160904.09169850644,0.0,238616.91657054977,72706.0879697058,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
2,오목교역,0.0,68053.3931859673,0.0,0.0,0.0,0.0,0.0,0.0,128177.43047575271,0.0,0.0,0.0,1,0.0,22.0,0.0,0.0,0.0,13.0,0.0,8.0,1.0,1.0,0.0,0.0
2,왕십리역,12529.485294117647,125733.83233532935,0.0,0.0,11356.0,102948.85532216191,0.0,65088.043075887595,78490.9264565425,54976.40776699029,0.0,78064.28009441384,2,1.0,1.0,0.0,0.0,1.0,4.0,0.0,7.0,2.0,1.0,0.0,1.0
2,용마산역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176068.75,0.0,0.0,23816.054545454546,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2,월곡역,0.0,0.0,0.0,0.0,0.0,29270.332427346853,0.0,96000.0,234003.0,0.0,0.0,22681.96551724138,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
2,을지로3가역,0.0,51664.38356164384,0.0,0.0,0.0,75515.05546751189,0.0,94912.94752329573,0.0,55352.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0
2,을지로4가역,0.0,45177.53047164812,0.0,0.0,11432.580328328888,51237.40112994351,0.0,35982.751185855974,214065.18010291597,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0
2,을지로입구역,0.0,340426.56012176565,0.0,0.0,0.0,258408.63960867265,349431.8181818182,187603.25586376782,871686.046511628,119460.0,0.0,0.0,2,0.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0
2,이수역,0.0,17824.83108108108,0.0,0.0,13541.666666666666,166501.68993387217,0.0,95405.77659283567,271554.486586494,90640.0,0.0,0.0,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
2,일원역,0.0,0.0,0.0,0.0,9042.553191489362,0.0,62627.13371266003,0.0,191304.34782608695,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2,잠실새내역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175411.52263374484,194349.49290060854,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,장지역,0.0,0.0,0.0,0.0,0.0,128755.79598145286,0.0,0.0,235112.01704545453,194552.52918287937,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2,종각역,0.0,0.0,0.0,0.0,0.0,321451.509312781,253582.0391627279,99827.13915298185,223867.57679180888,199784.07557354926,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
2,종로3가역,0.0,231868.13186813187,0.0,0.0,0.0,292652.29537366546,67228.15116709893,175502.5,222252.37449118047,125263.49030470914,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0
2,종합운동장역,0.0,74217.53097751262,0.0,0.0,0.0,122896.8,0.0,0.0,96838.67832847424,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2,중화역,0.0,35601.270191909425,47508.0,0.0,0.0,40698.23434991974,0.0,45536.532433084154,258314.81481481483,0.0,0.0,0.0,3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
2,증산역,0.0,47789.18918918919,0.0,0.0,0.0,0.0,0.0,101741.93548387097,206277.5357142857,0.0,0.0,48766.24137931035,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2,창동역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160230.21582733814,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2,청담역,0.0,36977.27272727272,0.0,0.0,0.0,52280.29375764994,0.0,29660.173864534423,317911.348872755,50723.97142857143,0.0,54135.82653061225,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0
2,총신대입구역,0.0,79069.52965235173,56233.128834355826,0.0,11411.042944785275,181954.9453376206,0.0,93770.8042808497,0.0,0.0,0.0,217535.19553072625,3,0.0,3.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0
2,충무로역,0.0,0.0,0.0,0.0,12881.35593220339,170303.95238095237,0.0,0.0,182795.69892473117,107025.4506892895,0.0,219462.30183893468,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
2,충정로역,0.0,0.0,15511.892450879006,0.0,13095.238095238095,234133.33333333334,0.0,17435.217302591307,85800.0,0.0,0.0,217989.854517611,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
2,태릉입구역,0.0,44948.48484848485,23162.41935483871,0.0,0.0,42000.0,0.0,68114.28571428571,258585.89122240173,23245.846153846152,0.0,20413.78,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0
2,학동역,0.0,0.0,0.0,0.0,0.0,119441.15029982591,56812.244897959186,70278.01767535518,279604.32822362485,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
2,한양대역,0.0,54519.42286348502,0.0,0.0,8931.623931623932,228057.5539568345,0.0,0.0,188888.88888888888,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,행당역,0.0,0.0,0.0,0.0,0.0,47028.6447199658,0.0,0.0,98769.8986975398,40800.90791180285,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2,홍제역,0.0,34393.04219096965,0.0,0.0,0.0,155953.60824742267,0.0,67857.14285714286,0.0,0.0,0.0,0.0,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,회현역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182862.74509803922,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2,효창공원앞역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150826.58139534883,0.0,0.0,31754.74193548387,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3,가락시장역,0.0,51008.06451612903,0.0,0.0,0.0,74238.10567857926,0.0,78600.4601226994,158589.72727272726,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
3,강남구청역,0.0,35320.97457627119,0.0,0.0,0.0,0.0,20945.194598888007,65105.61538461538,252984.4827586207,41610.05454545454,0.0,0.0,2,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0
3,강동구청역,0.0,0.0,0.0,0.0,0.0,53544.65624330692,0.0,49594.155844155845,211822.63333333333,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,강동역,0.0,0.0,0.0,0.0,0.0,189500.0,0.0,114553.75253549697,114084.8760041914,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
3,건대입구역,0.0,21885.805172652254,0.0,0.0,0.0,163841.65598185227,276490.06622516556,169864.40677966102,285556.91171297926,141701.0661866519,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0
3,공덕역,19360.458353868897,35757.63030848539,40441.17647058824,0.0,0.0,133760.25688073394,0.0,80841.76661492874,229253.27052489907,50884.5180584311,0.0,292916.6666666667,3,6.0,10.0,1.0,0.0,0.0,5.0,0.0,11.0,2.0,4.0,0.0,1.0
3,광흥창역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99811.7,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,교대역,0.0,19931.73888860798,0.0,0.0,6500.901829425406,186244.20062695927,0.0,76689.3191623698,47540.22988505747,54637.342908438055,0.0,0.0,1,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0
3,구산역,0.0,0.0,0.0,27230.666666666668,0.0,0.0,0.0,0.0,157480.69277108432,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,군자역,0.0,0.0,0.0,0.0,0.0,161602.82732447816,0.0,75587.26737953216,271626.9609631521,147611.06451612903,0.0,80591.00067159167,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0
3,굽은다리역,0.0,13549.448275862069,0.0,0.0,0.0,50268.25442927679,0.0,73093.2326459483,120250.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,남구로역,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,53125.0,250324.32432432432,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,노원역,0.0,69416.20731707317,0.0,0.0,15865.689865689865,61838.35400793401,0.0,51604.499103253904,358679.7824116047,0.0,0.0,0.0,1,0.0,3.0,0.0,0.0,2.0,6.0,0.0,12.0,1.0,0.0,0.0,0.0
3,논현역,0.0,84000.0,0.0,0.0,0.0,102200.95758151314,63774.375,99125.92592592593,298266.29339305713,0.0,0.0,90305.08695652174,2,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
3,단대오거리역,0.0,46220.77215878195,0.0,0.0,0.0,0.0,0.0,50339.59248901318,191860.27692307692,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,당산역,0.0,0.0,0.0,0.0,0.0,163211.88210721745,0.0,0.0,102177.3288439955,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3,대림역,0.0,743469.5244474213,0.0,0.0,0.0,414239.2668842581,0.0,233158.83116439526,394348.98000403953,111088.6656130052,0.0,186264.22802850357,1,0.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,2.0,2.0,0.0,1.0
3,대청역,0.0,0.0,0.0,0.0,0.0,94573.46862081924,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,대흥역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65720.1740325166,159698.73333333334,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,독바위역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58778.01916932907,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,동대문역,0.0,0.0,0.0,0.0,0.0,175363.56799037303,0.0,151835.57878052405,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
3,동대입구역,0.0,24843.564356435643,0.0,0.0,9314.614465032875,29034.048297585126,0.0,0.0,70481.220657277,0.0,0.0,0.0,3,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3,동묘앞역,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333333,0.0,0.0,29486.558139534885,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3,디지털미디어시티역,0.0,14170.0,0.0,0.0,0.0,45000.0,28716.950527169505,57063.21112515803,138627.36363636365,0.0,0.0,51034.42424242424,1,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
3,마들역,9190.216731686172,7106.628242074928,15303.030303030304,0.0,0.0,37777.77777777778,0.0,23076.923076923078,185368.7707641196,14139.39393939394,0.0,0.0,2,1.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
3,마포구청역,0.0,0.0,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3,면목역,0.0,0.0,0.0,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
3,미아사거리역,0.0,82841.40102321921,0.0,0.0,0.0,321600.1715492214,53054.66237942122,159440.64729140344,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0
3,미아역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,봉화산역,0.0,41851.851851851854,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723405,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,불광역,0.0,20399.756246191348,38491.147036181676,0.0,0.0,56632.608695652176,0.0,44463.53139960575,29943.5,0.0,0.0,60390.53694843169,3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
3,사가정역,0.0,48386.477141759504,0.0,0.0,10662.100456621005,97742.18279569893,0.0,44088.50574712643,347843.83731760323,48377.455166524334,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
3,사당역,0.0,76753.59062042013,0.0,0.0,0.0,250579.45655511206,251631.87855787476,134959.94496715782,0.0,169032.25806451612,0.0,450935.04851004854,5,0.0,4.0,0.0,0.0,0.0,8.0,2.0,17.0,0.0,1.0,0.0,1.0
3,상계역,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.349887321594,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
3,상봉역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58007.39570571926,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
3,상수역,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,서대문역,0.0,54485.93350383631,44000.0,0.0,0.0,253451.17845117842,0.0,0.0,194357.54189944133,56512.890094979644,0.0,0.0,2,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
3,서초역,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
3,석계역,0.0,77395.9696969697,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,성수역,0.0,51892.5518925519,0.0,0.0,0.0,170129.25170068027,0.0,93000.0,0.0,203931.20393120393,0.0,141285.98591549296,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
3,송정역,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57849.5367987648,55227.75548737314,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
3,수락산역,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.15628299894,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,숙대입구역,0.0,0.0,0.0,0.0,0.0,91902.83400809717,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,숭실대입구역,0.0,47562.642857142855,0.0,0.0,0.0,161311.080835604,0.0,43371.22784810127,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
3,신금호역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81208.48237097598,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,신당역,0.0,80000.0,25050.923076923078,0.0,0.0,88609.97547015535,0.0,58619.17820953798,136409.35,66166.66666666667,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
3,신대방삼거리역,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,58278.864389352224,252978.63662847155,0.0,0.0,41961.642857142855,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
3,신림역,0.0,0.0,0.0,0.0,0.0,554225.8214285715,0.0,365357.14285714284,0.0,568750.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
3,신용산역,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.800433839475,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
3,신정역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,신촌역,0.0,0.0,0.0,0.0,0.0,426970.50031139713,323014.28571428574,449734.693877551,353961.34624043223,0.0,0.0,534323.0909090909,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
3,신풍역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,아차산역,0.0,0.0,0.0,0.0,0.0,94255.3901598245,0.0,81981.84217139985,162273.67688022286,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
