역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
구로디지털단지역,하차,2047,8592,10112,432340,329440,511916,44843,98864,31548,16.0,154.0,273.0,1470145.0
구산역,승차,1669,5706,3781,85010,44247,19851,20714,26310,3888,1.0,9.0,0.0,211186.0
구산역,하차,1575,5455,2753,12107,31766,58686,9082,31923,12524,4.0,5.0,3.0,165883.0
구의역,승차,3381,8282,3808,261314,175393,108470,38046,47461,12318,15.0,78.0,61.0,658627.0
구의역,하차,1253,7734,6635,92217,160816,274563,20620,56461,21355,10.0,69.0,64.0,641797.0
구파발역,승차,5291,14500,5474,216455,140558,74391,38324,70492,13111,3.0,48.0,30.0,578677.0
구파발역,하차,1986,13780,10069,68333,138468,211367,29609,66985,20937,20.0,68.0,3.0,561625.0
군자역,승차,2673,7416,3862,243321,179258,160500,37355,58992,20979,26.0,113.0,30.0,714525.0
군자역,하차,1118,7162,4926,103393,170182,263070,24527,62940,20975,33.0,101.0,41.0,658468.0
굽은다리역,승차,1618,5834,3272,87532,57277,35173,29152,38269,8337,2.0,7.0,9.0,266482.0
굽은다리역,하차,1179,5514,3960,25479,55022,93339,14617,40530,15833,1.0,12.0,8.0,255494.0
금호역,승차,1745,3856,904,82478,51140,27185,19770,25565,4977,6.0,56.0,11.0,217693.0
금호역,하차,693,2910,2664,18237,50683,78701,9867,28272,11254,13.0,43.0,13.0,203350.0
길동역,승차,907,3428,2147,58619,50155,33785,22433,41685,9537,44.0,53.0,0.0,222793.0
길동역,하차,1006,3162,2262,30772,48562,69245,18614,44329,12425,3.0,50.0,41.0,230471.0
길음역,승차,6720,15573,5924,216297,128540,63652,44130,57454,11577,6.0,16.0,16.0,549905.0
길음역,하차,2939,13818,11929,54003,122183,218389,21297,67231,25316,1.0,31.0,18.0,537155.0
김포공항역,승차,1396,8628,5257,46776,86984,79132,6747,27644,8660,39.0,744.0,305.0,272312.0
김포공항역,하차,2208,8915,2483,60314,78023,28132,10198,25455,3459,190.0,443.0,120.0,219940.0
까치산역,승차,5048,10468,3486,345487,161363,75863,66689,68012,12963,23.0,79.0,13.0,749494.0
까치산역,하차,1245,8326,8764,47426,164360,343731,22160,88027,39192,5.0,60.0,32.0,723328.0
낙성대역,승차,3053,9429,4179,291348,193670,121276,38047,50654,10927,9.0,30.0,17.0,722639.0
낙성대역,하차,2466,7060,5537,87284,170243,321629,22209,57106,22256,9.0,27.0,23.0,695849.0
남구로역,승차,1459,3346,1302,98927,107204,121645,20545,29346,8653,82.0,119.0,26.0,392654.0
남구로역,하차,796,2825,2211,164838,90021,88464,16905,30729,10780,21.0,130.0,86.0,407806.0
남부터미널역,승차,4865,19160,10558,114271,290055,266702,24229,65934,23396,112.0,325.0,87.0,819694.0
남부터미널역,하차,5303,20466,8395,300293,234410,147845,42884,57686,13571,48.0,190.0,171.0,831262.0
남성역,승차,1730,3865,1797,120088,67160,34510,29348,35623,6463,0.0,7.0,1.0,300592.0
남성역,하차,931,3145,2587,28031,63963,113369,14428,41312,15779,0.0,4.0,0.0,283549.0
남위례역,승차,1566,4556,1920,55565,48844,39305,11071,16729,3907,3.0,16.0,12.0,183494.0
남위례역,하차,1590,3909,3206,38175,43493,63424,7791,16330,7139,6.0,18.0,11.0,185092.0
남태령역,승차,311,468,88,8441,12932,6658,2810,4746,495,0.0,2.0,0.0,36951.0
남태령역,하차,49,211,147,11397,5754,5807,1586,4217,1595,0.0,0.0,1.0,30764.0
남한산성입구역,승차,3892,7085,1746,143674,76824,35574,33459,32601,5377,2.0,12.0,0.0,340246.0
남한산성입구역,하차,999,4792,5405,39973,62826,124591,13122,38622,15801,3.0,6.0,3.0,306143.0
내방역,승차,1060,4818,2516,63424,107957,123348,18298,40560,11023,7.0,26.0,11.0,373048.0
내방역,하차,1467,4737,2520,146408,79542,74927,24237,33279,10318,2.0,14.0,27.0,377478.0
노원역,승차,7603,37225,33177,345938,389094,333198,81868,170578,44718,213.0,146.0,41.0,1443799.0
노원역,하차,10501,51455,25469,249743,437786,491329,77449,173238,51294,26.0,90.0,214.0,1568594.0
녹번역,승차,3575,6540,1867,191554,84723,38836,31849,36265,5814,11.0,42.0,10.0,401086.0
녹번역,하차,492,5578,5402,30515,80190,169952,12301,40482,19794,8.0,10.0,23.0,364747.0
녹사평역,승차,341,1929,1090,16346,42535,57886,5155,8860,2465,44.0,311.0,244.0,137206.0
녹사평역,하차,479,1993,872,36436,50719,33924,5008,8422,2681,33.0,255.0,182.0,141004.0
논현역,승차,535,3494,4440,37850,146716,235925,8538,24051,9055,20.0,97.0,75.0,470796.0
논현역,하차,1649,5612,2212,241347,123491,73897,16381,19160,4960,13.0,77.0,56.0,488855.0
단대오거리역,승차,3126,6341,1952,127592,68585,38242,30333,32464,6386,2.0,4.0,0.0,315027.0
단대오거리역,하차,649,4706,5032,36444,63149,127192,13295,40368,15028,1.0,6.0,7.0,305877.0
답십리역,승차,2092,4237,1228,166176,102760,63274,27138,42453,10401,37.0,102.0,50.0,419948.0
답십리역,하차,541,3270,3000,63726,87121,147123,18608,44280,14176,31.0,64.0,92.0,382032.0
당고개역,승차,2051,4676,1636,98851,55245,25114,27733,35034,6789,3.0,6.0,5.0,257143.0
당고개역,하차,553,3092,3851,21959,42963,82667,14105,38005,16087,2.0,3.0,1.0,223288.0
당산역,승차,2582,5817,2075,139113,132966,120168,15316,29653,9460,7.0,51.0,19.0,457227.0
당산역,하차,988,5248,5088,130593,127909,196612,16400,32143,11006,11.0,46.0,28.0,526072.0
대림역,승차,3733,9720,3639,305628,271223,159899,54894,85959,20539,155.0,542.0,155.0,916086.0
대림역,하차,1657,8831,6597,156450,299882,296517,42766,94634,28469,89.0,492.0,262.0,936646.0
대청역,승차,2951,7557,2231,84652,73640,47032,20648,31094,6769,1.0,6.0,7.0,276588.0
대청역,하차,1511,5383,6222,50306,54368,87910,13703,30323,12803,0.0,5.0,6.0,262540.0
대치역,승차,2741,23771,35554,68547,77313,65652,20309,37502,9547,12.0,12.0,16.0,340976.0
대치역,하차,15274,33785,8740,55776,74481,75524,19380,34172,11340,12.0,38.0,10.0,328532.0
대흥역,승차,1237,6000,4681,48110,62934,56370,12176,25836,5288,8.0,35.0,31.0,222706.0
대흥역,하차,2579,7297,2664,57128,58049,59622,13640,22904,6698,1.0,37.0,30.0,230649.0
도곡역,승차,945,2429,1303,30407,45227,35374,6535,15822,3582,1.0,5.0,3.0,141633.0
도곡역,하차,1116,2807,1579,46092,33422,33239,8330,12502,3255,2.0,8.0,6.0,142358.0
도림천역,승차,509,1640,315,8828,9056,5821,2249,3739,985,,,,33142.0
도림천역,하차,662,1095,498,7988,7537,9519,2523,3914,1442,,,,35178.0
도봉산역,승차,2045,3504,817,112836,45773,18397,16264,23485,3347,0.0,1.0,2.0,226471.0
도봉산역,하차,465,3254,4218,26282,54925,118273,16245,34618,11711,2.0,3.0,2.0,269998.0
독립문역,승차,2001,8377,1630,43711,52895,27456,19863,38302,6280,5.0,74.0,5.0,200599.0
독립문역,하차,2472,5995,3031,41940,42156,44092,20642,34488,9748,16.0,54.0,18.0,204652.0
독바위역,승차,994,2349,517,31581,14247,5644,8517,9247,1647,4.0,6.0,2.0,74755.0
독바위역,하차,224,1302,1431,5736,13787,33463,4720,12719,6189,2.0,0.0,2.0,79575.0
돌곶이역,승차,1670,3542,1097,103571,61910,32045,21665,33189,7294,2.0,8.0,2.0,265995.0
돌곶이역,하차,598,2471,2539,32039,51614,93808,16210,33946,11194,2.0,7.0,1.0,244429.0
동대문역,승차,1487,16391,5769,80570,303736,194780,36522,167737,39500,455.0,3235.0,2714.0,852896.0
동대문역,하차,3019,18837,3148,203527,263134,131644,77227,143264,20154,677.0,4303.0,3574.0,872508.0
동대문역사문화공원역,승차,2102,22478,11098,96910,349570,356945,15308,74930,28050,3027.0,7659.0,5828.0,973905.0
동대문역사문화공원역,하차,4488,23694,6660,283806,311835,213500,44424,62408,9907,1078.0,6686.0,8879.0,977365.0
동대입구역,승차,498,4208,2155,22103,87525,96782,4949,20561,8101,218.0,699.0,266.0,248065.0
동대입구역,하차,2345,4863,1599,102039,84557,40860,14609,18937,3476,85.0,609.0,538.0,274517.0
동묘앞역,승차,1144,14351,4145,69985,151592,75255,22806,162427,21857,289.0,800.0,290.0,524941.0
동묘앞역,하차,1836,17447,2327,72799,143350,93392,42885,149654,11820,96.0,574.0,553.0,536733.0
동작역,승차,71,406,237,4116,10304,7982,2726,7654,1278,5.0,24.0,14.0,34817.0
동작역,하차,65,381,252,9454,8675,7580,4410,6680,986,5.0,19.0,24.0,38531.0
둔촌동역,승차,1243,4582,2716,62152,60793,39470,18770,35362,9283,7.0,64.0,25.0,234467.0
둔촌동역,하차,648,4071,3042,44524,49754,68350,15836,36595,11643,7.0,68.0,21.0,234559.0
디지털미디어시티역,승차,2803,5454,1470,133235,93276,81782,22161,26821,6344,36.0,35.0,15.0,373432.0
디지털미디어시티역,하차,814,4963,5608,126495,78234,135023,13427,29501,12979,5.0,31.0,69.0,407149.0
뚝섬역,승차,1231,10677,6619,62025,208122,290360,14214,31901,9691,14.0,633.0,372.0,635859.0
뚝섬역,하차,2025,12112,3713,282239,201396,102793,21373,26357,8005,76.0,581.0,111.0,660781.0
마곡역,승차,2699,6839,3172,59384,102669,89828,14071,23781,4950,11.0,29.0,11.0,307444.0
마곡역,하차,889,6766,5013,119858,66674,67774,13422,20386,7843,10.0,26.0,5.0,308666.0
마들역,승차,2590,5945,2208,152069,67320,25051,35683,43489,6298,0.0,1.0,0.0,340654.0
마들역,하차,1070,4578,3777,21212,63904,139648,15870,48366,19677,0.0,0.0,5.0,318107.0
마장역,승차,981,2447,697,44960,37956,26650,12239,24693,5034,0.0,174.0,268.0,156099.0
마장역,하차,365,1643,1522,25504,33144,44038,12861,22039,6158,2.0,217.0,220.0,147713.0
마천역,승차,2024,3893,836,82284,33212,16512,25276,24477,4351,0.0,5.0,2.0,192872.0
마천역,하차,269,2799,3551,16700,32090,68357,11118,29552,14653,0.0,4.0,4.0,179097.0
마포구청역,승차,2093,4729,2222,123290,96080,74121,28205,37345,8402,16.0,64.0,23.0,376590.0
마포구청역,하차,902,4605,3093,64491,80031,120310,16341,37411,14057,9.0,49.0,27.0,341326.0
마포역,승차,1902,3802,1502,85989,109795,121417,16390,34689,10315,259.0,704.0,188.0,386952.0
마포역,하차,548,3608,2894,127040,93569,104839,17655,32941,10289,31.0,354.0,604.0,394372.0
망원역,승차,1732,7148,4206,84484,119398,123802,22113,45133,9313,53.0,474.0,126.0,417982.0
망원역,하차,1247,9281,3338,75946,157225,119782,17111,51202,12316,75.0,452.0,168.0,448143.0
매봉역,승차,1241,4127,1865,49826,90802,107016,17826,40372,9995,0.0,11.0,9.0,323090.0
매봉역,하차,1083,3446,2387,124637,60189,56022,21327,33047,9474,1.0,10.0,3.0,311626.0
먹골역,승차,1681,4759,1675,102372,63304,36697,24342,32779,7154,2.0,6.0,2.0,274773.0
먹골역,하차,610,3840,3402,27833,61928,107349,12737,38315,15003,2.0,2.0,6.0,271027.0
면목역,승차,2258,4939,1437,167395,82373,43071,34447,45549,10955,4.0,15.0,5.0,392448.0
면목역,하차,716,3566,3957,36124,86282,156860,20628,54811,18923,0.0,20.0,8.0,381895.0
명동역,승차,2151,18030,12372,63506,303838,359788,5684,46746,15816,5479.0,14528.0,11737.0,859675.0
명동역,하차,4940,24317,6278,262175,349322,164140,26167,40499,3975,3011.0,20725.0,15676.0,921225.0
명일역,승차,2165,6780,2153,83057,50020,27969,26042,34883,7433,2.0,3.0,0.0,240507.0
명일역,하차,1102,5166,4965,21550,49358,92792,16644,38740,14986,1.0,3.0,0.0,245307.0
모란역,승차,1005,2811,1910,23084,27653,24650,10037,36994,6378,5.0,11.0,0.0,134538.0
모란역,하차,603,2401,2407,14092,20541,25851,11051,25948,3479,2.0,6.0,3.0,106384.0
목동역,승차,2970,8602,7383,165180,103517,67108,28490,41430,9106,5.0,24.0,10.0,433825.0
목동역,하차,4284,9899,5795,54976,111516,195410,17312,44442,19094,3.0,15.0,8.0,462754.0
몽촌토성역,승차,582,2255,1346,44928,50044,47256,7378,19647,4767,25.0,44.0,25.0,178297.0
몽촌토성역,하차,557,2414,1217,53162,41762,51658,11208,15933,3889,6.0,23.0,32.0,181861.0
무악재역,승차,1103,1875,491,45450,24378,12937,12493,15055,2480,4.0,4.0,2.0,116272.0
무악재역,하차,172,1594,1798,9047,22665,47559,5745,18059,8168,0.0,5.0,1.0,114813.0
문래역,승차,2102,6010,3229,120903,157271,217610,19941,48195,12801,7.0,63.0,56.0,588188.0
문래역,하차,1437,5742,3907,223265,140675,149826,29115,40997,11000,15.0,72.0,59.0,606110.0
문정역,승차,1101,3960,3221,78552,186182,217744,13490,35159,9335,48.0,19.0,17.0,548828.0
문정역,하차,2060,3667,2497,301396,104369,97818,20797,29164,8304,8.0,34.0,35.0,570149.0
미사역,승차,3609,14232,10683,164961,113250,87029,28064,43889,9967,8.0,46.0,15.0,475753.0
미사역,하차,2449,16658,10539,56534,116691,200093,19230,43623,18546,3.0,27.0,28.0,484421.0
미아사거리역,승차,6323,17044,5496,235910,170556,108393,58861,92346,20390,7.0,45.0,15.0,715386.0
미아사거리역,하차,2314,13289,12144,73901,172608,261106,30620,104836,35496,5.0,39.0,22.0,706380.0
미아역,승차,2685,9639,3600,125778,95960,56612,37897,58744,12477,6.0,24.0,30.0,403452.0
미아역,하차,4451,5599,4495,56113,83418,126020,24689,64896,21430,12.0,36.0,18.0,391177.0
반포역,승차,1138,2978,1461,24959,53232,45985,6464,21243,6915,0.0,40.0,20.0,164435.0
반포역,하차,783,3163,1771,52315,40907,26951,12186,17092,3787,3.0,23.0,8.0,158989.0
발산역,승차,2141,11672,8466,75554,185414,214843,20665,62349,16684,85.0,149.0,38.0,598060.0
발산역,하차,2818,13074,7625,218432,150611,131035,30700,53510,11946,23.0,77.0,122.0,619973.0
방배역,승차,2213,8402,4568,71366,121640,114356,18681,40502,10017,1.0,26.0,12.0,391784.0
방배역,하차,2556,8438,4845,126964,100323,91849,23198,35070,10155,4.0,33.0,7.0,403442.0
방이역,승차,1299,7736,9573,43670,44227,43315,16736,24597,6432,1.0,6.0,4.0,197596.0
방이역,하차,2850,12282,3899,39259,43654,53032,12361,25618,9917,0.0,7.0,4.0,202883.0
방화역,승차,1931,4677,1217,64932,41037,18947,20182,27205,4121,6.0,13.0,1.0,184269.0
방화역,하차,371,3411,3561,19941,34020,63794,11219,28064,11269,1.0,9.0,8.0,175668.0
버티고개역,승차,386,808,419,15952,14554,11160,5003,6178,1564,0.0,12.0,19.0,56055.0
버티고개역,하차,158,983,802,9366,12668,18397,3718,7605,3190,0.0,19.0,7.0,56913.0
보라매역,승차,904,3293,1358,58929,48040,37157,8817,16437,4251,3.0,14.0,8.0,179211.0
보라매역,하차,699,3218,1967,36782,45768,65589,7246,18016,4954,1.0,17.0,10.0,184267.0
보문역,승차,964,2560,1009,72638,58163,39710,10900,14886,3472,19.0,44.0,9.0,204374.0
보문역,하차,701,2038,1585,36242,46058,73493,7627,14621,5613,5.0,17.0,46.0,188046.0
복정역,승차,1752,4484,1096,87181,61661,45225,12553,19048,5163,4.0,3.0,1.0,238171.0
복정역,하차,818,2702,3011,36790,51416,73957,11235,14574,7041,0.0,6.0,5.0,201555.0
봉천역,승차,2616,6146,2591,271935,138747,76483,50242,70618,15606,13.0,61.0,26.0,635084.0
봉천역,하차,1197,4931,4939,51978,134961,261933,26505,82684,27484,6.0,50.0,38.0,596706.0
봉화산역,승차,1735,3592,1029,106158,48900,22858,19151,24636,4039,0.0,3.0,0.0,232101.0
봉화산역,하차,464,3090,2989,24551,47452,94271,9491,26613,10845,0.0,2.0,1.0,219769.0
불광역,승차,2310,7628,2969,178642,126173,79455,45738,102529,22765,10.0,48.0,5.0,568272.0
불광역,하차,1581,6733,4983,72774,133581,197870,34648,113021,29373,23.0,37.0,16.0,594640.0
사가정역,승차,2357,6074,2053,164653,98189,59712,35881,46719,12165,5.0,33.0,2.0,427843.0
사가정역,하차,920,4629,4632,46588,102234,171047,19599,55774,20319,2.0,20.0,12.0,425776.0
사당역,승차,10460,22499,11071,490106,455458,492573,65776,159960,55066,56.0,255.0,147.0,1763427.0
사당역,하차,3831,20405,21613,261236,508541,690545,61979,171272,41901,46.0,263.0,172.0,1781804.0
산성역,승차,1730,3535,702,76710,35635,12989,15513,15198,2139,0.0,3.0,1.0,164155.0
산성역,하차,200,2632,3491,11795,33719,77457,6771,19198,9054,0.0,2.0,0.0,164319.0
삼각지역,승차,918,5141,1564,57541,120218,140827,7306,25031,8734,95.0,820.0,216.0,368411.0
삼각지역,하차,1509,4738,1567,105442,117711,100009,11674,22318,5248,162.0,685.0,277.0,371340.0
삼성역,승차,1812,22014,16303,64731,527221,670155,13100,70987,23495,466.0,3435.0,2036.0,1415755.0
삼성역,하차,9079,25070,5088,755340,390521,127699,41974,49835,7335,391.0,3163.0,1456.0,1416951.0
상계역,승차,4578,12993,7097,205968,110417,54790,46233,58081,11940,0.0,7.0,3.0,512107.0
상계역,하차,3354,12186,8124,40052,101881,195327,21503,62911,28042,1.0,13.0,4.0,473398.0
상도역,승차,1640,4000,1482,101679,77131,47204,24115,29709,5600,0.0,29.0,7.0,292596.0
상도역,하차,606,3765,2881,38236,72108,108815,12672,31264,12820,4.0,13.0,14.0,283198.0
상봉역,승차,2015,6151,3012,175741,118316,87858,20474,36356,13559,4.0,16.0,24.0,463526.0
상봉역,하차,854,5483,5015,57476,117444,192140,17009,38814,11986,8.0,21.0,20.0,446270.0
상수역,승차,1246,7121,7208,39866,75077,116249,6690,10731,2542,99.0,469.0,577.0,267875.0
상수역,하차,2252,10732,4073,56701,112290,94315,5734,10724,3553,39.0,429.0,354.0,301196.0
상왕십리역,승차,2286,5989,2042,139951,101220,62371,22592,31528,7945,28.0,47.0,49.0,376048.0
상왕십리역,하차,1278,4671,4048,55791,92745,145919,15698,34295,12948,15.0,85.0,77.0,367570.0
상월곡역,승차,1014,2425,1306,63818,37755,22765,16082,19027,3527,3.0,9.0,3.0,167734.0
상월곡역,하차,298,1955,2137,19653,31674,58814,8517,20776,8399,0.0,7.0,7.0,152237.0
상일동역,승차,4395,10741,2486,163975,77871,37516,37032,40912,7899,5.0,21.0,1.0,382854.0
상일동역,하차,578,7153,8793,33311,72231,158050,16809,46237,21627,0.0,10.0,16.0,364815.0
새절역,승차,2256,5319,1771,143350,67699,31089,35802,39491,7653,2.0,8.0,2.0,334442.0
새절역,하차,791,4058,4240,24141,62793,132440,14099,48639,20605,0.0,8.0,4.0,311818.0
서대문역,승차,1819,7979,2049,61445,158256,195450,14281,42214,9425,140.0,252.0,119.0,493429.0
서대문역,하차,3709,5144,2569,270715,90332,62557,23837,31483,6878,12.0,146.0,252.0,497634.0
서울대입구역,승차,4616,14164,7058,434468,331635,250196,54808,85911,22649,36.0,141.0,34.0,1205716.0
서울대입구역,하차,4105,12467,9257,151984,321003,525681,34649,93086,29044,11.0,120.0,113.0,1181520.0
서울역,승차,9749,24690,11872,244696,676943,637754,45404,138630,42095,1785.0,6892.0,4015.0,1844525.0
서울역,하차,10890,28865,16437,732126,645608,376947,73966,126789,28828,2685.0,7734.0,4359.0,2055234.0
서초역,승차,2689,8703,2576,77620,202580,189244,15586,53897,11831,20.0,121.0,68.0,564935.0
서초역,하차,2763,4844,3098,257680,125690,69755,34534,40194,6115,14.0,110.0,58.0,544855.0
석계역,승차,2385,5599,1781,129230,69936,38628,30101,35198,7918,2.0,9.0,6.0,320793.0
석계역,하차,959,4907,4344,27492,75072,143944,13052,43624,16976,0.0,8.0,8.0,330386.0
석촌역,승차,686,3163,2960,51928,56149,54783,13426,29322,6831,8.0,22.0,12.0,219290.0
석촌역,하차,1350,4729,2470,45660,74340,74874,14628,28996,8587,10.0,35.0,24.0,255703.0
선릉역,승차,2478,12275,14050,100735,470590,601220,21844,138179,47128,217.0,476.0,227.0,1409419.0
선릉역,하차,5292,15322,6246,610820,269404,146004,71876,97192,12504,86.0,378.0,359.0,1235483.0
성수역,승차,1544,19267,15212,76147,358829,555538,22684,54314,17989,93.0,1874.0,1304.0,1124795.0
성수역,하차,3915,29706,5667,505774,420851,160627,40756,44091,11541,437.0,2870.0,484.0,1226719.0
성신여대입구역,승차,3773,14781,11166,139732,163993,136066,24121,49739,12602,347.0,453.0,142.0,556915.0
성신여대입구역,하차,3141,16941,9681,72017,156703,198149,21652,48784,14828,24.0,270.0,504.0,542694.0
송정역,승차,951,2546,861,52450,41091,27288,16025,24362,5765,33.0,34.0,13.0,171419.0
송정역,하차,379,1887,1964,21661,35913,55979,10344,25640,8242,3.0,22.0,67.0,162101.0
송파역,승차,1947,5772,1993,81610,58755,35985,22161,32901,6442,7.0,21.0,5.0,247599.0
송파역,하차,1177,4994,3616,35588,55489,82712,13624,33396,14032,4.0,9.0,5.0,244646.0
수락산역,승차,2394,5798,1424,119974,73108,36327,31320,49622,9780,1.0,3.0,1.0,329752.0
수락산역,하차,496,3804,3999,31917,65865,124496,20959,52601,18249,2.0,1.0,0.0,322389.0
수서역,승차,5319,9426,2852,114120,148380,112466,31559,60247,15750,18.0,36.0,9.0,500182.0
수서역,하차,2793,7205,8511,119369,124952,138736,29250,55993,20740,20.0,19.0,10.0,507598.0
수유역,승차,5935,16056,6707,309838,233425,149149,62918,94595,23757,25.0,52.0,25.0,902482.0
수유역,하차,1927,14217,12744,103403,220076,372875,37621,105368,39728,4.0,44.0,52.0,908059.0
수진역,승차,893,3722,2248,48033,30037,15844,14198,24314,4390,7.0,9.0,5.0,143700.0
수진역,하차,1130,3783,2138,12167,26667,44620,10766,24738,6373,0.0,4.0,14.0,132400.0
숙대입구역,승차,1568,6473,2847,63616,116218,120860,14888,27623,8033,212.0,453.0,228.0,363019.0
숙대입구역,하차,2678,5125,2611,94420,104320,97463,12953,25724,8378,89.0,315.0,433.0,354509.0
숭실대입구역,승차,2118,5377,1928,110662,87614,48308,27118,28472,4421,3.0,12.0,7.0,316040.0
