역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
금호역,하차,276,2730,2760,18521,52189,89309,10590,31011,12250,3,15,10,219664
길동역,승차,1055,3331,2270,65910,53761,37437,23706,45475,9753,6,9,2,242715
길동역,하차,1337,2955,2214,35398,52098,77526,19929,47904,13046,1,5,1,252414
길음역,승차,7316,15335,5839,247890,137641,66882,47931,61258,12341,18,25,23,602499
길음역,하차,2922,14018,12379,60738,130585,248393,22624,72999,26724,6,33,32,591453
김포공항역,승차,1467,7987,4866,51799,88589,83746,7374,29018,8982,28,702,284,284842
김포공항역,하차,2324,8429,2050,66792,79275,28496,11083,27246,3645,170,359,78,229947
까치산역,승차,5291,10162,3601,392178,167862,78750,72352,73148,13687,11,23,7,817072
까치산역,하차,1214,8247,8878,51480,173938,386440,22765,96436,42491,3,22,14,791928
낙성대역,승차,3232,8441,4092,333636,205861,131204,40672,54059,11723,25,52,11,793008
낙성대역,하차,2105,7025,5529,98357,182590,368489,22979,61437,24031,7,42,33,772624
남구로역,승차,1693,3086,1233,111208,113244,141599,22708,31565,9253,60,94,33,435776
남구로역,하차,862,2811,2155,190656,96458,97703,18604,33362,11455,18,153,68,454305
남부터미널역,승차,4250,18388,10309,124522,307058,290857,25970,71870,24315,81,265,64,877949
남부터미널역,하차,6068,19304,7421,340795,236279,152077,45893,61931,13678,25,182,169,883822
남성역,승차,1812,3774,1706,136763,70561,36910,32246,38483,6649,0,5,2,328911
남성역,하차,774,3268,2659,30952,68418,129066,15071,45016,17034,0,4,0,312262
남위례역,승차,1508,3778,2160,63009,51956,43452,12127,17785,4055,2,16,13,199861
남위례역,하차,817,3911,3287,43733,45690,71478,8445,17225,7740,2,11,7,202346
남태령역,승차,155,345,65,9012,12997,7044,3038,4815,488,0,7,0,37966
남태령역,하차,98,158,102,12503,5415,6281,1597,4506,1620,4,1,0,32285
남한산성입구역,승차,4023,6596,1688,162622,79325,38085,36777,35211,5500,2,1,4,369834
남한산성입구역,하차,668,4380,5345,43049,65263,141200,13803,42484,17275,0,3,1,333471
내방역,승차,1090,4890,2929,70792,117383,141949,19782,45123,11843,1,7,5,415794
내방역,하차,1704,5028,2603,167055,86871,84119,27862,35829,10849,1,16,8,421945
노원역,승차,8522,37171,34016,391152,416132,360366,90361,191346,46983,210,122,49,1576430
노원역,하차,13485,50722,24633,282078,465975,536277,86588,192093,54544,14,110,218,1706737
녹번역,승차,3591,6858,1975,220257,91250,42250,34143,39273,6134,11,13,6,445761
녹번역,하차,580,5786,5454,34030,85873,196588,13236,44521,21030,1,8,16,407123
녹사평역,승차,415,2480,1241,18315,43829,60558,5359,9726,2532,86,385,186,145112
녹사평역,하차,1473,1760,896,41204,49332,35206,5264,9441,2792,54,217,185,147824
논현역,승차,587,3914,5166,41378,155981,269668,9050,27259,9652,15,96,43,522809
논현역,하차,1941,6441,2406,273676,131971,78787,18252,21054,5329,18,103,50,540028
단대오거리역,승차,3050,5803,1911,145251,70378,42261,33499,35888,6755,3,13,4,344816
단대오거리역,하차,665,4435,4848,42277,66640,143850,14821,44188,15885,3,4,5,337621
답십리역,승차,2231,4336,1223,190012,110328,70028,29864,46378,11285,33,67,42,465827
답십리역,하차,537,3588,3200,72768,93520,167797,20015,49257,15294,24,56,45,426101
당고개역,승차,2328,4557,1593,112100,56781,25461,30180,36427,6462,0,13,5,275907
당고개역,하차,465,3570,3706,22486,45464,92221,13740,40635,17398,1,9,3,239698
당산역,승차,2398,5705,2103,160364,140971,135949,16418,31565,9709,5,31,18,505236
당산역,하차,1201,5127,4786,150082,135955,220566,17916,33708,11685,9,34,46,581115
대림역,승차,3620,8938,3315,348754,272370,168516,60109,92415,22389,141,343,145,981055
대림역,하차,2029,7720,6041,169680,306152,327550,46138,102046,30638,82,397,206,998679
대청역,승차,2854,6815,2101,96375,78055,52742,22024,33579,7272,10,18,10,301855
대청역,하차,730,5364,6419,57042,57102,99451,14704,33275,13410,4,13,16,287530
대치역,승차,2242,28142,41690,78339,85753,73572,21601,40283,10511,3,13,7,382156
대치역,하차,21074,35423,8635,64020,82863,85996,21080,36671,12094,1,50,12,367919
대흥역,승차,1209,6110,5143,53952,70644,63640,12874,26791,5867,5,32,16,246283
대흥역,하차,2506,7632,2702,66027,64380,67574,13917,24674,6869,2,21,13,256317
도곡역,승차,831,2292,1406,31591,45745,37986,6142,15797,3688,1,8,12,145499
도곡역,하차,1166,2805,1421,52494,35208,34586,8820,13097,3203,4,14,4,152822
도림천역,승차,499,1998,386,10028,9629,6546,2324,3973,960,0,1,2,36346
도림천역,하차,549,1502,526,9106,8055,10770,2826,3985,1504,1,1,3,38828
도봉산역,승차,2191,3295,736,130602,46623,19006,17715,23959,3149,0,1,1,247278
도봉산역,하차,405,3025,4260,27737,57006,134104,16163,35995,12742,3,3,2,291445
독립문역,승차,1971,6988,1714,48984,53858,29501,21115,40471,6559,9,59,9,211238
독립문역,하차,1596,5634,3032,45404,42625,49252,20914,36877,10492,25,61,9,215921
독바위역,승차,1089,2102,525,36020,14592,5558,9229,9854,1548,0,5,0,80522
독바위역,하차,159,1148,1503,5739,13861,37816,4753,13623,6649,0,2,0,85253
돌곶이역,승차,2064,3280,902,118326,65708,35348,23723,34663,7527,3,11,8,291563
돌곶이역,하차,493,2538,2373,36378,55744,106005,17592,35312,12034,1,9,4,268483
동대문역,승차,1410,14079,4628,88839,308051,195763,40313,184767,41513,439,2512,2071,884385
동대문역,하차,2714,15635,2594,225111,249736,129975,84815,156042,21667,519,3314,2936,895058
동대문역사문화공원역,승차,2408,18332,8617,100489,351656,377539,16408,82101,30373,2583,6856,5127,1002489
동대문역사문화공원역,하차,5672,17239,5973,318439,300495,216316,49285,67278,10809,892,5896,7559,1005853
동대입구역,승차,514,3219,2683,25194,90367,113940,5437,22540,8684,196,610,258,273642
동대입구역,하차,1062,4845,1362,111817,94641,42508,16276,20478,3797,80,569,360,297795
동묘앞역,승차,1062,9531,2415,77125,146607,74406,23654,170880,21076,372,798,232,528158
동묘앞역,하차,1454,10201,2071,80006,129163,100688,45655,154425,12094,81,512,652,537002
동작역,승차,74,291,140,4749,10032,8061,2835,7788,1204,4,20,11,35209
동작역,하차,69,328,192,11061,7945,7691,4756,6582,931,2,20,14,39591
둔촌동역,승차,1380,4875,2924,70519,64805,43826,19963,38845,9534,4,68,13,256756
둔촌동역,하차,775,4426,3181,49257,53285,78099,17552,39378,12208,16,66,13,258256
디지털미디어시티역,승차,2877,5491,1403,151003,100105,93610,23915,29674,6714,24,38,11,414865
디지털미디어시티역,하차,774,5095,5729,147585,83529,152509,15006,31862,13992,5,24,66,456176
뚝섬역,승차,1513,10583,5624,70329,222252,326691,14992,34093,10731,22,511,326,697667
뚝섬역,하차,3020,11692,3167,329609,214549,111948,23700,28071,8314,85,515,115,734785
마곡역,승차,3005,6690,3221,67629,113634,103442,15582,27125,5684,6,35,8,346061
마곡역,하차,993,6819,5341,138253,72736,76526,15187,23420,8406,11,21,9,347722
마들역,승차,2552,5312,2400,172245,69546,26022,37974,46411,6342,2,8,1,368815
마들역,하차,845,4811,3632,23016,67734,156920,16721,51769,20954,0,1,3,346406
마장역,승차,966,2524,733,51332,40240,28874,13052,26996,5261,2,110,169,170259
마장역,하차,442,1606,1553,28671,34258,49018,13667,24085,6667,7,194,123,160291
마천역,승차,2445,3925,916,95201,35272,18180,27876,26826,4380,0,9,3,215033
마천역,하차,316,3060,3901,18630,34018,78616,11743,32534,15474,0,2,2,198296
마포구청역,승차,2229,5079,2170,138798,102040,81273,30952,40144,8719,8,55,37,411504
마포구청역,하차,1111,4711,3257,72862,84507,134570,17650,40462,15148,6,57,17,374358
마포역,승차,2168,3852,1571,95809,117644,139469,16959,36891,11006,224,553,174,426320
마포역,하차,669,3555,3089,146400,100410,117217,19083,35238,10756,17,263,496,437193
망원역,승차,1748,6552,3960,94695,125214,134029,23149,48633,9354,24,309,96,447763
망원역,하차,1081,8325,3385,85168,165127,131488,18174,54231,12762,63,305,104,480213
매봉역,승차,1134,4077,2076,55378,98395,124947,19320,42378,10467,0,10,8,358190
매봉역,하차,1147,3614,2359,143716,65318,62144,22961,34704,9905,3,2,6,345879
먹골역,승차,1876,4609,1694,115440,66807,39157,26012,34544,7633,0,1,2,297775
먹골역,하차,647,4004,3473,31051,66193,120194,13260,40992,16011,1,5,1,295832
면목역,승차,2671,4819,1321,189469,87073,45669,37075,48644,11499,9,22,3,428274
면목역,하차,506,3786,3979,39493,90924,177318,22047,58089,20366,0,6,14,416528
명동역,승차,1911,15172,11418,56379,297662,378129,6146,50981,17738,4517,12178,9409,861640
명동역,하차,3762,21755,5362,295081,333808,146060,29100,43733,4347,2565,17362,12146,915081
명일역,승차,2151,5894,2249,95799,53115,30247,27729,37071,8063,0,1,3,262322
명일역,하차,909,4967,4888,23809,52351,106856,16978,42560,16225,0,0,0,269543
모란역,승차,959,3315,2074,25965,28273,26842,11017,39529,6435,0,4,1,144414
모란역,하차,1107,2554,2500,16158,21079,27097,11944,27891,3468,1,3,0,113802
목동역,승차,2753,8742,8538,188587,110111,72705,31246,45331,10000,10,42,9,478074
목동역,하차,5358,9739,5711,62616,118737,222856,18783,48919,20916,7,29,24,513695
몽촌토성역,승차,782,2288,1500,50834,54657,55190,8223,22078,5214,7,28,19,200820
몽촌토성역,하차,773,2459,1242,62872,44939,58296,12523,17610,4116,4,19,12,204865
무악재역,승차,1189,2079,436,52357,25733,13763,13157,15552,2551,0,9,1,126827
무악재역,하차,188,1593,1890,10131,24022,53881,5618,19444,8451,3,10,1,125232
문래역,승차,2103,5871,2867,138620,171359,250204,21389,52442,14343,16,44,58,659316
문래역,하차,1672,5255,3677,258721,150189,169327,30962,44881,11917,17,49,32,676699
문정역,승차,1100,3899,2900,89293,204645,257454,14959,39251,10199,5,37,7,623749
문정역,하차,1770,3503,2354,351728,113637,110186,23408,32060,8752,8,23,2,647431
미사역,승차,3560,13681,10970,189010,120472,92015,30411,46239,10124,9,26,4,516521
미사역,하차,2509,16146,10584,61575,122665,224949,19848,46987,19499,1,29,12,524804
미아사거리역,승차,6983,17583,5369,266615,177698,113871,64174,101709,21395,11,25,11,775444
미아사거리역,하차,3204,12910,11913,81754,179094,291356,32607,116180,38334,14,36,18,767420
미아역,승차,2957,8926,3488,140427,99478,59422,41606,63627,13206,11,17,4,433169
미아역,하차,3846,5295,4534,61015,85639,139758,25947,71194,23476,3,14,18,420739
반포역,승차,1107,3074,1500,27846,59424,49694,7126,22980,7319,2,38,12,180122
반포역,하차,897,3163,1859,58769,43538,29334,13278,18733,3985,8,12,9,173585
발산역,승차,2368,11369,8569,86536,201438,240379,22495,69372,17890,48,96,43,660603
발산역,하차,2918,12991,7687,250026,160877,142188,33828,59175,12889,12,96,87,682774
방배역,승차,2342,8555,5752,82453,133730,132329,19957,44682,10580,4,31,11,440426
방배역,하차,3354,8859,5144,147564,109917,103129,25133,38529,10779,6,31,8,452453
방이역,승차,1315,9066,11421,49081,48420,51871,17901,26927,7242,0,5,6,223255
방이역,하차,3741,13049,4113,46246,48253,61302,13351,28394,11012,0,2,4,229467
방화역,승차,2303,5179,1214,74486,43891,20438,21926,28926,4554,9,0,3,202929
방화역,하차,1053,3276,3753,22941,36235,72151,11875,30439,12091,0,4,16,193834
버티고개역,승차,441,795,428,17961,15799,12355,5455,6609,1509,0,18,14,61384
버티고개역,하차,349,969,832,10867,13578,20526,4006,7939,3348,0,10,8,62432
보라매역,승차,1046,2748,1307,66834,50220,41412,9916,18726,4700,5,7,0,196921
보라매역,하차,1167,2536,1829,41493,47789,73440,8331,20660,5367,1,17,9,202639
보문역,승차,1092,2364,784,82104,60852,43074,11927,15755,3563,9,40,11,221575
보문역,하차,795,1773,1535,40359,48220,83224,7845,15704,6167,6,18,29,205675
복정역,승차,2082,4398,1066,99600,65298,51170,13623,20053,5439,4,11,1,262745
복정역,하차,761,2972,3247,41247,53899,83623,11809,15773,7687,0,12,2,221032
봉천역,승차,2831,5863,2499,310187,146296,81087,55421,78238,16864,3,38,19,699346
봉천역,하차,1077,5092,5081,56529,145078,297902,29004,91365,29578,4,30,24,660764
봉화산역,승차,1785,3545,1107,121623,52218,24833,20705,26083,4112,1,2,0,256014
봉화산역,하차,502,3128,2953,27505,50615,106970,9521,28531,11854,0,1,4,241584
불광역,승차,2278,7116,2461,202181,130826,81998,49257,109464,22498,4,36,12,608131
불광역,하차,1316,5931,4701,78375,135995,220373,35453,120911,30857,8,34,6,633960
사가정역,승차,2785,5868,1968,187863,102285,62883,38787,51054,12492,0,14,10,466009
사가정역,하차,887,4763,4550,50350,108251,194164,20610,61637,21613,0,10,8,466843
사당역,승차,9355,20981,10788,553660,493560,558155,71736,177255,59266,33,234,119,1955142
사당역,하차,3756,19529,19199,299339,556644,771445,68238,189737,44366,22,213,129,1972617
산성역,승차,1734,3569,776,86457,36826,13630,16718,16072,2188,0,8,0,177978
산성역,하차,347,2822,3647,12815,35831,87612,6982,20945,9660,3,3,2,180669
삼각지역,승차,1014,5155,1547,64601,126582,155652,7970,28224,10726,94,738,173,402476
삼각지역,하차,1788,4212,1687,119014,124865,109198,12770,26363,5687,120,671,190,406565
삼성역,승차,1853,22065,17050,71597,554213,759300,14466,81005,25599,351,3448,1758,1552705
삼성역,하차,10577,24621,4771,865503,401806,135809,46921,56844,7974,363,3087,1204,1559480
상계역,승차,4406,15009,7726,235061,114240,57034,49618,61561,12017,0,5,5,556682
상계역,하차,5821,12037,8066,42823,107195,219054,22431,66860,29926,0,4,5,514222
상도역,승차,1758,4283,1340,117063,86723,50397,26420,32720,5994,3,15,0,326716
상도역,하차,575,3422,3024,44039,77703,126004,13470,34884,13787,2,6,7,316923
상봉역,승차,2150,6116,2783,199210,123553,92768,22315,40304,14271,5,46,11,503532
상봉역,하차,1188,5410,4835,64442,122297,211798,18575,42906,12707,11,41,17,484227
상수역,승차,1366,5825,6875,45665,84416,125708,7141,11751,2710,69,469,442,292437
상수역,하차,1867,9605,3928,67806,121513,100302,6389,11773,3622,28,362,285,327480
상왕십리역,승차,2784,5931,2054,159670,108008,67594,24882,34993,8500,24,79,27,414546
상왕십리역,하차,1311,5095,3990,61956,98861,165887,17028,37678,14484,3,72,74,406439
상월곡역,승차,1403,2135,875,73035,39411,23371,17611,19987,3403,3,4,0,181238
상월곡역,하차,313,1701,1677,21503,32966,65236,8462,22254,9200,0,1,0,163313
상일동역,승차,4525,10150,2411,188659,82527,40043,39346,44800,8498,2,6,3,420970
상일동역,하차,573,6942,8772,36313,77058,181212,17669,49835,23579,3,8,9,401973
새절역,승차,2119,4934,1627,163317,70697,31519,39065,41977,7879,9,31,6,363180
새절역,하차,793,3984,4120,26221,66441,149605,14825,52885,21488,3,20,17,340402
서대문역,승차,1812,7194,2004,69562,173604,229526,15986,47099,10559,110,231,86,557773
서대문역,하차,2753,5194,2424,315309,97491,70171,25978,35969,7429,18,129,151,563016
서울대입구역,승차,5169,13968,6647,496718,356519,271342,60538,93326,23782,18,82,35,1328144
서울대입구역,하차,4128,11765,9351,172990,344342,596129,37729,102980,31052,23,62,37,1310588
서울역,승차,7419,21657,10100,258782,697815,692480,48795,151551,45769,1344,6057,2861,1944630
서울역,하차,8974,24966,13103,800480,636019,375593,81116,137966,29887,2249,6317,3123,2119793
서초역,승차,2520,9025,2790,87141,221019,218398,16454,56899,13024,13,100,55,627438
서초역,하차,3234,4726,3207,294526,137247,76832,35798,43132,6759,18,85,46,605610
석계역,승차,2453,5411,1687,147071,73662,40434,32924,38378,8420,7,5,4,350456
석계역,하차,994,4524,4224,29138,79630,162681,14216,47979,18030,0,2,9,361427
석촌역,승차,650,3089,2996,58815,60783,60192,14911,32428,7141,2,14,7,241028
석촌역,하차,1361,4574,2229,51214,79809,83424,16565,31998,9025,1,29,3,280232
선릉역,승차,2370,13143,17734,111804,518396,715458,23633,154512,52168,145,541,218,1610122
선릉역,하차,9637,15475,6197,717500,300013,158901,81843,107882,13158,56,342,323,1411327
성수역,승차,1581,14385,12543,84554,361247,614257,24343,60492,19936,63,1493,943,1195837
성수역,하차,3200,21828,5026,577521,406404,169630,46207,47813,12400,360,2224,328,1292941
성신여대입구역,승차,3882,15008,11163,157351,172496,142432,25385,51105,12793,282,464,125,592486
성신여대입구역,하차,3790,16280,10011,79428,162337,217621,22327,50364,15272,21,224,545,578220
송정역,승차,1159,2472,963,58969,43776,29945,16827,26719,6034,33,74,20,186991
송정역,하차,352,1971,2100,24974,37685,62704,10936,28021,8760,5,37,92,177637
송파역,승차,1919,5672,2187,93996,64447,39868,24235,36115,7007,2,13,4,275465
송파역,하차,1449,4783,3592,41034,59978,93914,14527,36792,14937,10,5,4,271025
수락산역,승차,2391,5435,1434,135652,75739,37685,34024,53614,9739,1,7,5,355726
수락산역,하차,654,3674,3884,34642,69065,139584,21741,57105,19626,0,1,3,349979
수서역,승차,5282,9006,2636,128651,160610,124486,34312,65553,17157,14,39,10,547756
수서역,하차,2152,7249,8641,134519,133866,152536,31671,61092,22168,19,26,13,553952
수유역,승차,6762,15535,6836,348849,244266,158249,68637,102811,24783,17,41,14,976800
수유역,하차,1861,14238,13314,113626,232620,411939,40080,115090,42194,11,29,36,985038
수진역,승차,1036,4008,2541,54844,32420,17239,15559,27201,4745,1,2,2,159598
수진역,하차,1754,3796,2237,14570,28660,50546,12075,27888,6704,0,1,2,148233
숙대입구역,승차,1391,6231,2850,70888,122711,135281,16030,30743,8626,97,273,143,395264
숙대입구역,하차,2462,4703,2699,106530,109284,109404,14419,28548,9016,50,216,243,387574
숭실대입구역,승차,2345,5494,1416,125769,97954,51929,29490,30823,4815,5,16,4,350060
숭실대입구역,하차,1072,4405,3993,46211,87874,140647,10821,39681,16878,0,11,7,351600
시청역,승차,2021,17098,8726,72836,492965,746568,13977,102838,36465,1930,5619,2896,1503939
시청역,하차,5890,16376,4222,851179,320689,114921,59942,78525,7867,613,3920,3228,1467372
신금호역,승차,1550,3895,960,68632,41722,26232,14716,19239,4804,5,11,3,181769
신금호역,하차,1110,3018,2588,24542,43911,74169,8796,25534,9263,1,15,13,192960
신길역,승차,436,668,347,62651,31165,28296,3858,6132,2221,93,76,16,135959
신길역,하차,114,646,758,27522,31764,68041,4289,6090,2609,0,48,78,141959
신답역,승차,236,477,114,23356,9008,3759,3999,4314,852,0,3,9,46127
신답역,하차,49,372,485,3410,10712,27350,1645,6067,2163,1,5,5,52264
신당역,승차,1958,8891,4874,161672,181724,196411,27245,79930,23908,112,489,423,687637
신당역,하차,2379,8980,4671,139853,193202,235728,41315,74192,17346,42,407,589,718704
신대방삼거리역,승차,2029,5123,2863,185330,89477,52911,35115,48582,8653,3,5,2,430093
신대방삼거리역,하차,1140,4851,3584,38802,89496,183508,19799,56658,19053,1,3,1,416896
신대방역,승차,3618,6716,2558,348086,166948,80403,54801,59635,13673,18,50,12,736518
신대방역,하차,706,5624,6435,59505,163443,350724,25556,73607,30097,3,24,35,715759
신도림역,승차,5922,16228,6552,460194,394116,354032,61354,127161,34525,26,134,66,1460310
신도림역,하차,2794,14632,12423,261931,394738,535178,50076,127293,34026,39,118,95,1433343
신림역,승차,6428,16590,9524,727997,390551,242725,73550,99565,26592,67,137,56,1593782
신림역,하차,2633,16378,13258,125179,385039,796464,37599,116406,43783,16,85,115,1536955
신사역,승차,1365,10333,9241,56942,276975,405354,13394,43300,14790,126,1654,1137,834611
신사역,하차,4031,13737,4437,350404,281488,139857,27062,34074,7651,257,1857,806,865661
신설동역,승차,1103,3643,1854,98439,138438,114520,30783,97916,21669,183,430,174,509152
신설동역,하차,1293,2974,1758,135360,94044,112012,45250,87781,16311,32,289,400,497504
신용산역,승차,1211,6352,3547,52783,184397,257665,10074,34176,11314,123,561,355,562558
신용산역,하차,2194,7562,2470,239808,176842,105864,17416,31408,7190,88,614,368,591824
신정네거리역,승차,2286,4617,1266,129542,59112,27182,31507,36008,6768,3,5,5,298301
신정네거리역,하차,577,3602,4345,21833,65660,137266,12910,44957,18221,1,2,6,309380
신정역,승차,2789,5732,2366,201565,77673,33642,32625,26910,5162,7,15,1,388487
신정역,하차,1768,4283,4021,28703,71607,153078,10255,35751,16760,1,6,12,326245
신촌역,승차,2290,17384,13186,161327,385150,384975,23283,82141,19103,185,963,718,1090705
신촌역,하차,6712,19252,6810,246259,395841,315404,39064,70105,13200,175,817,702,1114341
신풍역,승차,1685,3769,1125,130809,68642,40955,28408,37692,8081,2,9,13,321190
신풍역,하차,720,2916,2563,43063,66776,113512,17219,40268,15295,3,10,13,302358
신흥역,승차,1235,3573,1619,57695,30248,17352,13507,23792,5511,1,6,1,154540
신흥역,하차,481,3335,2792,14206,33922,60693,7765,29941,7487,0,7,5,160634
쌍문역,승차,6628,14602,4344,372212,184898,82057,76833,83714,15442,11,9,5,840755
쌍문역,하차,1246,9922,11113,60718,166024,359387,29549,101138,44317,2,13,7,783436
아차산역,승차,3050,10840,3721,144532,97574,59207,36121,54129,11489,10,35,8,420716
아차산역,하차,3533,8071,4731,54881,96313,147676,20655,57491,21057,12,27,21,414468
아현역,승차,1911,5324,1812,107265,78182,44411,22667,34248,7018,26,77,60,303001
아현역,하차,1668,3648,3241,37722,67278,108140,14261,35380,13053,9,61,68,284529
안국역,승차,1659,14179,5333,33813,285897,265729,7977,70268,18841,486,4436,1111,709729
안국역,하차,6230,11919,3180,320315,233573,50813,42110,55433,4883,1295,3443,642,733836
안암역,승차,753,3420,1793,41534,126213,97041,9703,25964,4547,17,98,28,311111
안암역,하차,1551,3132,1408,99476,92595,76061,17443,18679,3178,28,35,69,313655
암사역,승차,3569,6378,1726,266058,103758,49799,46857,52074,9775,8,37,4,540043
암사역,하차,497,4928,5563,39213,106407,219702,17726,64929,24164,2,12,24,483167
압구정역,승차,1909,17604,13374,67961,304975,385632,26577,85387,25398,123,1417,686,931043
