역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강남구청,하차,청소년,1,49,469,345,718,479,437,500,462,405,482,655,718,541,262,187,238,247,52,13,7260
강동,승차,어린이,3,0,28,178,112,153,131,176,167,183,277,208,193,121,61,41,23,14,4,0,2073
강동,승차,외국인,35,2,1,2,2,5,7,10,6,3,9,8,1,4,5,5,0,0,1,2,108
강동,승차,우대권,4664,4774,6057,8340,8975,9902,9600,9683,8404,9591,9702,10518,8739,5796,3862,2830,1646,964,343,47,124437
강동,승차,일반,7458,16550,48315,62217,29557,18590,17368,20294,18388,16921,17787,21636,34702,39538,19051,13622,11177,8515,3683,674,426043
강동,승차,중고생,0,0,9,2,3,2,3,1,0,1,0,1,0,0,1,1,1,1,0,0,26
강동,승차,청소년,34,250,1830,504,346,299,331,468,484,372,521,644,568,453,315,371,233,237,118,27,8405
강동,하차,어린이,0,9,35,64,59,94,93,85,131,168,239,214,244,216,181,93,95,54,20,6,2100
강동,하차,외국인,0,0,2,1,2,4,1,1,17,6,1,10,25,7,10,3,5,7,2,0,104
강동,하차,우대권,829,3814,4760,7902,8593,7710,8272,8570,10766,9765,9970,9739,8820,7426,5390,3728,2971,1794,865,256,121940
강동,하차,일반,550,7889,24363,46354,22135,12627,11362,12460,15410,14574,16260,20640,29028,50347,36955,25317,24283,21772,14392,6094,412812
강동,하차,중고생,0,0,0,0,0,0,1,1,2,0,2,0,1,2,6,2,4,1,2,1,25
강동,하차,청소년,0,27,298,401,234,270,262,309,447,369,720,1176,941,728,588,519,625,749,367,108,9138
강동구청,승차,어린이,1,7,48,64,218,111,120,150,168,176,173,160,121,144,41,42,15,9,0,1,1769
강동구청,승차,외국인,0,0,2,0,2,1,5,3,0,15,6,8,5,3,5,1,2,0,0,0,58
강동구청,승차,우대권,2985,3058,3935,5498,6657,7091,6330,5658,5778,5820,5291,5045,4543,3302,1694,1359,868,542,138,15,75607
강동구청,승차,일반,2785,9064,26530,33095,18127,10789,9320,9890,9651,8919,9246,11825,16655,23357,9043,7145,5846,4593,1771,347,227998
강동구청,승차,중고생,0,0,0,0,0,0,1,0,1,1,1,1,2,1,0,0,0,1,0,0,9
강동구청,승차,청소년,8,118,964,333,352,288,299,468,440,364,712,1059,618,487,270,233,181,184,44,28,7450
강동구청,하차,어린이,0,0,22,38,24,59,59,87,133,184,206,189,167,185,128,73,100,38,10,1,1703
강동구청,하차,외국인,0,1,0,0,2,6,0,20,4,6,4,0,5,3,3,0,2,0,1,0,57
강동구청,하차,우대권,514,2230,3115,4596,3826,4819,4797,4883,5500,5690,6987,7140,6805,5296,3850,2678,2083,1096,536,142,76583
강동구청,하차,일반,333,3861,12331,29511,11416,7055,6187,7307,9330,8315,9631,12101,18531,29027,22081,14136,12372,11323,7000,1911,233759
강동구청,하차,중고생,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,1,1,0,11
강동구청,하차,청소년,1,26,692,163,177,311,217,261,411,404,611,747,689,570,431,463,560,550,188,21,7493
강변,승차,어린이,2,7,41,317,407,425,389,405,403,446,454,373,381,321,198,99,81,29,10,0,4788
강변,승차,외국인,2,4,15,28,68,89,79,68,74,63,55,57,65,59,40,50,33,15,4,0,868
강변,승차,우대권,2572,3515,5162,8712,10402,11165,10259,8750,9007,9163,10097,9811,8912,7829,6665,4848,3121,1384,402,40,131816
강변,승차,일반,6412,20494,60935,92017,63717,48052,41925,38421,36542,33089,33446,37278,43854,48759,34923,28858,25273,15506,5509,714,715724
강변,승차,중고생,0,0,1,19,10,34,22,20,19,17,13,10,9,7,5,5,7,5,1,0,204
강변,승차,청소년,33,219,1268,1771,2074,1919,2100,2099,1819,1699,1652,1790,2296,1409,1003,835,740,508,140,28,25402
강변,하차,어린이,0,36,32,150,89,137,134,253,333,312,472,531,601,481,377,283,198,105,25,3,4552
강변,하차,외국인,0,11,12,20,56,46,39,44,37,54,36,60,61,67,42,26,24,30,26,1,692
강변,하차,우대권,614,6924,6372,7130,7392,9272,9370,8720,8814,10003,11462,10976,9453,7437,5252,3586,2447,1606,487,67,127384
강변,하차,일반,1459,17623,19010,35572,27237,25825,24269,28065,32493,34246,41511,46333,60734,83641,57993,41107,34530,29374,16653,4385,662060
강변,하차,중고생,0,0,3,0,0,7,3,5,11,7,13,21,19,29,28,14,1,0,0,0,161
강변,하차,청소년,15,177,267,363,459,484,561,878,1380,1067,1623,1950,2457,2688,2404,2354,1854,2222,582,99,23884
강일,승차,어린이,2,8,111,191,138,126,130,169,179,212,194,148,138,134,72,41,22,6,1,0,2022
강일,승차,외국인,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
강일,승차,우대권,1486,2124,4056,5749,5909,5843,4212,3569,3482,2718,2992,2748,2063,1894,910,640,322,212,51,27,51007
강일,승차,일반,1509,7021,24472,19605,10154,6904,6028,6088,4900,4221,4743,5651,6105,7054,3163,2578,1847,1536,487,133,124199
강일,승차,중고생,0,0,18,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,24
강일,승차,청소년,38,305,1372,1153,498,386,393,510,698,463,538,742,650,404,210,140,68,87,42,10,8707
강일,하차,어린이,0,1,8,67,12,5,60,86,88,120,208,225,217,204,185,145,110,72,23,3,1839
강일,하차,외국인,0,0,0,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,8
강일,하차,우대권,465,1594,2150,1974,1370,1831,2281,3287,2728,3355,4667,4632,5525,3925,3165,2233,1765,1034,507,106,48594
강일,하차,일반,305,1659,3357,6919,3282,1993,1910,2991,3031,3647,4414,5289,9053,15489,15604,8837,8081,7689,5156,1709,110415
강일,하차,중고생,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,1,2,0,0,9
강일,하차,청소년,1,4,67,152,82,136,164,374,343,485,643,1052,974,783,812,719,867,1147,428,56,9289
개롱,승차,어린이,2,6,79,90,78,91,115,102,114,142,247,182,86,79,25,27,8,5,0,0,1478
개롱,승차,외국인,0,0,0,3,3,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,16
개롱,승차,우대권,1954,2251,3392,4909,5449,5419,4742,4512,4310,3599,3698,3807,3026,2292,1296,913,707,288,53,5,56622
개롱,승차,일반,2162,7283,19514,18724,8993,6491,5844,6241,6056,4856,4675,6463,7543,9695,4381,3213,2998,2040,742,87,128001
개롱,승차,중고생,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,5
개롱,승차,청소년,8,273,1306,400,591,484,342,501,518,302,801,2580,1551,781,482,337,530,194,53,1,12035
개롱,하차,어린이,0,3,5,107,24,24,36,41,82,95,152,172,214,169,172,130,89,56,11,4,1586
개롱,하차,외국인,0,0,0,0,0,1,6,0,2,0,1,4,0,4,5,0,0,0,0,0,23
개롱,하차,우대권,648,1331,2202,2774,2709,3077,3394,3435,3889,4429,5151,6220,5565,4371,3165,2281,1574,1201,450,97,57963
개롱,하차,일반,137,959,4375,11971,5661,3228,3216,3417,4541,5106,5255,8308,11491,17459,16626,8809,7758,8684,4883,1749,133633
개롱,하차,중고생,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,7
개롱,하차,청소년,0,22,903,985,212,149,301,277,463,356,753,1227,983,649,688,569,696,1159,334,78,10804
개화산,승차,어린이,0,5,19,127,46,73,60,83,93,124,138,109,93,53,21,11,6,3,1,0,1065
개화산,승차,외국인,1,2,1,0,0,1,0,0,0,0,1,3,2,1,4,2,0,0,0,1,19
개화산,승차,우대권,2114,2412,3123,3916,4443,3935,3530,3634,3741,3295,3060,2475,2302,1883,986,728,571,447,111,16,46722
개화산,승차,일반,2782,6589,19998,18310,8227,5677,5151,5213,4890,4355,4601,6625,10525,11914,4869,3053,2675,2722,636,71,128883
개화산,승차,중고생,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,5
개화산,승차,청소년,15,249,671,740,265,177,176,223,211,223,261,424,331,249,138,92,73,44,31,5,4598
개화산,하차,어린이,0,0,5,11,18,28,25,50,80,66,70,117,123,170,102,75,75,38,10,1,1064
개화산,하차,외국인,0,0,0,1,0,2,0,0,0,0,4,1,0,2,0,0,0,0,2,3,15
개화산,하차,우대권,129,1447,1462,2438,2637,3127,3330,3207,2922,3228,3742,4177,3651,3126,2451,1452,1148,753,449,107,44983
개화산,하차,일반,43,2765,5097,14067,4923,3025,3121,4267,3781,4069,4446,6155,8844,15155,13285,8105,8107,7063,4377,1496,122191
개화산,하차,중고생,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,5
개화산,하차,청소년,0,6,131,23,58,65,76,162,166,187,310,409,524,358,344,304,428,543,153,48,4295
거여,승차,어린이,23,5,63,136,105,172,177,197,171,175,191,138,129,101,35,24,12,2,2,0,1858
거여,승차,외국인,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,3,0,0,15
거여,승차,우대권,2755,3879,5452,7313,7673,6903,5691,5789,5398,4731,4785,4549,3759,2510,1685,1037,831,467,139,7,75353
거여,승차,일반,4092,12593,37515,36331,17872,11126,9317,9837,8976,7543,7585,9542,11670,12521,5993,4504,3879,2903,1047,109,214955
거여,승차,중고생,0,0,25,1,1,1,4,0,3,2,6,5,1,3,0,1,0,0,0,0,53
거여,승차,청소년,22,477,2907,604,571,484,372,517,623,460,655,1310,963,559,323,190,288,106,27,1,11459
거여,하차,어린이,0,0,23,71,14,19,34,65,89,77,177,200,255,217,176,139,141,84,26,3,1810
거여,하차,외국인,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,10
거여,하차,우대권,495,1755,2354,3460,3531,3321,3944,3904,5071,4764,6603,7946,6962,6558,4362,2797,2446,1611,750,169,72803
거여,하차,일반,293,2015,5211,14297,6186,3981,4236,4849,6775,6402,8481,11780,17640,32127,28653,14777,12811,13976,7648,2807,204945
거여,하차,중고생,0,0,0,1,2,0,1,4,5,1,8,4,7,4,4,1,3,4,0,0,49
거여,하차,청소년,0,55,587,1160,309,235,319,277,573,376,1123,1477,1012,768,783,713,816,1331,341,67,12322
건대입구,승차,어린이,11,13,47,97,160,241,227,383,428,503,619,664,614,561,448,378,281,117,29,1,5822
건대입구,승차,외국인,15,20,20,54,79,75,96,93,111,104,117,116,138,121,111,119,91,68,47,6,1601
건대입구,승차,우대권,5068,4726,6979,8863,11103,12098,12621,11840,12731,14472,15199,13872,11211,9011,6922,5505,3525,2432,890,100,169168
건대입구,승차,일반,14782,22765,60340,103345,69978,46213,45931,54297,61355,65407,71989,85098,109873,114045,85088,90892,91040,85808,50175,8395,1336816
건대입구,승차,중고생,1,1,0,0,0,2,4,2,6,9,5,16,18,18,13,9,9,7,5,0,125
건대입구,승차,청소년,192,474,1761,786,644,764,979,1445,1988,2417,3341,3994,4330,4175,4136,3800,3776,3053,1165,165,43385
건대입구,하차,어린이,0,28,49,100,147,242,400,475,597,562,690,655,712,555,331,194,170,96,36,5,6044
건대입구,하차,외국인,0,3,12,17,26,59,67,102,103,87,121,94,148,173,132,119,111,83,47,19,1523
건대입구,하차,우대권,1160,6789,6905,9243,10761,11419,13960,12685,12880,12923,13975,13779,12651,10605,6563,4541,3297,2097,836,324,167393
건대입구,하차,일반,1907,18240,37930,93538,69997,62289,56947,65704,72628,69309,72793,87230,121076,175099,119963,76808,71749,64098,38385,13834,1389524
건대입구,하차,중고생,0,0,2,3,2,4,4,9,7,3,12,17,21,12,14,10,4,2,2,0,128
건대입구,하차,청소년,19,97,966,931,1601,1830,2475,2951,3798,3648,4328,5130,5232,4366,2825,1934,1680,1492,647,228,46178
경복궁,승차,어린이,0,6,31,81,117,126,480,752,920,1197,1528,1884,1824,948,419,529,307,42,7,1,11199
경복궁,승차,외국인,0,10,20,40,53,359,524,733,921,1040,1203,974,1038,603,326,183,118,42,9,1,8197
경복궁,승차,우대권,811,1502,1834,3482,5124,5418,6615,6937,9111,11874,14726,14682,11397,7567,4706,4104,3385,1249,494,26,115044
경복궁,승차,일반,1569,4687,11630,17799,16363,15321,22032,30819,38680,47536,59315,75900,97130,115808,52441,47466,42475,26261,9544,1043,733819
경복궁,승차,중고생,0,0,0,1,0,3,3,1,7,10,7,3,8,1,1,3,3,1,0,0,52
경복궁,승차,청소년,11,51,659,445,769,736,1654,2556,1798,2483,3384,4147,2534,1697,1019,1338,1485,603,71,9,27449
경복궁,하차,어린이,0,3,58,277,1516,1588,1793,1636,1959,1732,1137,660,455,463,294,84,47,43,9,1,13755
경복궁,하차,외국인,0,6,30,338,1348,1604,1560,1296,940,774,522,442,277,212,115,92,40,63,40,4,9703
경복궁,하차,우대권,671,3575,4931,7802,12648,13027,13231,10824,9865,8946,7344,6844,6173,4034,2237,1668,1205,639,374,54,116092
경복궁,하차,일반,1051,11857,36239,130233,92020,65971,60173,54188,57345,50138,41079,35450,35337,39668,25082,11895,10003,8656,4897,1404,772686
경복궁,하차,중고생,0,0,0,1,8,9,8,11,9,6,8,6,3,2,1,0,0,3,1,0,76
경복궁,하차,청소년,1,90,2671,1918,4894,1805,1300,1484,1685,1759,1573,1731,1419,1206,879,492,539,642,216,33,26337
경찰병원,승차,어린이,0,20,14,62,35,64,62,58,62,132,104,97,80,53,16,14,4,2,0,0,879
경찰병원,승차,외국인,0,0,0,0,0,0,2,0,2,3,3,2,0,0,0,1,0,1,0,0,14
경찰병원,승차,우대권,1302,1515,2647,3275,4349,4656,4304,3555,3651,3919,3897,2973,2578,1888,1127,1002,693,327,44,3,47705
경찰병원,승차,일반,1958,6650,21378,22817,11906,7579,7107,6871,6639,6541,7027,7274,13421,17540,6142,4575,3902,2937,935,130,163329
경찰병원,승차,중고생,0,0,1,6,1,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,13
경찰병원,승차,청소년,4,93,659,269,181,150,143,262,179,156,179,353,363,212,117,62,48,64,35,6,3535
경찰병원,하차,어린이,0,1,1,4,14,25,13,32,50,49,59,82,95,131,74,94,73,46,20,1,864
경찰병원,하차,외국인,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,7
경찰병원,하차,우대권,215,1720,2116,2795,3103,3274,3275,3543,3790,3643,4035,3835,4210,3503,2322,1757,1211,734,283,78,49442
경찰병원,하차,일반,70,1890,7586,24887,12241,5438,3940,4888,6072,5432,5678,6558,11474,18721,15287,9171,8090,7606,4888,1322,161239
경찰병원,하차,중고생,0,0,0,0,1,0,1,0,0,0,0,2,1,3,1,1,0,5,0,0,15
경찰병원,하차,청소년,1,11,40,79,96,55,103,103,159,192,288,374,424,290,245,240,306,667,158,27,3858
고덕,승차,어린이,5,9,66,163,160,198,170,304,254,260,353,365,306,331,182,154,124,57,4,0,3465
고덕,승차,외국인,0,0,1,1,0,2,4,4,1,0,6,2,0,3,1,0,0,0,0,0,25
고덕,승차,우대권,1479,2250,3008,4391,6874,7567,8592,7930,6819,7138,8025,7763,5466,2786,1984,1414,1284,695,118,31,85614
고덕,승차,일반,2962,8664,24923,20606,11254,8889,8467,9611,8442,8425,9869,15122,18869,14661,7844,5981,6151,5772,1589,303,198404
고덕,승차,중고생,0,0,0,2,2,3,1,2,5,2,3,3,0,1,3,4,0,0,0,0,31
고덕,승차,청소년,52,330,664,743,1310,1075,932,1604,1480,1290,2281,4707,2204,1867,1681,1326,1615,1658,168,19,27006
고덕,하차,어린이,0,3,11,144,67,100,101,152,194,301,449,484,410,476,243,161,136,72,18,3,3525
고덕,하차,외국인,0,0,1,0,1,3,1,2,0,0,1,0,0,2,0,1,1,0,0,0,13
고덕,하차,우대권,1098,3663,4505,5091,6593,7605,5713,5502,7125,5796,6663,6398,5058,4638,3040,2027,1612,945,401,76,83549
고덕,하차,일반,926,8255,11004,16368,9137,6411,5095,6353,9454,8129,9198,10869,12825,22769,19608,10411,10374,9448,5379,2274,194287
고덕,하차,중고생,0,0,0,0,0,2,3,0,2,3,3,2,4,3,1,2,2,5,0,0,32
고덕,하차,청소년,7,196,3882,778,548,536,496,739,901,767,1242,2426,2217,2012,1266,867,940,1028,372,84,21304
고려대,승차,어린이,4,7,16,17,28,38,115,91,118,76,81,78,78,47,17,14,2,9,0,0,836
고려대,승차,외국인,0,0,0,3,6,19,13,6,9,10,6,11,11,16,10,4,2,0,1,1,128
고려대,승차,우대권,1414,1664,2321,3174,3301,2948,2746,3179,3032,2781,2776,2894,2058,1880,1199,808,615,341,122,12,39265
고려대,승차,일반,2614,6007,18290,24524,12148,8459,9189,9921,12553,11782,11678,18942,22985,21226,10607,8897,11855,8441,3812,691,234621
고려대,승차,중고생,0,0,0,0,1,1,0,1,4,0,3,1,3,0,0,1,0,2,0,0,17
고려대,승차,청소년,12,67,474,432,170,251,257,377,486,412,652,614,457,316,182,223,136,129,64,10,5721
고려대,하차,어린이,0,1,5,36,114,41,43,49,71,71,62,59,66,46,38,48,16,23,10,2,801
고려대,하차,외국인,0,1,0,2,4,5,4,12,9,0,7,7,12,11,6,10,13,12,3,1,119
고려대,하차,우대권,434,975,1782,2861,2407,2359,2229,2288,2486,2557,3051,3423,3195,2901,2231,1465,995,739,335,83,38796
고려대,하차,일반,625,3881,9932,26939,13125,12764,8918,8472,11330,9726,8183,10725,13831,23603,17140,10852,10842,10926,7863,2289,221966
고려대,하차,중고생,0,0,0,0,0,1,1,0,3,0,0,1,1,1,0,2,0,0,0,0,10
고려대,하차,청소년,2,79,1262,332,360,375,271,248,415,321,425,466,291,303,222,221,215,284,166,27,6285
고속터미널,승차,어린이,6,6,63,225,596,667,721,826,881,995,1170,1183,1048,861,783,649,404,154,33,0,11271
고속터미널,승차,외국인,2,6,8,28,85,122,221,212,286,327,319,386,430,424,431,529,341,142,35,4,4338
고속터미널,승차,우대권,2512,3045,4362,7980,14269,17525,21320,22607,25467,32979,39578,35692,27722,22205,17980,15249,8987,4859,1191,80,325609
고속터미널,승차,일반,4789,8346,33320,59052,67233,65493,77325,90046,95628,105185,123625,137670,173079,166842,139091,160098,110380,74729,26532,2181,1720644
고속터미널,승차,중고생,0,1,7,3,8,7,10,11,9,8,12,18,8,9,11,6,4,5,0,0,137
고속터미널,승차,청소년,73,146,1509,1853,3019,3093,3295,3736,3440,3092,3292,3619,3923,3237,3011,3253,2797,2322,644,51,49405
고속터미널,하차,어린이,2,49,131,222,287,463,742,796,931,977,1148,1152,1158,893,524,327,226,94,17,2,10141
고속터미널,하차,외국인,4,14,45,57,130,205,259,271,252,316,263,275,311,276,229,98,68,39,18,6,3136
고속터미널,하차,우대권,2432,12956,13354,16222,19756,27029,32610,28467,27646,27992,26243,21371,17565,11431,6907,4749,2952,1407,731,100,301920
고속터미널,하차,일반,4615,46030,77151,113973,118440,105592,105318,97775,101831,103501,104648,110121,122975,132490,81753,52999,43446,29402,15000,2610,1569670
고속터미널,하차,중고생,0,0,3,5,0,5,8,8,9,10,9,9,17,12,3,4,5,6,2,0,115
고속터미널,하차,청소년,18,310,622,853,1226,1368,1908,2277,2816,2687,3478,4550,4943,4335,3182,2805,2626,2359,598,47,43008
공덕,승차,어린이,6,10,138,264,200,251,241,285,335,380,442,365,343,267,190,184,226,150,17,0,4294
공덕,승차,외국인,12,40,49,101,256,423,396,304,224,192,127,177,176,228,135,98,101,66,19,5,3129
공덕,승차,우대권,2800,3705,4563,6530,9334,9385,10071,10553,12258,12335,13415,11707,10072,9875,5483,4740,3884,1896,699,62,143367
공덕,승차,일반,4723,11288,38526,58990,33997,28043,29563,31018,34166,32622,36757,49736,91981,136569,56763,46301,48514,36199,15975,2050,823781
공덕,승차,중고생,0,0,2,0,0,0,0,3,1,0,1,1,3,1,2,2,1,1,0,0,18
공덕,승차,청소년,56,214,1485,1157,538,600,886,810,926,633,2310,2812,1567,1108,662,819,1326,1180,206,18,19313
공덕,하차,어린이,0,0,28,168,86,135,193,213,215,291,437,468,485,446,273,207,148,96,34,5,3928
공덕,하차,외국인,0,17,11,50,68,78,97,138,190,170,257,212,282,268,253,270,263,221,164,78,3087
공덕,하차,우대권,1690,4816,6954,8736,9343,9534,11134,11072,9758,9529,10208,11445,10298,7890,5082,3032,2442,1529,694,153,135339
공덕,하차,일반,1749,15069,60819,164116,79260,32007,28752,27415,30349,28183,29463,36863,56474,83812,47321,30602,28852,25679,16463,5606,828854
공덕,하차,중고생,0,0,2,0,2,1,0,1,0,0,2,4,4,0,1,2,0,2,0,0,21
공덕,하차,청소년,16,101,2375,3661,627,461,893,821,779,670,968,1763,1576,1099,741,702,703,1015,324,66,19361
공릉,승차,어린이,1,11,65,108,94,110,99,119,136,135,99,101,168,78,40,29,33,9,3,1,1439
공릉,승차,외국인,0,0,0,0,0,1,1,4,0,2,0,0,1,0,3,3,0,1,0,0,16
공릉,승차,우대권,2875,3841,5020,6614,7204,7329,7188,7046,6441,5494,5806,4934,4180,3147,2415,1549,1588,831,286,40,83828
공릉,승차,일반,3811,11336,31453,35868,17037,11550,11975,12905,13062,12770,14183,17201,19402,20093,11898,10117,10245,9120,4555,885,279466
공릉,승차,중고생,0,0,0,0,0,2,0,0,0,0,1,1,3,2,0,1,0,0,0,0,10
공릉,승차,청소년,28,210,1032,480,427,553,531,578,800,1006,1579,1722,953,714,533,377,347,294,137,24,12325
공릉,하차,어린이,0,1,3,32,37,58,42,92,82,84,154,162,175,159,118,79,66,48,3,2,1397
공릉,하차,외국인,0,0,0,0,1,0,0,3,1,4,0,0,0,1,2,0,0,2,0,0,14
공릉,하차,우대권,609,1752,2689,3675,4887,5084,5652,6063,5889,6139,7664,8385,7860,6605,4449,2584,2221,1290,607,128,84232
공릉,하차,일반,474,2609,6851,19845,15297,10079,8319,10101,12223,10602,11961,15366,21771,36206,30056,17543,15750,15212,10381,3679,274325
공릉,하차,중고생,0,0,0,0,0,1,0,1,2,1,0,6,2,2,0,0,0,0,0,0,15
