역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강동구청,하차,중고생,0,0,0,0,0,0,2,0,0,0,0,1,5,0,2,0,0,0,1,0,11
강동구청,하차,청소년,3,19,784,110,109,222,219,212,265,274,574,876,682,589,429,341,480,650,228,74,7140
강변,승차,어린이,0,11,45,149,324,335,383,357,352,402,480,423,342,267,167,93,57,24,6,0,4217
강변,승차,외국인,1,9,9,35,43,81,54,86,46,72,34,48,59,47,45,42,30,5,6,0,752
강변,승차,우대권,2906,3960,5382,8737,10938,11883,10813,9304,9196,8807,9694,9643,8019,7171,5622,4312,2960,1314,449,51,131161
강변,승차,일반,6919,24622,73852,106884,74443,52671,44660,41058,38661,33632,34886,38085,44419,49710,34966,27616,24520,15499,6802,969,774874
강변,승차,중고생,0,0,3,15,10,10,14,9,7,9,7,8,7,2,2,3,2,4,1,0,113
강변,승차,청소년,28,431,1798,1309,1574,1470,1471,1477,1470,1240,1437,1552,2014,1558,1093,999,726,480,175,20,22322
강변,하차,어린이,0,16,29,103,71,105,119,180,315,261,460,460,533,497,326,306,230,109,19,1,4140
강변,하차,외국인,0,4,8,25,24,30,50,27,37,54,47,64,39,65,58,51,37,23,17,5,665
강변,하차,우대권,586,5933,5555,6710,7299,8986,8804,8448,8952,10099,11992,11510,9715,7899,5674,4322,2989,1784,574,121,127952
강변,하차,일반,1454,15014,18945,35602,27121,26364,24463,28370,32480,35197,43185,50679,68699,100085,70595,50072,41927,37239,20167,5549,733207
강변,하차,중고생,1,0,0,0,4,0,1,3,7,7,11,6,7,16,8,6,2,1,1,0,81
강변,하차,청소년,50,296,320,351,362,388,482,720,963,983,1460,1870,2260,2215,1732,1604,1572,2763,651,168,21210
강일,승차,어린이,0,2,142,76,67,97,129,146,196,188,146,145,115,92,63,30,13,7,1,0,1655
강일,승차,외국인,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,6
강일,승차,우대권,1310,2337,3808,5395,5918,5723,4054,3459,3546,2648,3006,2301,1903,1934,910,559,345,217,39,9,49421
강일,승차,일반,1729,7260,25453,21044,10253,6838,5525,5332,4675,3960,4318,5502,6220,7161,3036,2226,1923,1583,494,113,124645
강일,승차,중고생,0,0,20,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,27
강일,승차,청소년,12,549,1621,839,547,360,280,347,501,283,355,578,589,317,176,134,85,71,28,5,7677
강일,하차,어린이,0,0,2,10,5,12,16,41,42,98,254,179,170,188,167,121,115,34,21,0,1475
강일,하차,외국인,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
강일,하차,우대권,430,1443,1916,1995,1479,1798,2059,3222,2507,3371,4395,4503,5268,4054,3013,2329,1776,1056,575,110,47299
강일,하차,일반,272,1609,3936,7373,2576,2043,1626,2846,2963,3592,4243,5249,9212,15844,16025,9255,8432,7641,5383,1840,111960
강일,하차,중고생,0,0,0,0,3,2,0,0,0,0,2,1,0,0,0,0,0,6,0,0,14
강일,하차,청소년,0,18,57,60,49,92,115,212,222,312,497,887,884,657,656,680,786,1061,458,87,7790
개롱,승차,어린이,0,3,29,188,62,68,76,105,87,130,437,222,135,75,45,50,10,4,2,0,1728
개롱,승차,외국인,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
개롱,승차,우대권,1772,2114,3012,4968,5127,5110,4334,4352,4177,3780,3764,3615,3331,2350,1457,995,772,297,49,8,55384
개롱,승차,일반,2000,7500,21039,18890,8943,6365,5499,5771,5187,4355,4957,6370,7559,9961,4768,3406,3036,2185,716,91,128598
개롱,승차,중고생,0,1,4,4,8,0,0,2,1,1,0,1,13,0,1,0,1,0,0,0,37
개롱,승차,청소년,11,354,1832,436,705,374,309,512,465,235,804,2638,1837,734,366,222,613,286,99,5,12837
개롱,하차,어린이,0,0,66,396,18,19,138,54,67,71,130,211,141,171,136,89,66,57,4,2,1836
개롱,하차,외국인,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
개롱,하차,우대권,692,1387,2204,3295,2715,3097,3504,3486,3971,4153,4839,5646,5185,4016,3100,2183,1608,1134,461,87,56763
개롱,하차,일반,159,1255,4549,12176,5367,3113,3209,3493,4438,5165,4974,7682,11342,16946,16788,9128,7764,9024,5103,1955,133630
개롱,하차,중고생,0,0,0,0,0,0,0,1,2,7,2,2,5,1,2,0,1,4,0,0,27
개롱,하차,청소년,1,15,972,922,195,188,266,288,495,360,845,1434,1065,730,785,606,649,1475,306,110,11707
개화산,승차,어린이,2,7,44,88,37,63,48,79,101,102,110,120,83,54,21,29,7,0,3,1,999
개화산,승차,외국인,1,0,0,2,0,0,0,3,1,4,3,0,1,0,0,0,0,2,0,0,17
개화산,승차,우대권,1651,2250,2970,3618,4189,3750,3525,3732,3550,3293,3003,2577,2141,1793,973,713,581,319,85,13,44726
개화산,승차,일반,2675,6871,19541,18483,7908,5197,5172,5196,4696,4421,4563,6637,10557,12450,5026,3065,2778,2820,840,116,129012
개화산,승차,중고생,0,0,0,4,0,0,1,0,2,0,0,0,2,1,0,0,1,0,0,0,11
개화산,승차,청소년,27,390,901,525,263,129,184,191,177,178,239,486,308,258,177,123,72,48,42,8,4726
개화산,하차,어린이,0,4,4,7,36,8,9,37,45,57,100,107,102,119,115,75,53,36,12,0,926
개화산,하차,외국인,0,0,0,2,2,0,2,1,1,0,0,0,1,2,1,0,11,1,3,1,28
개화산,하차,우대권,183,1509,1269,2547,2664,3012,3038,3095,2768,2988,3663,3730,3633,2933,2332,1655,1177,770,315,106,43387
개화산,하차,일반,118,3033,5875,14952,5014,2967,2825,3818,3698,3809,4204,5665,8650,14733,13064,7882,8093,7117,4395,1608,121520
개화산,하차,중고생,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,4,1,1,0,12
개화산,하차,청소년,0,11,188,33,37,68,95,114,155,168,268,475,520,417,326,319,509,575,203,49,4530
거여,승차,어린이,1,8,124,130,88,104,118,133,128,143,147,142,140,68,28,10,9,2,0,0,1523
거여,승차,외국인,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,6
거여,승차,우대권,2777,3774,5621,7062,7222,6317,5452,5353,5146,4251,4421,4437,3684,2407,1810,1170,900,440,97,23,72364
거여,승차,일반,4095,13268,39582,38631,18058,10663,9239,9433,8531,7181,7036,9123,11641,12586,5950,4699,3970,2938,1083,128,217835
거여,승차,중고생,0,0,32,3,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,41
거여,승차,청소년,29,580,3887,772,546,524,383,447,474,327,671,1310,1114,630,330,193,360,197,44,8,12826
거여,하차,어린이,0,0,21,62,16,24,51,50,92,81,134,218,200,219,158,134,67,53,12,2,1594
거여,하차,외국인,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5
거여,하차,우대권,464,1614,2427,3549,3468,3518,3699,3572,4941,4553,6183,7804,6665,6012,4320,2870,2363,1641,731,152,70546
거여,하차,일반,244,2274,5967,14535,5850,3873,4228,4710,6918,6346,8170,12107,17291,33369,29164,15351,12934,14379,8354,3124,209188
거여,하차,중고생,0,0,0,0,0,0,2,0,1,0,16,18,6,0,0,0,1,2,0,0,46
거여,하차,청소년,0,82,830,1268,263,248,263,237,455,375,1364,2163,1253,920,884,761,795,1584,450,116,14311
건대입구,승차,어린이,4,11,48,89,155,208,213,399,389,461,618,594,477,452,378,298,201,64,25,3,5087
건대입구,승차,외국인,2,11,17,39,86,79,104,111,121,109,142,114,123,127,138,83,59,42,45,4,1556
건대입구,승차,우대권,4617,4741,6722,8897,10915,11410,12142,11221,12026,13179,14730,13445,10755,8829,6715,5332,3772,2416,1008,91,162963
건대입구,승차,일반,15384,22675,62111,107553,72051,45547,44622,53284,58998,62016,69303,84057,106250,114393,85716,91455,94102,92179,55924,10038,1347658
건대입구,승차,중고생,0,0,0,1,1,2,3,5,5,6,5,10,7,11,14,15,20,19,12,1,137
건대입구,승차,청소년,584,869,2366,953,865,843,1043,1501,1802,2187,3113,3852,4014,3544,3405,3591,4198,4805,3075,490,47100
건대입구,하차,어린이,1,18,51,131,143,253,356,413,482,496,549,588,571,450,320,220,173,99,45,9,5368
건대입구,하차,외국인,1,5,8,15,17,58,81,87,98,115,129,139,142,159,119,77,107,76,58,17,1508
건대입구,하차,우대권,1004,6670,6811,9217,10143,10995,12674,12571,12299,12130,12933,12945,12379,10095,6644,4552,3440,2151,800,336,160789
건대입구,하차,일반,1877,18438,39047,96911,70289,62365,56661,63356,71404,67735,70719,83698,119745,181804,127476,78764,73164,65499,38769,14624,1402345
건대입구,하차,중고생,1,0,6,5,6,3,3,10,9,12,5,8,24,15,23,3,7,3,7,0,150
건대입구,하차,청소년,23,124,1211,1464,1567,2213,2148,2691,2879,3215,3471,4796,5625,5825,4051,2604,2305,2469,1267,415,50363
경복궁,승차,어린이,0,5,22,94,78,135,668,694,644,745,983,1065,941,480,220,126,89,39,12,1,7041
경복궁,승차,외국인,10,5,2,37,54,318,584,785,983,1143,1207,1182,998,679,252,155,104,48,12,3,8561
경복궁,승차,우대권,840,1438,1784,3409,4949,5479,6252,6665,8486,10926,12903,12303,9013,6504,4297,3322,2790,1265,361,25,103011
경복궁,승차,일반,1616,4716,11635,17568,15370,14017,19787,27094,35041,42355,52188,63567,86510,113933,47782,38983,37164,24846,9116,1129,664417
경복궁,승차,중고생,0,0,0,0,0,0,2,1,2,3,9,6,7,3,1,2,3,0,1,0,40
경복궁,승차,청소년,16,177,819,311,401,974,1199,1234,1136,1742,3530,4607,2578,1824,1014,748,754,659,147,15,23885
경복궁,하차,어린이,0,5,93,348,1340,961,1047,1023,905,718,629,419,286,177,157,111,69,76,12,0,8376
경복궁,하차,외국인,0,2,48,385,1364,1658,1861,1383,1090,744,654,453,258,146,130,100,53,32,20,3,10384
경복궁,하차,우대권,474,3483,4778,7390,11708,12186,11638,9184,7589,6929,6195,5951,5099,3541,2253,1723,1251,712,368,61,102513
경복궁,하차,일반,978,12522,37450,133760,87719,59292,51831,46398,47081,38603,32287,28281,28841,30830,20455,11155,9475,8742,5075,1558,692333
경복궁,하차,중고생,0,0,0,2,3,2,2,8,6,4,4,0,1,3,2,0,0,3,1,0,41
경복궁,하차,청소년,0,189,3319,1902,3190,1763,1173,1096,1495,946,1025,1101,833,684,570,424,444,726,261,55,21196
경찰병원,승차,어린이,1,4,22,34,40,56,46,51,54,122,75,79,70,69,15,15,6,4,0,0,763
경찰병원,승차,외국인,0,0,0,2,0,2,2,0,0,0,0,0,1,2,1,0,3,0,0,0,13
경찰병원,승차,우대권,1177,1597,2370,3387,4312,4615,4039,3439,3528,3871,4000,2942,2513,2070,1209,1138,642,307,48,4,47208
경찰병원,승차,일반,1744,6877,21679,24784,12361,7664,6662,6648,6429,6065,6899,7202,13312,18111,6186,4671,4064,3137,1038,152,165685
경찰병원,승차,중고생,0,0,0,7,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,13
경찰병원,승차,청소년,8,143,1039,284,247,185,129,188,201,111,162,276,326,214,123,63,68,74,30,2,3873
경찰병원,하차,어린이,0,0,0,6,1,19,15,23,27,34,49,81,122,98,85,79,40,64,18,1,762
경찰병원,하차,외국인,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,7
경찰병원,하차,우대권,252,1515,1906,3004,3168,3335,3116,3631,3657,3573,3924,3809,4156,3507,2348,1806,1176,857,282,94,49116
경찰병원,하차,일반,57,1879,7793,26070,12147,5779,3703,4484,5747,5515,5519,6545,11377,19293,15558,9368,7964,7874,4964,1511,163147
경찰병원,하차,중고생,0,0,0,0,1,1,0,1,0,0,0,1,0,2,2,0,1,4,1,1,15
경찰병원,하차,청소년,0,14,10,54,108,76,77,101,136,145,274,437,417,330,247,222,328,824,152,53,4005
고덕,승차,어린이,2,1,41,306,189,146,151,233,217,265,282,328,309,335,270,183,154,63,13,0,3488
고덕,승차,외국인,0,0,5,3,0,0,2,3,4,1,2,0,2,12,2,0,0,0,0,0,36
고덕,승차,우대권,1380,2394,3256,4339,6457,7448,8326,8189,6829,6668,7524,7183,5309,2928,1974,1487,1165,639,135,30,83660
고덕,승차,일반,2989,9966,28546,23960,12372,8808,8465,9265,8304,8382,9281,12997,19231,14265,7528,6161,6671,6698,1641,362,205892
고덕,승차,중고생,0,0,0,0,3,1,0,1,3,3,1,3,4,2,6,3,4,6,0,0,40
고덕,승차,청소년,23,402,747,938,1052,847,667,1088,1694,1383,2069,4764,2383,1807,1613,1324,1548,1952,257,46,26604
고덕,하차,어린이,0,1,57,160,70,73,95,159,375,231,478,480,361,401,240,154,134,51,17,7,3544
고덕,하차,외국인,0,0,0,1,0,3,1,0,0,3,5,0,2,2,4,1,5,0,0,0,27
고덕,하차,우대권,1087,3068,4016,4986,5989,7331,6140,5119,6874,5538,6773,6119,5287,4807,3376,2246,1693,1120,375,108,82052
고덕,하차,일반,748,6274,12188,16264,8764,6279,5224,6339,9740,8126,9778,11022,13586,25901,22925,11073,11309,10120,6020,2792,204472
고덕,하차,중고생,0,0,2,10,0,1,3,4,1,1,1,3,2,7,2,0,0,5,0,0,42
고덕,하차,청소년,13,292,4951,568,423,499,468,614,1036,821,1131,2252,1838,1821,1080,650,677,899,345,140,20518
고려대,승차,어린이,0,2,16,25,26,22,80,82,110,61,70,106,66,38,26,10,7,12,1,0,760
고려대,승차,외국인,1,2,2,7,8,9,8,4,5,18,6,4,10,4,5,2,1,6,2,2,106
고려대,승차,우대권,1262,1550,2359,3247,3152,2692,2554,3138,2714,2701,2648,3059,1875,1819,1364,1000,573,345,103,12,38167
고려대,승차,일반,2290,5881,19254,24917,12000,7929,8675,9647,12190,11748,11027,18901,23463,20442,10551,9342,12421,9595,4437,873,235583
고려대,승차,중고생,0,1,1,0,1,1,2,1,2,1,0,3,2,3,0,0,0,2,0,0,20
고려대,승차,청소년,27,104,657,343,270,293,598,462,516,660,886,911,684,436,275,253,264,357,179,46,8221
고려대,하차,어린이,0,0,16,32,100,82,34,34,60,58,46,68,57,30,37,29,26,19,10,0,738
고려대,하차,외국인,0,1,0,1,2,3,13,10,10,7,2,8,7,8,5,8,3,6,5,2,101
고려대,하차,우대권,492,1044,1675,2645,2486,2272,2382,2192,2278,2289,2911,3342,2779,2837,2232,1428,1099,677,408,82,37550
고려대,하차,일반,537,4183,10579,29900,14033,13556,9093,8298,11661,9004,7849,9866,13220,24455,17609,10745,10808,11053,7898,2481,226828
고려대,하차,중고생,0,1,0,9,1,0,1,2,8,0,1,0,0,2,3,1,2,0,0,0,31
고려대,하차,청소년,4,82,1720,773,576,577,350,263,405,252,400,592,397,379,295,230,289,384,216,82,8266
고속터미널,승차,어린이,4,6,80,157,426,491,530,639,739,770,948,1002,944,753,697,567,303,134,21,2,9213
고속터미널,승차,외국인,3,11,11,31,61,151,180,177,317,339,396,364,389,393,313,351,381,109,32,3,4012
고속터미널,승차,우대권,2518,2882,4156,7578,13831,17309,20917,21615,24963,30924,36878,34650,27460,22276,18024,15258,8888,4583,1167,91,315968
고속터미널,승차,일반,4296,8885,35281,58981,64645,63714,75331,85026,91030,98810,116660,131589,168897,167370,137721,159545,109573,75260,26414,2565,1681593
고속터미널,승차,중고생,0,0,1,3,3,3,9,17,10,5,11,13,20,11,11,7,8,8,3,0,143
고속터미널,승차,청소년,43,127,1647,1282,1943,1964,2049,2404,2417,2226,2574,3209,3305,2950,2967,3468,3242,2910,767,77,41571
고속터미널,하차,어린이,0,21,115,133,194,375,560,665,764,897,974,959,919,737,443,234,170,102,16,0,8278
고속터미널,하차,외국인,2,11,17,56,74,181,218,225,231,261,255,269,277,247,203,137,68,39,20,4,2795
고속터미널,하차,우대권,2283,13314,13497,15637,19196,25648,30232,27366,26361,26868,25222,20810,16452,11227,7083,4759,2873,1290,697,123,290938
고속터미널,하차,일반,4431,46607,77019,113789,114992,103489,99681,92927,95417,98780,101183,103851,115886,132223,81058,51426,41714,28524,14628,2898,1520523
고속터미널,하차,중고생,0,0,5,7,2,7,2,7,5,7,5,10,5,23,11,7,6,3,1,0,113
고속터미널,하차,청소년,47,356,756,916,1117,1269,1456,1847,2184,2262,2799,3659,3747,3459,2445,1915,1738,2204,610,109,34895
공덕,승차,어린이,6,14,143,162,255,264,246,354,292,303,334,303,321,271,153,144,74,34,12,0,3685
공덕,승차,외국인,21,33,65,155,223,375,349,345,231,183,160,175,185,163,160,125,90,72,36,6,3152
공덕,승차,우대권,2500,3884,4725,6822,8940,9260,9317,10098,11656,12024,13154,10821,9241,10186,5875,4911,3755,1892,600,49,139710
공덕,승차,일반,4209,11744,39789,62231,34471,27646,29388,31089,34323,32331,36432,46693,92320,141810,58627,46822,46462,36611,16782,2260,832040
공덕,승차,중고생,0,0,9,1,1,1,3,0,0,0,1,3,3,4,0,0,0,0,0,0,26
공덕,승차,청소년,20,232,1699,626,497,531,846,895,774,427,2829,3008,1320,1195,858,664,765,675,195,26,18082
공덕,하차,어린이,0,6,38,191,101,126,197,230,170,258,443,411,449,366,257,191,163,98,53,7,3755
공덕,하차,외국인,2,16,5,40,48,67,99,117,201,192,198,250,201,261,286,274,271,282,186,99,3095
공덕,하차,우대권,1746,4380,7302,8896,9358,9747,10640,10313,9395,9239,10040,10653,9791,7455,4830,3018,2432,1591,754,157,131737
공덕,하차,일반,1765,14571,64170,175247,79205,32137,27949,26890,29609,27405,27810,35828,54897,86038,48465,30453,29022,26747,17268,5988,841464
공덕,하차,중고생,0,0,6,0,0,1,0,1,2,0,2,4,3,5,6,1,2,0,1,0,34
공덕,하차,청소년,31,109,3521,3665,386,405,397,558,553,495,891,1636,1270,998,659,584,556,1069,361,124,18268
공릉,승차,어린이,8,5,55,86,58,90,125,97,141,104,106,106,115,70,39,25,18,11,7,1,1267
공릉,승차,외국인,0,0,0,0,0,1,3,1,0,3,5,2,1,0,1,2,0,0,0,0,19
공릉,승차,우대권,2834,3894,4936,6681,6866,6874,6796,6712,5925,5215,5595,4725,4002,3235,2562,1645,1136,719,228,43,80623
공릉,승차,일반,3427,11465,31767,36915,17574,11553,11360,12673,13908,12386,13966,17117,19166,20747,12008,10908,10792,9489,5130,955,283306
공릉,승차,중고생,0,1,0,1,2,4,3,5,2,3,7,9,7,7,1,1,2,1,1,0,57
공릉,승차,청소년,36,283,1278,489,454,379,516,705,998,899,1961,2759,1407,1241,829,633,536,506,298,39,16246
공릉,하차,어린이,0,1,17,12,13,51,40,60,82,120,146,162,179,145,114,84,44,20,13,3,1306
공릉,하차,외국인,0,0,1,0,1,0,0,1,4,0,0,2,2,4,1,0,0,0,2,0,18
공릉,하차,우대권,642,1680,2870,3752,4681,4691,5115,5533,5606,5724,7550,7902,7222,6482,4515,2824,2127,1299,691,176,81082
공릉,하차,일반,368,2548,7389,20912,15554,10178,8197,10279,12225,10199,11792,14678,20696,36711,31966,18209,16137,16022,10609,3999,278668
공릉,하차,중고생,0,0,1,16,15,8,1,0,0,1,1,7,9,3,1,0,1,2,2,1,69
