역명,승하차구분,승객유형,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,합계
강남,승차,청소년,68,186,602,1086,1143,1340,2107,3607,4356,4195,4703,5967,8050,6186,4950,5437,7521,8570,1473,222,71769
강남,하차,어린이,1,8,37,166,398,403,454,538,549,462,573,531,527,449,293,285,266,169,35,4,6148
강남,하차,외국인,0,4,59,92,152,356,364,406,369,430,498,440,386,386,295,216,142,130,45,10,4780
강남,하차,우대권,5507,12193,8524,10461,12611,11784,11061,9577,11149,10357,9412,8412,6871,4822,3112,2334,1987,995,537,160,141866
강남,하차,일반,6335,51200,162764,329535,333609,150791,96891,95274,107694,92818,88095,96946,132368,178503,101474,56018,46469,39565,21760,6470,2194579
강남,하차,중고생,0,6,2,9,27,27,19,20,19,14,17,18,25,15,10,12,1,7,3,1,252
강남,하차,청소년,32,511,3685,2850,5280,3809,3835,4460,5167,4759,4784,5502,6529,6199,3466,2475,2512,2752,775,150,69532
강남구청,승차,어린이,1,0,25,120,33,40,62,88,88,100,119,115,102,98,86,51,44,16,3,3,1194
강남구청,승차,외국인,0,0,0,3,3,3,6,10,10,31,23,9,22,31,13,12,6,7,0,0,189
강남구청,승차,우대권,613,1460,1389,1763,2881,3301,3644,3457,3632,5091,6106,4872,4783,4057,2621,1842,1852,748,231,21,54364
강남구청,승차,일반,1227,2877,5879,8453,6669,6082,7692,10521,12766,15484,19418,25576,49986,90224,52414,30955,29247,20719,8849,1613,406651
강남구청,승차,중고생,0,7,3,0,0,0,0,4,1,2,1,0,1,0,0,0,3,0,0,0,22
강남구청,승차,청소년,8,32,225,344,185,214,260,389,447,557,486,686,690,509,475,443,379,668,99,8,7104
강남구청,하차,어린이,0,0,5,72,65,68,82,82,166,119,149,109,118,131,49,27,23,18,6,2,1291
강남구청,하차,외국인,0,1,1,7,7,8,6,30,38,22,25,23,13,21,22,5,4,1,0,4,238
강남구청,하차,우대권,1120,5150,4532,5304,5383,4250,3667,3177,3688,3520,3440,3140,2563,2178,1435,1257,842,422,205,101,55374
강남구청,하차,일반,637,10651,34995,107573,98527,37620,20739,17262,17556,14832,12792,12857,15517,19036,11731,7527,5786,4860,3547,1725,455770
강남구청,하차,중고생,0,0,0,0,1,0,6,10,3,3,2,2,1,2,2,3,2,0,1,0,38
강남구청,하차,청소년,2,26,412,396,735,640,395,542,794,504,492,565,608,528,292,241,223,291,110,62,7858
강동,승차,어린이,2,3,41,143,171,160,181,154,152,209,191,220,167,125,70,38,33,7,2,0,2069
강동,승차,외국인,38,0,0,1,3,4,4,1,1,2,3,3,1,2,2,4,0,9,0,0,78
강동,승차,우대권,4660,4773,5753,8165,8617,9364,8989,8749,7657,8488,9127,9784,8247,5523,3678,2546,1668,1012,321,48,117169
강동,승차,일반,7356,17736,52077,65867,28947,16852,15679,17983,15996,15459,16850,21060,33912,38216,17578,12246,11097,8151,3501,738,417301
강동,승차,중고생,0,1,0,2,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,11
강동,승차,청소년,14,233,1437,713,418,339,567,563,478,486,519,600,538,452,416,323,291,203,142,20,8752
강동,하차,어린이,0,20,2,52,89,96,95,107,146,179,229,201,224,277,186,93,107,43,24,4,2174
강동,하차,외국인,2,0,0,10,10,7,6,2,1,4,3,5,31,7,2,3,2,9,2,0,106
강동,하차,우대권,868,3839,4592,7733,8022,7110,7653,8133,10081,9147,9555,9081,7734,7007,5314,3542,2974,1633,785,228,115031
강동,하차,일반,487,7721,25846,43287,21471,12399,10717,11252,14388,13238,14910,18816,28337,54024,38441,25346,23476,21580,14172,5886,405794
강동,하차,중고생,0,0,0,0,0,1,1,0,0,3,0,1,0,2,2,0,1,1,0,1,13
강동,하차,청소년,4,39,225,265,388,504,430,465,522,733,704,861,787,630,579,546,567,720,312,97,9378
강동구청,승차,어린이,0,4,35,152,106,113,134,130,150,149,161,127,120,91,37,22,19,6,1,0,1557
강동구청,승차,외국인,0,1,0,0,1,4,2,0,0,2,6,7,11,2,2,2,3,0,0,0,43
강동구청,승차,우대권,2894,3225,4130,5301,5993,6196,5584,4901,4988,5132,4882,4540,4094,3278,1779,1306,902,521,150,46,69842
강동구청,승차,일반,3020,9584,29258,37040,18821,9684,8397,8715,8936,7879,8696,10679,16038,24117,8554,6751,6076,4263,1692,457,228657
강동구청,승차,중고생,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,7
강동구청,승차,청소년,7,142,930,424,399,349,469,517,578,451,587,1047,514,424,229,204,178,140,58,10,7657
강동구청,하차,어린이,1,0,15,25,24,43,77,118,98,113,186,147,200,150,99,70,84,63,9,2,1524
강동구청,하차,외국인,0,0,0,0,0,1,2,1,3,12,4,5,1,9,1,0,0,0,0,0,39
강동구청,하차,우대권,502,2404,2930,4274,3980,4454,4362,4431,4922,5039,6393,6571,5790,5120,3451,2556,2045,1160,459,172,71015
강동구청,하차,일반,334,3530,12419,31658,11065,6385,5484,6249,8037,7487,9030,11245,17899,34494,23217,13930,13644,12156,6786,2201,237250
강동구청,하차,중고생,0,0,0,0,0,1,1,0,2,0,1,1,0,1,2,0,0,1,0,0,10
강동구청,하차,청소년,2,39,727,150,193,293,258,348,401,491,667,686,695,620,427,374,552,654,171,30,7778
강변,승차,어린이,2,4,74,227,425,446,510,496,433,521,505,518,414,311,215,145,82,37,6,3,5374
강변,승차,외국인,1,2,8,41,36,59,41,62,36,47,49,58,55,29,28,55,21,17,8,1,654
강변,승차,우대권,3122,3899,5817,8822,10148,10840,9667,8434,8129,7885,8694,8651,7344,6263,4754,3276,2197,1150,442,48,119582
강변,승차,일반,7240,26509,78003,110214,71580,49961,42458,39071,36495,32291,34583,38121,44252,49670,32301,25095,22007,14537,5926,976,761290
강변,승차,중고생,1,0,4,45,45,49,45,15,25,14,14,12,9,5,3,10,3,3,2,1,305
강변,승차,청소년,29,371,1525,1744,2399,2287,2486,2723,2418,2136,2124,2379,2842,1799,1233,1020,738,542,152,24,30971
강변,하차,어린이,0,54,49,135,124,230,237,279,375,470,578,558,575,533,406,334,244,179,31,2,5393
강변,하차,외국인,0,4,12,18,22,31,29,34,33,31,50,22,41,39,27,25,6,21,2,5,452
강변,하차,우대권,654,5430,4534,5354,6010,7983,8243,8062,8263,9263,10832,10559,9405,7723,5362,3863,2683,1720,620,91,116654
강변,하차,일반,1268,14270,17595,37407,28422,26433,23974,28763,32020,34981,41446,47207,67953,102470,68430,46865,40134,36968,19944,5413,721963
강변,하차,중고생,1,1,2,1,5,6,6,4,18,11,23,23,42,47,48,27,5,4,0,0,274
강변,하차,청소년,15,290,346,469,660,876,863,1204,1581,1502,1840,2239,2899,2962,2677,2582,2321,3440,879,171,29816
강일,승차,어린이,2,18,106,130,252,105,120,131,158,189,144,158,114,104,52,37,19,3,0,0,1842
강일,승차,외국인,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,2,0,0,9
강일,승차,우대권,1417,2237,3950,5138,5347,5163,3775,3182,3232,2478,2796,2338,1811,1927,909,592,339,238,46,6,46921
강일,승차,일반,1732,7743,26340,20368,9286,5758,4875,5000,4557,4058,4685,5714,6043,7321,2890,2083,1729,1332,495,183,122192
강일,승차,중고생,0,0,15,0,0,1,0,1,1,4,4,1,0,3,0,0,0,0,0,0,30
강일,승차,청소년,12,340,1161,767,505,439,564,678,582,541,571,709,693,434,222,121,102,62,45,8,8556
강일,하차,어린이,0,1,3,25,16,15,129,129,85,107,223,139,218,130,158,116,85,64,18,3,1664
강일,하차,외국인,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,7
강일,하차,우대권,498,1579,2044,2048,1355,1886,2173,3135,2422,3022,4108,3916,4889,3721,2901,2156,1665,910,606,99,45133
강일,하차,일반,269,1491,3815,6736,2368,1885,1793,3083,2839,3127,3938,4544,8335,16164,17022,8717,8222,7665,5433,1893,109339
강일,하차,중고생,0,0,0,0,1,0,1,1,0,0,2,0,2,2,1,0,5,4,0,0,19
강일,하차,청소년,4,19,40,70,70,173,251,425,350,453,632,714,925,763,723,825,853,1189,488,101,9068
개롱,승차,어린이,2,5,79,83,71,110,109,117,100,150,268,181,118,94,40,22,11,3,1,0,1564
개롱,승차,외국인,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,0,0,8
개롱,승차,우대권,1915,2165,3165,4898,5055,5082,4397,4265,4156,3560,3773,3801,3503,2505,1567,1059,693,280,53,2,55894
개롱,승차,일반,2145,7698,20570,19147,8215,5400,5202,5372,5254,4431,4599,6468,8538,10736,4574,3482,3165,2024,755,101,127876
개롱,승차,중고생,0,0,0,0,0,0,2,0,1,0,1,3,5,2,0,0,0,0,0,0,14
개롱,승차,청소년,29,218,1332,478,868,644,482,960,756,513,683,2486,1548,622,382,229,376,124,39,9,12778
개롱,하차,어린이,0,1,24,231,30,39,56,64,144,104,129,169,150,124,111,77,48,51,21,1,1574
개롱,하차,외국인,0,0,0,0,0,5,0,0,0,1,0,2,0,4,0,1,0,0,0,0,13
개롱,하차,우대권,681,1667,2295,3239,2938,3342,3837,3526,4018,4111,4746,5460,5147,3867,3039,2081,1475,1104,445,126,57144
개롱,하차,일반,232,1266,4857,13241,5477,3131,3298,3525,4372,4847,4796,7176,10719,17573,17530,8770,7380,8965,4897,1751,133803
개롱,하차,중고생,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0,0,7
개롱,하차,청소년,4,5,989,793,254,229,406,347,630,606,860,911,900,719,653,559,595,1230,246,85,11021
개화산,승차,어린이,0,5,31,85,56,63,76,79,125,114,161,134,78,68,37,24,11,2,1,0,1150
개화산,승차,외국인,0,0,1,0,0,0,2,3,0,2,2,1,2,0,0,0,0,0,0,0,13
개화산,승차,우대권,1958,2294,3280,3715,3988,3614,3271,3404,3371,2963,2672,2373,2220,1825,1030,761,582,355,110,19,43805
개화산,승차,일반,2760,7238,20487,19054,7942,5049,4892,4774,4692,4447,4349,6235,11195,13326,4982,3265,2976,2732,789,84,131268
개화산,승차,중고생,0,6,19,3,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,34
개화산,승차,청소년,16,263,558,465,279,214,248,230,241,269,283,372,348,248,140,126,91,53,29,5,4478
개화산,하차,어린이,0,1,4,7,30,24,35,38,57,86,90,121,117,170,100,87,63,57,15,0,1102
개화산,하차,외국인,0,0,0,0,1,0,0,3,1,0,1,3,0,3,6,0,0,3,0,0,21
개화산,하차,우대권,154,1545,1401,2563,2523,2922,3067,3134,2589,2708,3472,3655,3286,2887,2301,1529,1171,723,383,96,42109
개화산,하차,일반,72,2975,5740,16271,5026,2918,3038,4052,3714,3506,4387,5702,8673,16187,13586,7907,7992,7223,4268,1535,124772
개화산,하차,중고생,0,0,0,0,0,0,0,0,0,0,2,0,5,2,1,0,0,23,0,0,33
개화산,하차,청소년,1,4,96,21,66,73,85,150,184,218,255,335,450,417,369,377,442,449,224,58,4274
거여,승차,어린이,4,2,88,182,114,121,92,144,153,170,156,190,123,86,28,21,13,11,1,0,1699
거여,승차,외국인,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6
거여,승차,우대권,2748,4202,5568,7397,6967,6037,5178,5071,4758,4087,4418,4358,3607,2396,1723,1117,830,447,112,16,71037
거여,승차,일반,4122,13888,41046,38145,15950,9203,8181,8633,7895,6797,7102,9108,12292,13183,5932,4493,4040,2961,1109,122,214202
거여,승차,중고생,0,0,14,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,18
거여,승차,청소년,31,491,2700,623,613,556,518,700,783,724,791,978,871,558,263,149,196,120,31,2,11698
거여,하차,어린이,0,3,19,52,13,32,51,73,143,125,162,197,207,222,154,116,64,53,19,2,1707
거여,하차,외국인,0,0,0,0,3,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,10
거여,하차,우대권,452,1675,2481,3747,3645,3403,4120,3655,4799,4431,5849,7025,6330,6178,4083,2683,2149,1541,662,190,69098
거여,하차,일반,244,1802,5699,15179,6302,3861,4362,4446,6702,6120,7300,10729,17200,34412,31017,14792,12669,14034,7917,2820,207607
거여,하차,중고생,0,0,0,0,0,0,3,1,1,4,3,0,0,2,1,0,1,1,0,0,17
거여,하차,청소년,1,46,465,1026,350,250,422,313,649,678,1150,1132,962,918,776,775,722,1465,373,76,12549
건대입구,승차,어린이,20,11,60,140,205,264,379,445,511,526,702,636,626,548,340,366,185,87,31,1,6083
건대입구,승차,외국인,12,25,15,41,50,62,95,106,116,99,124,135,127,127,92,96,102,76,21,5,1526
건대입구,승차,우대권,4673,4516,6828,8617,10551,11725,12301,11163,11392,12522,14861,13620,10603,8478,6476,5103,3661,2504,864,107,160565
건대입구,승차,일반,14835,23313,63864,109057,71375,42086,40774,48516,52952,54887,62132,76717,102902,107975,76608,81600,83969,81620,49495,8874,1253551
건대입구,승차,중고생,3,0,0,0,1,4,7,8,7,9,14,16,12,14,11,8,17,7,7,2,147
건대입구,승차,청소년,299,579,1671,877,825,864,1216,1902,2144,2623,3463,4308,4711,4530,4473,4692,4506,3599,1804,309,49395
건대입구,하차,어린이,2,13,60,194,211,299,505,522,635,598,648,707,573,542,367,278,188,167,48,14,6571
건대입구,하차,외국인,0,6,9,17,35,65,67,68,88,77,111,107,107,121,98,118,91,76,48,18,1327
건대입구,하차,우대권,1190,6704,7537,9296,10281,11194,12636,12525,12120,11751,12818,12144,11518,9741,6204,4299,3289,1914,883,334,158378
건대입구,하차,일반,1779,18639,40336,85814,70643,51160,49699,58720,68048,63101,68012,80482,115949,179904,119802,71977,66994,60895,35314,14507,1321775
건대입구,하차,중고생,0,4,0,2,4,4,12,17,8,12,11,12,20,11,10,10,6,6,1,2,152
건대입구,하차,청소년,12,97,738,801,1202,1774,2935,4069,4890,4630,4838,5778,5690,4798,3303,2364,1851,1768,843,308,52689
경복궁,승차,어린이,1,2,21,107,126,211,676,660,639,745,845,816,784,497,196,153,90,64,8,0,6641
경복궁,승차,외국인,1,2,6,4,76,308,637,891,1167,1143,1276,1016,1015,641,260,130,50,49,17,4,8693
경복궁,승차,우대권,824,1429,1837,3401,4522,4858,5697,5664,6986,8581,9401,8802,7278,5816,3622,3121,2424,1193,385,38,85879
경복궁,승차,일반,1428,4757,12479,17824,14833,13332,17638,22917,28274,31969,38019,46505,75984,109788,41265,34167,32010,21932,8357,1020,574498
경복궁,승차,중고생,0,0,0,0,0,1,5,12,4,7,16,12,5,4,2,5,1,3,1,0,78
경복궁,승차,청소년,10,128,624,474,581,962,1519,1694,1609,1589,2115,2557,1814,1428,836,641,572,452,100,9,19714
경복궁,하차,어린이,0,1,40,436,1049,963,1000,828,824,739,533,478,273,228,156,119,84,47,17,4,7819
경복궁,하차,외국인,0,6,38,301,1265,1734,1838,1496,1099,812,685,410,260,134,92,55,74,44,23,6,10372
경복궁,하차,우대권,592,3498,4618,6836,8643,7335,7964,7050,5899,5326,5176,5063,4716,3305,1902,1454,1144,666,374,62,81623
경복궁,하차,일반,1110,11658,36942,131462,67367,38796,37201,34802,36982,29524,26284,24944,25994,30460,19123,10588,9133,8650,4810,1501,587331
경복궁,하차,중고생,0,0,0,0,7,9,8,6,8,4,8,5,12,3,1,2,2,5,2,0,82
경복궁,하차,청소년,4,111,2254,1390,1515,952,1017,1244,1420,1187,1099,1370,1151,894,613,511,547,707,244,46,18276
경찰병원,승차,어린이,1,1,10,46,60,39,74,70,79,130,104,68,68,50,27,20,6,1,2,0,856
경찰병원,승차,외국인,0,1,1,5,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,13
경찰병원,승차,우대권,1251,1667,2620,3354,3880,4534,4324,3464,3609,3969,4169,3102,2729,1978,1417,1162,758,443,60,2,48492
경찰병원,승차,일반,1923,7270,22578,24842,11879,7363,6559,6325,6533,6234,7405,8250,15089,20642,6445,4900,4549,3278,1023,151,173238
경찰병원,승차,중고생,0,0,0,6,0,0,0,5,0,1,0,0,0,1,0,1,2,1,0,0,17
경찰병원,승차,청소년,13,126,775,326,285,173,204,280,279,213,242,349,421,239,122,91,68,95,45,4,4350
경찰병원,하차,어린이,0,2,0,7,16,26,22,35,58,67,50,43,125,131,87,69,64,44,23,2,871
경찰병원,하차,외국인,0,0,0,0,1,1,0,1,3,0,1,0,1,1,1,0,0,2,1,0,13
경찰병원,하차,우대권,212,1681,2182,2976,3584,3497,3272,3675,4033,3414,3633,3548,4239,3542,2438,1650,1149,808,335,69,49937
경찰병원,하차,일반,88,2076,8790,28946,13469,5952,4305,4743,6388,5609,5540,6440,12101,21177,16142,9377,8394,7417,4772,1478,173204
경찰병원,하차,중고생,0,0,0,0,1,2,0,1,1,0,0,1,0,6,0,0,1,8,0,0,21
경찰병원,하차,청소년,0,12,10,80,137,94,140,122,282,234,371,418,508,354,247,256,340,860,151,50,4666
고덕,승차,어린이,4,5,30,190,276,208,166,253,220,333,382,328,332,397,240,155,135,52,10,0,3716
고덕,승차,외국인,0,0,0,2,0,6,0,0,1,5,7,10,1,3,1,0,0,1,0,0,37
고덕,승차,우대권,1393,2452,3173,4406,6313,7438,8336,7744,6265,6954,7898,6832,5556,2723,1972,1562,1106,675,148,20,82966
고덕,승차,일반,3114,9877,28663,23610,10795,7994,8159,9059,7880,8659,10316,13360,22067,16381,7965,6065,6018,5959,1734,344,208019
고덕,승차,중고생,0,0,0,0,1,2,2,2,4,3,1,2,5,1,1,0,3,3,1,0,31
고덕,승차,청소년,41,276,668,746,1644,1654,1312,1774,1799,2694,2516,3337,2495,1812,1621,1239,1291,1472,148,14,28553
고덕,하차,어린이,0,1,47,120,90,122,166,287,292,362,493,462,394,365,250,151,136,81,19,3,3841
고덕,하차,외국인,0,0,3,6,1,5,2,10,5,1,0,2,0,1,1,0,0,0,0,0,37
고덕,하차,우대권,1053,3487,4594,5182,6205,7648,6245,5273,6696,5380,6288,5758,4520,4663,3244,2025,1535,1072,377,92,81337
고덕,하차,일반,917,7427,12887,18004,9636,6587,5568,6326,9598,8028,8762,10662,12086,25745,23442,10747,10505,10406,5790,2345,205468
고덕,하차,중고생,0,0,0,0,1,0,0,2,2,4,2,1,2,8,1,4,1,3,0,0,31
고덕,하차,청소년,9,201,3420,915,624,662,745,1097,1462,1331,1490,2154,1987,2102,1322,966,1009,1138,463,127,23224
고려대,승차,어린이,0,3,4,21,31,33,104,85,147,67,105,70,67,45,24,16,8,3,1,0,834
고려대,승차,외국인,1,2,6,9,11,5,16,27,8,16,6,7,14,2,14,1,5,1,3,0,154
고려대,승차,우대권,1380,1706,2309,3087,3053,2650,2444,2963,2527,2385,2482,3040,1949,1735,1040,838,684,383,110,12,36777
고려대,승차,일반,2608,6351,20236,25008,11270,7487,7516,8506,10110,8624,9775,17036,20555,18430,8666,6397,6792,5155,2376,479,203377
고려대,승차,중고생,0,0,0,1,4,0,2,2,2,1,4,1,1,1,3,1,0,1,0,0,24
고려대,승차,청소년,12,60,454,393,298,263,380,422,494,314,624,524,370,319,182,160,123,130,48,13,5583
고려대,하차,어린이,0,2,11,41,101,37,50,52,34,65,67,118,38,45,22,32,29,23,16,2,785
고려대,하차,외국인,0,6,0,1,0,10,11,3,12,7,9,4,2,6,5,11,13,18,12,3,133
고려대,하차,우대권,502,1085,1904,2577,2217,2139,2055,2093,2220,2157,2791,3354,2833,2632,1927,1229,1064,689,351,86,35905
고려대,하차,일반,672,4272,10365,24638,14975,6007,5445,6742,8430,6805,6649,8439,11560,20254,16084,10078,10515,10442,7660,2479,192511
고려대,하차,중고생,0,0,0,1,1,0,3,2,3,2,2,0,1,1,1,2,3,2,0,1,25
고려대,하차,청소년,2,78,1081,336,336,229,206,280,376,284,391,431,314,324,221,206,233,299,166,43,5836
고속터미널,승차,어린이,3,6,90,294,535,674,794,962,1056,1265,1451,1461,1305,1039,845,752,460,145,30,2,13169
고속터미널,승차,외국인,3,12,13,42,77,137,156,194,227,379,350,394,438,411,351,431,336,97,22,2,4072
고속터미널,승차,우대권,2493,2858,4283,7895,13272,16121,19797,22126,24147,31588,37921,35729,27918,21859,15927,13138,7656,3928,874,102,309632
고속터미널,승차,일반,4307,8610,35257,58165,64573,61181,73401,87089,94285,102222,120995,139685,179831,169412,130520,148407,98925,65310,21520,2535,1666230
고속터미널,승차,중고생,0,0,5,2,7,15,28,24,17,18,27,30,15,12,17,6,10,5,0,0,238
고속터미널,승차,청소년,78,110,1536,2295,3504,3782,4032,4531,4551,3941,4186,4543,4947,4129,3434,3113,2685,2424,576,88,58485
고속터미널,하차,어린이,3,45,93,249,315,673,958,1063,1094,1211,1299,1162,1171,1002,498,350,204,111,25,4,11530
고속터미널,하차,외국인,1,10,22,47,92,204,224,212,309,274,286,226,282,252,186,102,77,37,14,4,2861
고속터미널,하차,우대권,2326,11971,11781,14386,18243,25933,32139,28116,27540,26979,25180,19736,16131,10699,6764,4400,2672,1305,582,102,286985
고속터미널,하차,일반,4323,43981,76097,115933,116098,107949,106734,98320,99822,99607,98896,101554,115181,129120,79006,49210,41363,28675,13962,3083,1528914
고속터미널,하차,중고생,0,0,2,2,8,12,17,8,15,19,16,16,16,21,20,11,9,9,2,0,203
고속터미널,하차,청소년,38,345,634,1166,1616,2084,2731,3302,3833,3544,4001,4737,5571,4872,3403,3148,2586,2755,705,128,51199
공덕,승차,어린이,13,38,70,293,311,355,411,414,346,339,376,379,390,290,213,115,71,38,9,0,4471
공덕,승차,외국인,1,45,66,100,179,360,369,297,190,160,153,154,173,142,155,97,96,44,35,5,2821
공덕,승차,우대권,2813,3551,4545,6458,8302,8552,9193,9442,11359,11104,12760,10548,9412,9920,5558,4668,3707,1814,572,52,134330
공덕,승차,일반,4428,11197,41085,62215,31570,24491,27071,29215,32014,29390,34554,47607,97684,152783,58177,46197,46113,36280,16104,2171,830346
공덕,승차,중고생,0,0,0,0,2,1,3,5,1,2,1,2,1,3,0,2,0,2,1,2,28
공덕,승차,청소년,14,176,1226,578,538,1040,1276,1234,1857,870,2056,2190,1368,1136,710,530,578,545,172,21,18115
공덕,하차,어린이,0,1,8,174,108,140,230,290,231,310,400,415,465,395,257,303,248,288,108,9,4380
공덕,하차,외국인,0,7,2,19,56,56,101,149,153,205,184,217,232,215,240,221,286,289,147,75,2854
공덕,하차,우대권,1679,4711,7557,9086,9588,9491,10624,9865,8903,8639,8888,9845,9050,7303,4861,2819,2100,1472,745,171,127397
공덕,하차,일반,1890,15615,69533,184133,83202,31622,27376,25961,28886,25891,25869,33297,54268,88653,47105,28820,27111,24954,15967,5580,845733
공덕,하차,중고생,0,0,0,2,1,1,1,4,2,2,2,1,2,1,3,1,2,2,1,0,28
공덕,하차,청소년,27,67,2662,3930,558,517,629,803,814,742,935,1287,1184,1074,683,619,646,1038,409,87,18711
공릉,승차,어린이,8,10,75,91,65,83,112,118,139,99,102,114,141,97,44,26,27,5,2,0,1358
공릉,승차,외국인,0,0,0,0,2,1,0,1,3,0,3,0,0,2,1,0,1,1,0,0,15
공릉,승차,우대권,2815,3765,5129,6392,6581,6758,6735,6654,5845,4999,5227,4785,3972,3304,2444,1540,1056,692,239,37,78969
공릉,승차,일반,3780,12023,34828,37818,17156,10713,10365,11606,12342,11241,11852,14215,16920,18354,10049,8597,8215,7347,3741,673,261835
공릉,승차,중고생,0,0,0,0,0,2,2,2,2,1,1,0,0,3,1,1,0,1,0,0,16
공릉,승차,청소년,29,196,1005,457,589,702,730,854,1456,1083,1370,1204,936,684,515,403,347,325,116,11,13012
공릉,하차,어린이,0,0,3,27,48,85,42,96,89,115,140,149,156,128,139,67,44,28,4,1,1361
공릉,하차,외국인,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,5,0,6,2,0,17
공릉,하차,우대권,617,1707,2798,3813,4853,4717,5184,5590,5459,5707,7063,7329,6790,6417,4454,2551,2179,1290,706,167,79391
공릉,하차,일반,326,2632,6491,17970,11083,7297,6661,8409,9667,9171,10691,13578,20035,37169,33131,17429,15503,15604,10416,3836,257099
