역명,month,총유동인구,kmeans_label
회현역,7,796985.0,0
회현역,7,824201.0,0
효창공원앞역,7,215220.0,0
효창공원앞역,7,191526.0,0
강남역,8,2300906.0,1
강남역,8,2261456.0,1
강동구청역,8,290420.0,0
강동구청역,8,297517.0,0
강동역,8,525667.0,0
강동역,8,511669.0,0
강일역,8,163057.0,0
강일역,8,150637.0,0
건대입구역,8,1398567.0,1
건대입구역,8,1475862.0,1
공덕역,8,909387.0,0
공덕역,8,916094.0,0
광명사거리역,8,561940.0,0
광명사거리역,8,557358.0,0
광흥창역,8,260073.0,0
광흥창역,8,248991.0,0
교대역,8,1274883.0,1
교대역,8,1247755.0,1
군자역,8,750400.0,0
군자역,8,689435.0,0
굽은다리역,8,284609.0,0
굽은다리역,8,274638.0,0
낙성대역,8,787755.0,0
낙성대역,8,757465.0,0
남구로역,8,401660.0,0
남구로역,8,420513.0,0
남위례역,8,195416.0,0
남위례역,8,195190.0,0
노원역,8,1484843.0,1
노원역,8,1600417.0,1
논현역,8,496963.0,0
논현역,8,516000.0,0
당산역,8,479178.0,0
당산역,8,554784.0,0
대림역,8,954890.0,1
대림역,8,973336.0,1
대청역,8,297588.0,0
대청역,8,278892.0,0
동대문역,8,870351.0,0
동대문역,8,877687.0,0
동대입구역,8,259725.0,0
동대입구역,8,283602.0,0
동묘앞역,8,522379.0,0
동묘앞역,8,526730.0,0
디지털미디어시티역,8,399721.0,0
디지털미디어시티역,8,428960.0,0
마포구청역,8,409844.0,0
마포구청역,8,370129.0,0
면목역,8,408677.0,0
면목역,8,384780.0,0
미아사거리역,8,756121.0,0
미아사거리역,8,741633.0,0
미아역,8,425479.0,0
미아역,8,408627.0,0
봉화산역,8,243981.0,0
봉화산역,8,228929.0,0
불광역,8,615538.0,0
불광역,8,642474.0,0
사가정역,8,448229.0,0
사가정역,8,454379.0,0
사당역,8,1894783.0,1
사당역,8,1910206.0,1
삼각지역,8,406354.0,0
삼각지역,8,408251.0,0
상계역,8,538054.0,0
상계역,8,498032.0,0
상봉역,8,492197.0,0
상봉역,8,476753.0,0
상수역,8,291912.0,0
상수역,8,331680.0,0
새절역,8,351552.0,0
새절역,8,326497.0,0
서초역,8,601970.0,0
서초역,8,579009.0,0
석계역,8,344144.0,0
석계역,8,347645.0,0
선릉역,8,1554652.0,1
선릉역,8,1368914.0,1
성수역,8,1214349.0,1
성수역,8,1331666.0,1
송정역,8,181817.0,0
송정역,8,171143.0,0
수락산역,8,366103.0,0
수락산역,8,362705.0,0
숙대입구역,8,400890.0,0
숙대입구역,8,391074.0,0
숭실대입구역,8,339792.0,0
숭실대입구역,8,337947.0,0
신금호역,8,177656.0,0
신금호역,8,187450.0,0
신당역,8,659823.0,0
신당역,8,684099.0,0
신대방삼거리역,8,417845.0,0
신대방삼거리역,8,401090.0,0
신대방역,8,717175.0,0
신대방역,8,685577.0,0
신사역,8,773676.0,0
신사역,8,814199.0,0
신용산역,8,575235.0,0
신용산역,8,620612.0,0
신정역,8,368688.0,0
신정역,8,310282.0,0
신촌역,8,1067503.0,1
신촌역,8,1089882.0,1
신풍역,8,310582.0,0
신풍역,8,289112.0,0
안암역,8,302655.0,0
안암역,8,299909.0,0
암사역,8,499091.0,0
암사역,8,454614.0,0
압구정역,8,864381.0,0
압구정역,8,923179.0,0
양재역,8,987363.0,1
양재역,8,1060718.0,1
어린이대공원역,8,381897.0,0
어린이대공원역,8,372987.0,0
여의도역,8,782622.0,0
여의도역,8,824894.0,0
역삼역,8,1364877.0,1
역삼역,8,1544677.0,1
역촌역,8,111125.0,0
역촌역,8,127792.0,0
연신내역,8,976127.0,1
연신내역,8,925575.0,0
영등포구청역,8,732517.0,0
영등포구청역,8,745770.0,0
오목교역,8,592442.0,0
오목교역,8,626419.0,0
온수역,8,261379.0,0
온수역,8,239309.0,0
왕십리역,8,566658.0,0
왕십리역,8,559812.0,0
용마산역,8,161497.0,0
용마산역,8,158354.0,0
우장산역,8,411232.0,0
우장산역,8,408356.0,0
월곡역,8,317691.0,0
월곡역,8,311746.0,0
을지로3가역,8,1015330.0,1
을지로3가역,8,1011064.0,1
을지로입구역,8,1390117.0,1
을지로입구역,8,1413071.0,1
이대역,8,428956.0,0
이대역,8,468647.0,0
이수역,8,466109.0,0
이수역,8,455686.0,0
잠실역,8,2940764.0,1
잠실역,8,2968395.0,1
장지역,8,488889.0,0
장지역,8,453493.0,0
종각역,8,1068968.0,1
종각역,8,1058223.0,1
종로3가역,8,1449434.0,1
종로3가역,8,1446222.0,1
중화역,8,293715.0,0
중화역,8,285291.0,0
증산역,8,271433.0,0
증산역,8,268197.0,0
청담역,8,500062.0,0
청담역,8,541899.0,0
총신대입구역,8,534974.0,0
총신대입구역,8,576980.0,0
충무로역,8,813588.0,0
충무로역,8,841300.0,0
충정로역,8,396746.0,0
충정로역,8,413122.0,0
태릉입구역,8,393652.0,0
태릉입구역,8,394044.0,0
학동역,8,627340.0,0
학동역,8,649966.0,0
한강진역,8,283373.0,0
한강진역,8,333611.0,0
합정역,8,1352579.0,1
합정역,8,1430958.0,1
행당역,8,224136.0,0
행당역,8,198865.0,0
홍제역,8,492723.0,0
홍제역,8,468489.0,0
회현역,8,729690.0,0
회현역,8,755387.0,0
효창공원앞역,8,198656.0,0
효창공원앞역,8,174819.0,0
강남역,9,2056868.0,1
강남역,9,2033623.0,1
강동구청역,9,281306.0,0
강동구청역,9,286980.0,0
강동역,9,502022.0,0
강동역,9,490067.0,0
강일역,9,162026.0,0
강일역,9,147750.0,0
건대입구역,9,1406665.0,1
건대입구역,9,1468550.0,1
공덕역,9,868183.0,0
공덕역,9,875032.0,0
광명사거리역,9,553783.0,0
광명사거리역,9,547721.0,0
광흥창역,9,251916.0,0
광흥창역,9,240719.0,0
교대역,9,1223180.0,1
교대역,9,1193877.0,1
군자역,9,723944.0,0
군자역,9,664960.0,0
굽은다리역,9,271450.0,0
굽은다리역,9,258156.0,0
낙성대역,9,756110.0,0
낙성대역,9,734349.0,0
남구로역,9,383584.0,0
남구로역,9,400279.0,0
남위례역,9,194611.0,0
남위례역,9,193006.0,0
노원역,9,1156238.0,1
노원역,9,1259960.0,1
논현역,9,465358.0,0
논현역,9,485275.0,0
당산역,9,492660.0,0
당산역,9,565558.0,0
대림역,9,943590.0,0
대림역,9,959223.0,1
대청역,9,285712.0,0
대청역,9,268047.0,0
동대문역,9,885239.0,0
동대문역,9,895423.0,0
동묘앞역,9,550900.0,0
동묘앞역,9,560148.0,0
디지털미디어시티역,9,395387.0,0
디지털미디어시티역,9,415411.0,0
마포구청역,9,407081.0,0
마포구청역,9,359611.0,0
면목역,9,413461.0,0
면목역,9,386069.0,0
미아사거리역,9,738098.0,0
미아사거리역,9,720798.0,0
미아역,9,433622.0,0
미아역,9,418233.0,0
봉화산역,9,237283.0,0
봉화산역,9,221884.0,0
불광역,9,600199.0,0
불광역,9,627375.0,0
사가정역,9,439517.0,0
사가정역,9,448935.0,0
사당역,9,1834624.0,1
사당역,9,1863187.0,1
삼각지역,9,392535.0,0
삼각지역,9,394822.0,0
상계역,9,538906.0,0
상계역,9,500821.0,0
상봉역,9,472929.0,0
상봉역,9,460791.0,0
상수역,9,298720.0,0
상수역,9,340228.0,0
상일동역,9,387017.0,0
상일동역,9,364239.0,0
새절역,9,346724.0,0
새절역,9,323480.0,0
서초역,9,585076.0,0
서초역,9,572588.0,0
석계역,9,345886.0,0
석계역,9,352802.0,0
선릉역,9,1408144.0,1
선릉역,9,1239356.0,1
성수역,9,1180195.0,1
성수역,9,1309140.0,1
송정역,9,174603.0,0
송정역,9,164921.0,0
수락산역,9,350434.0,0
수락산역,9,344785.0,0
숙대입구역,9,426499.0,0
숙대입구역,9,411365.0,0
신금호역,9,174696.0,0
신금호역,9,185518.0,0
신당역,9,643876.0,0
신당역,9,670487.0,0
신대방삼거리역,9,402292.0,0
신대방삼거리역,9,385232.0,0
신대방역,9,690931.0,0
신대방역,9,661999.0,0
신사역,9,719883.0,0
신사역,9,757679.0,0
신용산역,9,544571.0,0
신용산역,9,588343.0,0
신정역,9,355808.0,0
신정역,9,298608.0,0
신촌역,9,1083654.0,1
신촌역,9,1103358.0,1
신풍역,9,298973.0,0
신풍역,9,278008.0,0
안암역,9,379649.0,0
안암역,9,385117.0,0
양재역,9,939879.0,0
양재역,9,1007815.0,1
어린이대공원역,9,472418.0,0
어린이대공원역,9,481818.0,0
여의도역,9,695272.0,0
여의도역,9,742268.0,0
역삼역,9,1232165.0,1
역삼역,9,1396146.0,1
역촌역,9,106328.0,0
역촌역,9,124031.0,0
연신내역,9,943743.0,0
연신내역,9,899436.0,0
영등포구청역,9,693740.0,0
영등포구청역,9,709496.0,0
오목교역,9,562905.0,0
오목교역,9,596976.0,0
온수역,9,268076.0,0
온수역,9,247758.0,0
왕십리역,9,564916.0,0
왕십리역,9,539670.0,0
용마산역,9,158565.0,0
용마산역,9,157929.0,0
우장산역,9,403712.0,0
우장산역,9,401242.0,0
월곡역,9,338124.0,0
월곡역,9,325776.0,0
을지로3가역,9,954107.0,1
을지로3가역,9,945015.0,0
을지로입구역,9,1305481.0,1
을지로입구역,9,1321140.0,1
이대역,9,481146.0,0
이대역,9,533750.0,0
이수역,9,443468.0,0
이수역,9,429911.0,0
잠실역,9,2648463.0,1
잠실역,9,2689901.0,1
장지역,9,460685.0,0
장지역,9,423415.0,0
종각역,9,979251.0,1
종각역,9,967317.0,1
종로3가역,9,1441860.0,1
종로3가역,9,1440210.0,1
중화역,9,287521.0,0
중화역,9,280965.0,0
증산역,9,266766.0,0
증산역,9,263951.0,0
청담역,9,474347.0,0
청담역,9,512659.0,0
총신대입구역,9,527076.0,0
총신대입구역,9,570570.0,0
충무로역,9,832896.0,0
충무로역,9,857549.0,0
충정로역,9,377863.0,0
충정로역,9,397408.0,0
태릉입구역,9,400158.0,0
태릉입구역,9,405813.0,0
학동역,9,576533.0,0
학동역,9,600139.0,0
한강진역,9,291498.0,0
한강진역,9,345663.0,0
합정역,9,1270727.0,1
합정역,9,1345362.0,1
행당역,9,217769.0,0
행당역,9,191850.0,0
홍제역,9,493825.0,0
홍제역,9,469453.0,0
회현역,9,700882.0,0
회현역,9,729792.0,0
효창공원앞역,9,202049.0,0
효창공원앞역,9,184994.0,0
